Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
15956Z US,Tradeout.com,115,,,,0,0,,0, ,89254L109,,, ,,Internet,Communications,B2B/E-Commerce,
RDEA US,Ardea Biosciences Inc,112.5,,,-57.8,28.5811,15,5,428.72,3/28/00,03969P107,,,"13.00
 - 15.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
17785Z US,Inflow Inc,112,,,,44.5106,0,,0, ,N.A.,,,"14.00
 - 16.00
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
HPOW US,H Power Corp,112,-29.2,-1083.6,-41.1,52.7569,16,12.5,844.11,8/9/00,40427A207,-2.5,,"11.00
 - 13.00
",Priced Above Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
228498Q US,Unisphere Networks Inc,110.5,,-13066.8,,105.029,0,,0, ,90922B101,,,"11.00
 - 13.00
",,Telecommunications,Communications,Networking Products,
NEI US,Unicom Engineering Inc,110.5,22.9,13.4,29.7,32.6736,17,70.58823395,555.45,7/13/00,64121A107,0.1,,"16.00
 - 17.00
",Priced Within Range,Internet,Communications,Internet Infrastr Equip,
WVSP US,WaveSplitter Technologies Inc,110,,-13339.8,,79.4315,0,,0, ,944017102,,,"9.00
 - 11.00
",,Telecommunications,Communications,Networking Products,
IBEMQ US,iBEAM Broadcasting Corp,110,12070.4,-2598.8,-258.7,105.944,10,40,1059.44,5/18/00,45073P408,-13.5,,"9.00
 - 11.00
",Priced Within Range,Internet,Communications,Internet Content-Entmnt,
OMNY US,OmniSky Corp,109.2,,-1071.8,-128.3,65.1536,12,47.00520706,781.84,9/21/00,68213L103,-4.8,,"10.00
 - 12.00
",Priced Within Range,Telecommunications,Communications,Cellular Telecom,
703590Q US,Ipcs Inc/Old,108.333,11052.5,-234.2,,55.5126,0,,0, ,44980Y107,-0.4,,"11.00
 - 13.00
",,Telecommunications,Communications,Telecom Services,
OMMI US,OMM Inc,108,,,,103.502,0,,0, ,68213A107,,,"10.00
 - 12.00
",,Telecommunications,Communications,Telecommunication Equip,
17144Z US,Medsite.com Inc,108,527.6,-198.4,,60.3107,0,,0, ,N.A.,-0.8,,"10.00
 - 12.00
",,Internet,Communications,B2B/E-Commerce,
ARNA US,Arena Pharmaceuticals Inc,108,-83,-1.14,-62.4,20.9966,18,38.88888931,377.939,7/28/00,40047607,-7.4,4.86E+06,"15.00
 - 17.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,7.88591
PBSC US,Packard Bioscience Co,108,4,-3.8,17.8,60.3017,9,1.388888836,542.72,4/20/00,695172205,0.1,,"16.00
 - 18.00
",Priced Below Range,Electronics,Industrial,Instruments-Scientific,
CIDC US,Expro Meters Inc,107.2,,,,57.4478,0,,0, ,171770100,,,"14.00
 - 16.00
",,Machinery-Diversified,Industrial,Machinery-Pumps,
1993174Z US,Lake Region Medical Inc,106.25,-1.3,-4.4,-7.3,19.6512,0,,0, ,N.A.,,,"15.00
 - 17.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
DGEN US,Deltagen Inc,105,,-2.2,-110.4,28.8044,15,26.66666603,432.07,8/3/00,24783R103,,,"13.00
 - 15.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
21242Z US,Hydrogen Burner Technology Inc,104,,,,33.8944,0,,0, ,N.A.,,,"11.00
 - 13.00
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
BRKR US,Bruker Corp,104,13.5,3.3,2.2,53,13,77.40384674,689,8/4/00,116794108,1.6,1.36E+08,"10.00
 - 12.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,89.5787
KYPH US,Kyphon Americas Inc,103.5,33.2,9.7,-8.5,35.6446,15,13.66666698,534.67,5/17/02,501577100,1.2,,"13.00
 - 15.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
0617872D US,Idea Integration Corp,103.5,,,,0,0,,0, ,451527105,,, ,,Computers,Technology,Computer Services,
85747Z US,Intira Corp,103.5,6429,-1544.7,,0,0,,0, ,46115R105,,13625, ,,Internet,Communications,Internet Infrastr Equip,0.0529104
ELAS US,Elastic Networks Inc,101.4,-39.3,-230,-86.1,31.2928,13,7.211538315,406.81,9/28/00,284159100,-1.8,,"10.00
 - 12.00
",Priced Above Range,Telecommunications,Communications,Telecommunication Equip,
ITXIQ US,Integrated Telecom Express Inc,100.8,-68.4,-212.6,-21.8,41.288,18,38.19444275,743.184,8/18/00,45817U101,-0.5,,"17.00
 - 19.00
",Priced Within Range,Telecommunications,Communications,Telecommunication Equip,
355676Q US,Rosetta Inpharmatics LLC,100.8,963.9,-312.6,,29.0341,14,27.6785717,406.48,8/3/00,777777103,,,"10.00
 - 12.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
3610748Q US,Encore Acquisition Co,100.1,-39.6,-11.8,-2.2,30.03,14,3.928571463,420.42,3/8/01,29255W100,14.1,127700,"13.00
 - 15.00
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,0.228084
650112Q US,Sky Global Networks Inc,100,-7.2,2.4,,0,0,,0, ,N.A.,,, ,,Media,Communications,Broadcast Serv/Program,
252811Z US,Petroleum Place Inc/The,100,,,,0,0,,0, ,716670104,,, ,,Internet,Communications,B2B/E-Commerce,
0383990D US,Anda Networks Inc,100,,,,0,0,,0, ,33335209,,, ,,Telecommunications,Communications,Networking Products,
BRIE US,Brience Inc,100,,,,0,0,,0, ,109010108,,, ,,Software,Technology,Communications Software,
13770Z US,Amersham Pharmacia Biotech Ltd,100,,,,0,0,,0, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
18751Z US,Novistar Inc,100,,-18.1,,0,0,,0, ,N.A.,,, ,,Software,Technology,Applications Software,
699350Q US,Commerx Inc,100,22.9,-580.7,,0,0,,0, ,202595104,,, ,,Internet,Communications,B2B/E-Commerce,
20282Z US,QUALCOMM Spinco Inc,100,30.5,23.9,,0,0,,0, ,N.A.,,, ,,Semiconductors,Technology,Semicon Compo-Intg Circu,
18753Z US,Conexant Spinco Inc,100,108.6,-40.1,,0,0,,0, ,N.A.,,, ,,Semiconductors,Technology,Semiconductor Equipment,
SNPA US,Snap Appliance Inc,100,-37.3,-124.5,,0,0,,0, ,833032105,,, ,,Computers,Technology,Computers-Memory Devices,
18725Z US,InternetConnect Inc/NV,100,421.8,-1118.9,,0,0,,0, ,46060T106,,, ,,Telecommunications,Communications,Networking Products,
CUPE US,Cupertino Electric Inc,100,,,,0,0,,0, ,231258104,,, ,,Engineering&Construction,Industrial,Engineering/R&D Services,
17600Z US,SupplierMarket.com Inc,100,,-11751.8,,0,0,,0, ,N.A.,-0.9,,"9.00
 - 11.00
",,Internet,Communications,B2B/E-Commerce,
IPAS US,iPass Inc,100,-13.9,-37.7,-100,0,0,,0, ,46261V306,-1.7,, ,,Internet,Communications,Internet Security,
NUFO US,Oclaro Photonics Inc,100,,,-8.3,49.6391,20,155,992.78,5/18/00,644383101,,51,"16.00
 - 18.00
",Priced Above Range,Telecommunications,Communications,Telecommunication Equip,7.87E-05
MCTA US,Mercata Inc,100,,-572.1,,0,0,,0, ,587580101,-17.8,, ,,Internet,Communications,E-Commerce/Services,
UPCS US,UbiquiTel Inc,100,15.4,11.2,8.5,64.7636,8,-3.90625,518.11,6/7/00,903474302,0.7,,"8.00
 - 10.00
",Priced Within Range,Telecommunications,Communications,Cellular Telecom,
RIVL US,RivalNetworks Inc,100,217,-1833.7,,0,0,,0, ,N.A.,,, ,,Internet,Communications,Internet Content-Info/Ne,
1076052D US,Petopia.com Inc,100,,-1183.8,,0,0,,0, ,71638P105,-8.3,, ,,Internet,Communications,E-Commerce/Products,
HOBE US,HOB Entertainment LLC,100,,,,0,0,,0, ,N.A.,,, ,,Entertainment,"Consumer, Cyclical",Night Clubs,
SLAB US,Silicon Laboratories Inc,99.2,-25.2,-32.6,-14.3,46.5781,31,123.7903214,1443.92,3/24/00,826919102,-0.4,3.79E+07,"21.00
 - 23.00
",Priced Above Range,Semiconductors,Technology,Electronic Compo-Semicon,116.621
MMP US,Magellan Midstream Partners LP,98.9,17.1,32.3,13.3,5.67969,21.5,11.6279068,122.11,2/6/01,559080106,5.4,2.20E+07,"20.00
 - 22.00
",Priced Within Range,Pipelines,Energy,Pipelines,10.8955
753397Q US,Select Medical Corp,98.325,5.2,3.6,,43.6918,9.5,6.578947544,415.07,4/5/01,816196109,4.7,,"10.00
 - 11.00
",Priced Below Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Hospitals,
YUPI US,Yupi Internet Inc,98,4064.8,-1091.3,,0,0,,0, ,988920104,,,"13.00
 - 15.00
",,Internet,Communications,Internet Content-Info/Ne,
13831Z US,PaeTec Communications LLC,98,,,,50.142,0,,0, ,N.A.,,,"12.00
 - 14.00
",,Telecommunications,Communications,Telephone-Integrated,
4134751Q US,Diadexus Inc/Old,98,,,,31.1466,0,,0, ,251915104,,,"12.00
 - 14.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
APEP US,Applied Epi Inc,97.096,-0.9,33,,0,0,,0, ,03819P109,,, ,,Semiconductors,Technology,Semiconductor Equipment,
MDCO US,Medicines Co/The,96,-86.3,-2006.4,-28.9,28.1962,16,35.546875,451.14,8/8/00,584688105,-3.5,1.03E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,12.9661
ILMN US,Illumina Inc,96,-2.9,-27.9,-14.8,30.5411,16,144.8242188,488.658,7/28/00,452327109,5.2,1.89E+08,"13.00
 - 15.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,119.505
SPWX US,SpeechWorks International Inc,95,,,-52.1,28.999,20,183.75,579.98,8/1/00,84764M101,,261,"13.00
 - 15.00
",Priced Above Range,Software,Technology,Communications Software,0.000767671
NFLX US,Netflix Inc,94.875,15.6,22.3,18.3,20.6481,15,11.66666698,309.72,5/22/02,64110L106,17.1,3.81E+08,"13.00
 - 15.00
",Priced Within Range,Internet,Communications,Internet Content-Entmnt,89.0927
1655120D US,Graftech Inc,94.5,-10.1,10.6,,30.5,0,,0, ,384312104,0.1,,"15.00
 - 18.00
",,Chemicals,Basic Materials,Chemicals-Specialty,
ASCXZ US,Advanced Switching Communications Inc,93.75,-58.5,-363.5,-60.7,40.5907,15,20,608.86,10/4/00,00757V106,-0.6,,"13.00
 - 15.00
",Priced Within Range,Telecommunications,Communications,Telecommunication Equip,
SSNW US,Skystream Networks Inc,93.15,578.1,-77.7,,0,0,,0, ,83087M103,,, ,,Telecommunications,Communications,Networking Products,
PMTR US,Pemstar Inc,92.4,32,-3.2,2.9,37.4293,11,22.72727203,411.72,8/8/00,706552106,-0.1,,"11.00
 - 13.00
",Priced Within Range,Electronics,Industrial,Electronic Compo-Misc,
OIS US,Oil States International Inc,92.2442,-11.4,-1.6,-1.1,48.1564,9,1.666666627,433.41,2/9/01,678026105,0.7,5.44E+07,"9.00
 - 10.00
",Priced Within Range,Oil&Gas Services,Energy,Oil-Field Services,86.7325
549781Z US,Requisite Technology Inc,92,,,,0,0,,0, ,76083P104,,, ,,Internet,Communications,Internet Applic Sftwr,
VYYO US,Javelin Innovations Inc,91.125,,,-112.6,33.6973,13.5,50,454.91,4/5/00,918458209,,,"13.00
 - 15.00
",Priced Within Range,Telecommunications,Communications,Wireless Equipment,
915494Q US,PAETEC LLC,91,,,,0,0,,0, ,695458307,,,"12.00
 - 14.00
",,Telecommunications,Communications,Telecom Services,
INFIQ US,Infinity Pharmaceuticals Inc,90,39.5,-1711.1,-98.5,22.4372,18,9.722222328,403.87,7/27/00,45665G303,-0.4,1.05E+07,"15.00
 - 17.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,11.6066
1469085D US,Tessera Technologies Inc,90,,,,39.0568,0,,0, ,88164L100,,,"10.00
 - 12.00
",,Semiconductors,Technology,Semiconductor Equipment,
ALTH US,Allos Therapeutics Inc,90,,,-30.6,22.8,18,-27.77777863,410.4,3/28/00,19777101,,,"17.00
 - 19.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
LXNT US,Lexent Inc,90,-48.5,-40.6,-40.2,39.695,15,70.41666412,595.42,7/28/00,52886Q102,-0.0372869,,"12.00
 - 14.00
",Priced Above Range,Telecommunications,Communications,Telecom Services,
PROXQ US,Proxim Corp,90,-21.2,-41.6,-50.5,51.74,12,16.66666603,620.88,8/1/00,744283201,-1.1,415,"10.00
 - 12.00
",Priced Within Range,Telecommunications,Communications,Wireless Equipment,0.00122846
568105Q US,SmartAge Corp,90,,,,0,0,,0, ,N.A.,,, ,,Internet,Communications,E-Commerce/Services,
ADLR US,Adolor Corp,90,,,-6.5,26.849,15,15.83333302,402.74,11/14/00,00724X102,,354,"15.00
 - 17.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,0.000759629
9995577D US,Marvell Technology Group Ltd,90,,,,82.2114,15,277.5,1233.17,6/27/00,N.A.,,39708,"12.00
 - 14.00
",Priced Above Range,Semiconductors,Technology,Electronic Compo-Semicon,0.00587657
AMEV US,Applied Molecular Evolution Inc,88.35,,,-24,21.202,19,62.5,402.838,7/27/00,3.82E+111,,,"15.00
 - 17.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
502462Q US,Docent Inc,88,8.8,-35.4,-22,39.8115,11,66.47727203,437.93,9/29/00,25608L502,-0.8,,"9.00
 - 11.00
",Priced Within Range,Internet,Communications,Internet Applic Sftwr,
UNWR US,US Unwired Inc,88,11,-21.8,26.5,0,11,0.5681818128,0,5/18/00,90338R104,0.4,,"13.00
 - 15.00
",Priced Below Range,Telecommunications,Communications,Cellular Telecom,
VRMLQ US,Vermillion Inc/Old,88,,,-151.2,25.1306,16,100,402.09,9/29/00,N.A.,-0.4,,"14.00
 - 16.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,
3275Q US,Mutual Savings Bank FSB/Bay City MI,87.01,-2.3,15.3,0.4,0,0,,0, ,628355109,-2.4,,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Central US,
0120599D US,Eden Bioscience Corp,87,-51.1,-337.7,-12.5,22.7327,15,100,340.99,9/27/00,279445878,-0.2,,"12.00
 - 14.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Agricultural Biotech,
OSCA US,OSCA Inc,86.8,33.3,5.5,-1.8,5.6,15.5,13.7096777,86.8,6/15/00,687836106,1.8,,"14.00
 - 16.00
",Priced Within Range,Oil&Gas Services,Energy,Oil-Field Services,
WJCI US,TriQuint WJ Inc,86.4,-9.9,-15.6,-11.8,54.445,16,101.5625,871.12,8/18/00,929284107,-0.1,,"14.00
 - 16.00
",Priced Within Range,Telecommunications,Communications,Telecommunication Equip,
ICXX US,Iconixx Software Corp,86.25,-1.8,4,,0,0,,0, ,45104Y105,0.2,, ,,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
ERPLQ US,Energy Partners Ltd/Old,86.25,-21.5,-14.6,-15.9,27.0575,15,-3.333333254,405.86,11/2/00,29270U105,5.7,6000,"17.00
 - 19.00
",Priced Below Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,0.0185833
9215123Q US,Elitra Pharmaceuticals Inc,86.25,,,,0,0,,0, ,286601109,,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
2982007Q US,TheraSense Inc,86.25,19.2,-2.2,-2.9,0,0,,0, ,883381105,0.5,298438, ,,Healthcare-Products,"Consumer, Non-cyclical",Patient Monitoring Equip,0.701105
TPNT US,Kenexa Corp,86.25,,,-1.9,0,0,,0, ,874248107,,, ,,Software,Technology,Applications Software,
15431Z US,Essential.com Inc,86.25,272.3,-2458.3,,0,0,,0, ,29668T108,,, ,,Telecommunications,Communications,Telecom Services,
17632Z US,RTS Wireless,86.25,50,-48.4,,0,0,,0, ,N.A.,,, ,,Software,Technology,Communications Software,
CYCC US,Cyclacel Pharmaceuticals Inc,86.25,-89.7,-26074.4,-173.8,0,0,,0, ,23254L801,-1.4,988561, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,0.476791
66951Q US,Excelergy Corp,86.25,323.4,-291.8,,0,0,,0, ,30068R106,,, ,,Software,Technology,Applications Software,
SRVY US,Greenfield Online Inc,86.25,,,4.7,0,0,,0, ,395150105,,, ,,Advertising,Communications,Advertising Services,
1162690D US,More.com,86.25,2852.5,-1186.6,,0,0,,0, ,616534103,-9.5,, ,,Internet,Communications,E-Commerce/Products,
AGP US,AMERIGROUP Corp,86.02,,,4.6,19.182,17,22.94117737,326.09,11/6/01,03073T102,,,"17.00
 - 19.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-HMO,
16936Z US,CollegeClub.com Inc,85.25,777.4,-884.4,,0,0,,0, ,N.A.,-1.1,, ,,Internet,Communications,Internet Content-Info/Ne,
ILXL US,Ilx Lightwave Corp,85,,,,36.1359,0,,0, ,44966Q102,,,"15.00
 - 17.00
",,Electronics,Industrial,Electronic Measur Instr,
20125Z US,Asymptote Corp,85,,,,60.4471,0,,0, ,212483101,,,"15.00
 - 17.00
",,Telecommunications,Communications,Telecommunication Equip,
LSBC US,Large Scale Biology Corp,85,,,-122.6,15.4774,17,28.6764698,263.12,8/10/00,517053203,,,"12.00
 - 14.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
2273579D US,Wireless Inc,85,90.6,-64.3,,0,0,,0, ,97652N106,,,"8.00
 - 10.00
",,Telecommunications,Communications,Telecommunication Equip,
PTCL US,Protocol Communications Inc,85,470.7,-15.7,,0,0,,0, ,74371Q108,-0.8,, ,,Software,Technology,Data Processing/Mgmt,
3679840Q US,PeoplePC Inc,85,,,-72.7,105.391,10,-11.25,1053.91,8/16/00,709776108,,,"10.00
 - 12.00
",Priced Within Range,Internet,Communications,Internet Connectiv Svcs,
ATPAQ US,ATP Oil & Gas Corp/United States,84,54.9,-28.4,-6.1,21.7857,14,0,305,2/5/01,00208J108,3.8,4654.1,"15.00
 - 18.00
",Priced Below Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,0.00892276
0932839D US,Xenogen Corp,84,,,-52.4,26.8863,0,,0, ,98410R108,,,"9.00
 - 12.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ENWV US,Endwave Corp,84,,,-30.9,32.5433,14,0.4464285672,455.61,10/17/00,29264A206,,,"13.00
 - 15.00
",Priced Within Range,Telecommunications,Communications,Telecommunication Equip,
VAST US,Livingston International Technology Services Corp,84,,,-4.5,34.4575,14,23.2142849,482.41,9/27/00,92239N109,,,"11.00
 - 13.00
",Priced Above Range,Software,Technology,Applications Software,
DRRX US,Durect Corp,84,-76.2,-409.8,-26.2,45.8057,12,20.05208397,549.668,9/28/00,266605500,-0.6,8.17E+06,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,26.3156
RSNT US,Resonate Inc,84,,,-22.9,25.7794,21,72.02381134,541.37,8/3/00,76115Q104,,,"15.00
 - 17.00
",Priced Above Range,Software,Technology,Applications Software,
1476028D US,Genometrix Inc,84,6.9,-264.6,,30.0684,0,,0, ,37243F105,-0.0337431,,"10.00
 - 12.00
",,Software,Technology,Applications Software,
569665Q US,Multilink Technology Corp,82.8,-86,-581.6,-94,65.2235,9,24.33333397,587.01,6/21/01,62544T208,-4.5,,"8.00
 - 10.00
",Priced Within Range,Semiconductors,Technology,Semiconductor Equipment,
0118440Q US,Third Wave Technologies Inc,82.5,,,-44.5,38.2717,11,0.5681818128,420.99,2/8/01,88428W108,,369,"11.00
 - 13.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,0.00083715
2554116D US,Airspan Networks Inc,82.5,-25.9,-70.7,-54.1,33.2816,15,113.0208359,499.22,7/20/00,00950H300,-88.3,,"12.00
 - 14.00
",Priced Above Range,Telecommunications,Communications,Wireless Equipment,
TNSIZ US,Triton Network Systems Inc,82.5,-60.6,-968,,63.1619,15,156.25,947.43,7/13/00,896775103,-0.9,,"13.00
 - 15.00
",Priced Within Range,Telecommunications,Communications,Wireless Equipment,
EBKS US,netLibrary Inc,82.225,,,,0,0,,0, ,N.A.,,, ,,Internet,Communications,Internet Content-Info/Ne,
IIIM US,I3 Mobile Inc,81.6,-27.8,-1255.5,-69.6,22.1873,16,56.25,355,4/6/00,465713105,-1.3,,"14.00
 - 16.00
",Priced Within Range,Internet,Communications,Internet Content-Info/Ne,
ITLN US,Intellon Corp,81.25,44,1.2,1.8,34.3232,0,,0, ,45816W504,-0.00213834,,"11.00
 - 13.00
",,Semiconductors,Technology,Semicon Compo-Intg Circu,
TJET US,Tourjets Airline Corp,81.25,,,,8.33333,0,,0, ,891555104,,,"11.00
 - 13.00
",,Leisure Time,"Consumer, Cyclical",Travel Services,
DWRK US,Digitalwork.com Inc,81.25,5743.2,-799.1,,30.3413,0,,0, ,25388N108,,,"11.00
 - 13.00
",,Internet,Communications,B2B/E-Commerce,
558315Q US,Applied Science Fiction Inc,80.7692,691.4,-400.1,,34.4707,0,,0, ,38238101,,,"12.00
 - 14.00
",,Computers,Technology,Optical Recognition Equi,
PRMZ US,Primis Inc,80.6,63.1,-53.9,,25.2742,0,,0, ,741616106,-0.6,,"11.00
 - 13.00
",,Internet,Communications,Internet Content-Info/Ne,
695570Q US,Silicon Energy Corp,80.5,2636.8,-1348.8,,0,0,,0, ,82705L109,-2.4,, ,,Software,Technology,Applications Software,
851002Q US,Centurion Wireless Technologies Inc,80.5,-2.1,1.6,,0,0,,0, ,156426108,,, ,,Telecommunications,Communications,Wireless Equipment,
OCLX US,Oculex Pharmaceuticals Inc,80.5,65.7,-2966.5,,0,0,,0, ,67575C206,-1.5,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,
KOSN US,Kosan Biosciences Inc,80.5,,,-46.3,23.8445,14,0,333.82,10/4/00,50064W107,,464,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.00108776
SITA US,Sitara Networks Inc,80.5,,,,0,0,,0, ,8.30E+105,,, ,,Software,Technology,Enterprise Software/Serv,
ITGR US,Integer Holdings Corp,80,7.5,6.9,3.9,28.5216,16,42.96875,456.35,9/29/00,45826H109,6.1,4.27E+07,"15.00
 - 17.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,122.44
0911013D US,Specialty Laboratories Inc,80,12.6,-9.6,-15.9,20.1875,16,45.703125,323,12/8/00,84749R100,-0.3,365,"14.00
 - 16.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,0.00152654
2157856D US,X10 Wireless Technology Inc,80,,,,25.05,0,,0, ,98385W108,,,"14.00
 - 16.00
",,Telecommunications,Communications,Networking Products,
INMX US,Informax Inc,80,46.8,-85,-36.1,18.1285,16,32.8125,290.06,10/3/00,45677N205,-0.6,,"14.00
 - 16.00
",Priced Within Range,Software,Technology,Applications Software,
CCMP US,CMC Materials LLC,80,7.4,-5.7,5,22.9897,20,24.375,459.79,4/4/00,12571T100,9.2,3.18E+06,"15.00
 - 17.00
",Priced Above Range,Semiconductors,Technology,Semiconductor Equipment,11.1143
13328Z US,NEN Life Science Inc,80,9.5,16.3,,0,0,,0, ,N.A.,0.9,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0977100D US,ChemConnect Inc,80,,,,0,0,,0, ,163587108,,, ,,Internet,Communications,B2B/E-Commerce,
LNTE US,Lante Corp,80,-44.9,-45.7,-45.8,38.4899,20,174.6875,769.798,2/11/00,516540101,-0.4,,"17.00
 - 19.00
",Priced Above Range,Computers,Technology,Computer Services,
DOVE US,GoIndustry DoveBid Inc,80,19.9,-50.6,,0,0,,0, ,259875102,-2.6,, ,,Internet,Communications,E-Commerce/Services,
2521572D US,Praecis Pharmaceuticals Inc,80,,,-43.5,39.9665,10,10,399.665,4/26/00,739421402,,1280,"10.00
 - 12.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.0119532
TSYS US,TeleCommunication Systems Inc,79.9,-0.6,-0.4,1,12.3366,17,47.05882263,209.72,8/8/00,87929J103,-0.1,67640,"15.00
 - 17.00
",Priced Within Range,Internet,Communications,Internet Telephony,0.116656
19448Z US,Linc.net Inc,79.9,,,,21.5,0,,0, ,N.A.,,,"15.00
 - 17.00
",,Telecommunications,Communications,Networking Products,
SRGAQ US,Surgalign Holdings Inc,79.8,-9.4,-66.6,-53.3,21.3122,14,0.4464285672,298.37,8/10/00,86882C204,-7.9,482321,"12.00
 - 14.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,5.25207
CPKI US,California Pizza Kitchen Inc,79.5,,,-0.2,17.9974,15,35,269.96,8/2/00,13054D109,,80937,"13.00
 - 15.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,0.329195
RGP US,Resources Connection Inc,78,-18.4,3.3,-24,20.63,12,33.33333206,247.56,12/15/00,76122Q105,0.6,3.17E+07,"12.00
 - 14.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Human Resources,95.8161
IPKT US,Interpacket Networks Inc,78,18,-80.8,,40.4003,0,,0, ,460583107,,,"10.00
 - 12.00
",,Telecommunications,Communications,Satellite Telecom,
GNSC US,Genaissance Pharmaceuticals Inc,78,67,-102.1,-35.3,21.5822,13,23.55769157,280.57,8/2/00,36867W105,-0.4,,"11.00
 - 13.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
1529158D US,Numerical Technologies Inc,77.476,-4.6,-139.4,-35.8,29.082,14,154.0178528,407.15,4/7/00,67053T101,0.3,,"11.00
 - 13.00
",Priced Above Range,Computers,Technology,Electronic Design Automa,
18748Z US,Viewlocity Inc/Old,77,42.3,-104.9,,38.4143,0,,0, ,926719105,,,"12.00
 - 14.00
",,Internet,Communications,Internet Infrastr Sftwr,
652404Q US,Nuance Communications Inc/Old,76.5,,,-26.7,27.4663,17,99.63235474,466.93,4/13/00,669967101,,1352,"14.00
 - 16.00
",Priced Above Range,Computers,Technology,Computers-Voice Recogn,0.00368386
LMNX US,Luminex Corp,76.5,24.7,3.6,3.4,26.6761,17,34.55882263,453.49,3/30/00,5.50E+106,1.1,,"17.00
 - 19.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
CTLM US,Centillium Communications Inc,76,-39.3,-44.9,-7.7,30.4691,19,20.39473724,578.91,5/24/00,152319109,-0.4,10800,"18.00
 - 20.00
",Priced Within Range,Electronics,Industrial,Electronic Compo-Misc,0.0258848
2258378Q US,pSivida US Inc,75.6,,,,28.9168,0,,0, ,21238T106,,,"12.00
 - 14.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,
1936438D US,PECO II Inc,75,1.3,-3.9,-6.4,19.8379,15,53.33333206,297.57,8/18/00,705221208,0.9,,"14.00
 - 16.00
",Priced Within Range,Machinery-Constr&Mining,Industrial,Machinery-Electric Util,
