Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
0114540D US,Statewide life & Health Inc,0.4,,,,38.4,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Insurance,Financial,Life/Health Insurance,
LVBX US,LevelBlox Inc,0.4,,,-406.4,52.4,0,,0,11/9/11,52730P102,-0.00398987,,"0.10
 - 0.10
",,Software,Technology,Enterprise Software/Serv,
EXCC US,Excel Corp,0.4,-2.7,-10.4,-9.5,30.486,0,,0,12/20/11,30066R108,-0.0196187,,"0.40
 - 0.40
",,Advertising,Communications,Advertising Services,
CRIM US,Crimson Forest Entertainment Group Inc,0.3755,,,-4.3,39.755,0,,0,12/21/12,22663B107,-0.053549,,"0.10
 - 0.10
",,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
SNGY US,Synrgy Corp,0.3753,-75.4,-94.8,-10.6,0,0,,0,8/31/11,87167D107,-0.000503511,,"0.15
 - 0.15
",,Retail,"Consumer, Cyclical",Retail-Restaurants,
ABBY US,Abby Inc,0.375,,,,19.5,0,,0,7/11/12,00287T308,-0.0564131,,"0.03
 - 0.03
",,Software,Technology,Applications Software,
MNIZ US,Gen 2 Technologies Inc,0.3125,,-19844.5,50.2,5,0,,0,10/31/13,36870L104,-2519.6,,"0.13
 - 0.13
",,Media,Communications,Broadcast Serv/Program,
UGE CN,UGE International Ltd,0.30597,-68.4,-1161.5,-22.6,5.6,0.1,-10.00000095,0.571144, ,903510402,-0.5,, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
0119261Z US,Drewrys Brewing Co,0.3,,,,15.2145,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Beverages,"Consumer, Non-cyclical",Brewery,
8764218Z US,China Inc,0.3,,,,75,0,,0, ,N.A.,0.000281911,,"0.01
 - 0.01
",,Electrical Compo&Equip,Industrial,Batteries/Battery Sys,
SPGX US,Sustainable Projects Group Inc,0.3,,,10.1,7,0,,0,10/28/13,86933P105,-0.00522183,1.94E+08,"0.10
 - 0.10
",,Investment Companies,Financial,Investment Companies,63.3156
9526234Z US,Thunderclap Entertainment Inc,0.297,187.9,-219.4,-8.9,16.485,0,,0, ,N.A.,-0.00816299,,"0.20
 - 0.20
",,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
STOY US,Spiral Toys Inc,0.2876,,,,20.6307,0,,0,11/13/13,84857J106,,,"0.10
 - 0.10
",,Toys/Games/Hobbies,"Consumer, Cyclical",Toys,
IMCL US,Immunoclin Corp,0.28,,,,0,0,,0,8/14/12,45256L109,,,"0.07
 - 0.07
",,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
BLUU US,Blue Water Global Group Inc,0.263,,,-1565.2,48,0,,0,11/7/12,09609D206,-0.00191137,1.00E+06,"0.01
 - 0.01
",,Retail,"Consumer, Cyclical",Retail-Restaurants,0.0319409
0110474D US,Contemporary Signed Books Inc,0.26,,-3739.6,,6.15,0,,0, ,N.A.,-0.00564705,,"0.05
 - 0.05
",,Internet,Communications,E-Commerce/Products,
8250795Z US,Lion Lam Diamond Corp,0.25,,,,11,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Retail,"Consumer, Cyclical",Retail-Jewelry,
MAMA US,Mama's Creations Inc,0.24208,19.4,3,8,104.208,0,,0,6/13/12,56146T103,0.1,3.09E+07,"0.01
 - 0.01
",,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,82.1343
PZOO US,Pazoo Inc,0.2409,,-4402.6,,0,0,,0,5/10/12,70454Q304,-245.2,,"0.00
 - 0.00
",,Internet,Communications,E-Commerce/Products,
BIEI US,Premier Biomedical Inc,0.2378,,,,0,0,,0,2/23/12,74048K203,,,"0.25
 - 0.25
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
CDNL US,Cardinal Resources Inc,0.234,,,,9.845,0,,0,3/29/12,14153Q108,,,"0.20
 - 0.20
",,Environmental Control,Industrial,Environ Consulting&Eng,
ABSR US,American Business Services Inc,0.224,,,,10.48,0,,0,7/30/13,24768103,-0.0116782,,"0.05
 - 0.05
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
PSSS US,Puissant Industries Inc,0.214,34.1,-10,,5.778,0,,0,1/12/12,74535W108,,,"2.00
 - 2.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
ILIM US,il2m International Corp,0.204,,,,7.04,0,,0,3/28/12,45173T102,,,"0.10
 - 0.10
",,Internet,Communications,Internet Content-Entmnt,
AHI/H CN,Agility Health Inc,0.20218,19.5,-14.9,92.1,10.065,0.1,-1.49E-06,1.02101, ,N.A.,-0.00521233,, ,,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,
SAAX US,Nouveau Ventures Inc,0.2001,,,-737.8,4.0005,0,,0,6/25/12,66979X105,-0.000617814,,"0.20
 - 0.20
",,Internet,Communications,B2B/E-Commerce,
PRRE US,Praetorian Property Inc,0.2,,,,2.43,0,,0,5/15/12,73943L100,,,"0.20
 - 0.20
",,Real Estate,Financial,Real Estate Oper/Develop,
TQLA US,Montalvo Spirits Inc,0.2,,,,15,0.04,64810.40234,0.6,10/18/11,611862103,,,"0.04
 - 0.04
",Priced Within Range,Beverages,"Consumer, Non-cyclical",Brewery,
19069Z US,Technis Inc,0.2,,,,16,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Telecommunications,Communications,Wireless Equipment,
LBTD US,Lotus Bio-Technology Development Corp,0.2,,,,7,0,,0,3/14/13,54570R107,,,"0.10
 - 0.10
",,Agriculture,"Consumer, Non-cyclical",Agricultural Operations,
AAGH US,America Great Health,0.1856,44.2,-414.2,-381.6,6.74008,0,,0,6/18/12,02365T101,-2.91E-05,,"0.07
 - 0.07
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0115625D US,E-Check Holdings Inc,0.175,,,,130,0,,0, ,26830Y106,6.71E-05,,"0.00
 - 0.00
",,Software,Technology,Applications Software,
ARRT US,Artisan Consumer Goods Inc,0.175,,,,6.75,0,,0,3/29/12,04316M102,,,"0.10
 - 0.10
",,Mining,Basic Materials,Metal-Diversified,
SAML US,Samsara Luggage Inc,0.175,-69.1,-39.8,,10,0,,0,4/18/12,79589J200,-4.1,1.51E+08,"0.05
 - 0.05
",,Apparel,"Consumer, Cyclical",Apparel Manufacturers,70.7334
VCPS US,VinCompass Corp,0.175,,,-13675.7,8.5,0,,0,10/10/12,92733Q103,-0.0102027,,"0.05
 - 0.05
",,Mining,Basic Materials,Gold Mining,
TONR US,Tonner-One World Holdings Inc,0.1692,,,,71.2978,0,,0,1/9/13,890307101,-8.4,,"0.04
 - 0.04
",,Toys/Games/Hobbies,"Consumer, Cyclical",Toys,
ONLI US,Online-Redefined Inc,0.151,-0.7,-28,-69.8,4.204,0,,0,5/25/12,68275Y209,-8.20E-05,,"0.25
 - 0.25
",,Computers,Technology,Computer Services,
LPCN US,Lipocine Inc,0.15,,0.0745838,,4.5,0,,0,6/5/12,53630X203,-0.2,555425,"0.10
 - 0.10
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,10.3811
YSTR US,Ystrategies Corp,0.145,,,,24.5,0,,0,3/9/12,98817L100,,,"0.02
 - 0.02
",,Private Equity,Financial,Private Equity,
9895852Z US,Task Technologies Inc,0.1401,-9.4,-53.2,,9.70075,0,,0, ,N.A.,,,"0.20
 - 0.20
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,
WMGR US,Wellness Matrix Group Inc,0.1345,-71,-41.1,,15,0,,0,5/30/13,95002L101,-0.5,,"0.10
 - 0.10
",,Software,Technology,Medical Information Sys,
CHBM US,China Bull Management Inc,0.12576,,-15,,1.13859,0,,0,9/6/12,16891B202,,,"1.00
 - 1.00
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
GLBD US,Global Seed Corp,0.125,,,,5,0,,0, ,379383102,,,"0.05
 - 0.05
",,Media,Communications,Publishing-Periodicals,
CHNO US,ClassWorx Inc,0.12,,,76.3,3.2,0,,0,5/1/12,13136H102,-0.0476593,,"0.10
 - 0.10
",,Internet,Communications,Internet Content-Info/Ne,
DRNK US,NoHo Inc,0.12,,-503.5,-1125.6,0,0,,0,8/20/12,65528C109,-0.1,,"0.04
 - 0.04
",,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
GLPH US,Gala Pharmaceutical Inc,0.118,,-39762,-1097,5.86,0,,0,9/22/11,36316C304,-0.0110022,1.18E+07,"0.05
 - 0.05
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,9.99
EXAD US,Experience Art and Design Inc,0.114,,,,4.28,0.05,52400,0.21,11/2/11,30217D107,,,"0.05
 - 0.05
",Priced Within Range,Toys/Games/Hobbies,"Consumer, Cyclical",Collectibles,
DLPM US,Development Capital Group Inc,0.11,,,,0,0,,0,10/10/11,251596102,,,"0.10
 - 0.10
",,Software,Technology,Applications Software,
NPFC US,Newpoint Financial Corp/NY,0.1088,,,,11.5962,0,,0,7/23/13,65172R105,,,"0.01
 - 0.01
",,Investment Companies,Financial,Investment Companies,
RJDG US,RJD Green Inc,0.1058,,,,0,0,,0,10/25/12,749603106,-0.0279465,,"0.15
 - 0.15
",,Internet,Communications,E-Commerce/Services,
VEND US,Generation Next Franchise Brands Inc,0.101,5288.3,-103,-79.3,2.01,0,,0,7/6/12,37148W104,-0.1,,"0.10
 - 0.10
",,Retail,"Consumer, Cyclical",Retail-Restaurants,
JIDG US,Joymain International Development Group Inc,0.1,83.5,-3.8,-5.4,0,0,,0,5/15/12,48125Q101,0.000125865,,"0.05
 - 0.05
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
SAFC US,SafeCode Drug Technologies Corp,0.1,,,-2654.4,50,0,,0,4/27/12,78644G102,,,"0.00
 - 0.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,
INTV US,Integrated Ventures Inc,0.1,51.8,-196.5,-97.4,12,0,,0,5/29/13,45826P309,-0.9,,"0.01
 - 0.01
",,Private Equity,Financial,Venture Capital,
LFAP US,LGBTQ Loyalty Holdings Inc,0.1,,,-1610,8,0,,0,2/1/12,50201K107,-0.0022455,,"0.05
 - 0.05
",,Internet,Communications,Internet Content-Info/Ne,
AYAG US,Amaya Global Holdings Corp,0.1,22,51.8,23.3,9.75,0,,0,2/1/12,02314U100,-0.0113783,,"0.02
 - 0.02
",,Agriculture,"Consumer, Non-cyclical",Agricultural Operations,
SLNR US,Sealand Natural Resources Inc,0.1,97.8,-462,-414.3,2.5,0,,0,3/7/12,81207X108,-0.8,,"0.05
 - 0.05
",,Retail,"Consumer, Cyclical",Retail-Vitamins/Nutr Sup,
POLR US,Polar Petroleum Corp,0.1,,,-64.7,12,0,,0,1/13/12,73101T101,-0.00482801,,"0.01
 - 0.01
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
YPPN US,Yappn Corp,0.1,-63.7,-1766.6,,9.5,0,,0,10/1/12,98484T204,-0.06752,,"0.05
 - 0.05
",,Internet,Communications,Web Hosting/Design,
0010072D US,Horizontal Marketing Corp,0.1,,,,8.8,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Media,Communications,Publishing-Books,
0121018D US,Stuart King Capital Corp,0.1,,,,9,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
WTER US,Alkaline Water Co Inc/The,0.1,16.4,-42.9,-103.9,15,0,,0,7/10/12,01643A306,-1.1,222,"0.01
 - 0.01
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,0.00170458
GMRE US,Global Medical REIT Inc,0.1,-1.6,4.7,0.5,15.5,0,,0,11/2/12,37954A204,1,4.75E+07,"0.01
 - 0.01
",,REITS,Financial,REITS-Health Care,71.0365
AVTH US,AV Therapeutics Inc,0.1,,,,1.5,0,,0,6/18/12,2427102,,,"0.20
 - 0.20
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
0364006Z US,Charger Minerals Corp,0.1,,,,11.85,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Mining,Basic Materials,Precious Metals,
CNTO US,Centor Energy Inc,0.099,,,-1635.4,11.45,0,,0,5/1/12,15235P109,-0.00322437,,"0.02
 - 0.02
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
8440188Z US,Hecate Exploration,0.09,,,,19,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Mining,Basic Materials,Metal-Copper,
ALKM US,Alkame Holdings Inc,0.09,-79.3,-1037.3,-461.7,5.3,0,,0,5/25/12,01643J109,-0.000122812,,"0.05
 - 0.05
",,Holding Companies-Divers,Diversified,Diversified Operations,
AGIN US,American Graphite Technologies Inc,0.09,,,-176.8,16.5,0.02,531150,0.33,10/12/11,02640K107,-0.00200959,,"0.02
 - 0.02
",Priced Within Range,Software,Technology,Computer Software,
ISGI US,International Safety Group Inc,0.09,,,,7,0,,0,1/23/12,46027Y206,-0.0326281,,"0.03
 - 0.03
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
CYBF US,Cyberfort Software Inc,0.0863,,,-110713,5.5575,0,,0,11/3/11,23249C205,-0.00142115,,"0.04
 - 0.04
",,Computers,Technology,Computer Data Security,
ONIN US,Online Internet Network Inc,0.082,,,,33.6268,0,,0,4/19/12,68276B109,,,"0.50
 - 0.50
",,Internet,Communications,Web Portals/ISP,
VRDR US,Verde Resources Inc,0.08,-4.1,-3300.5,-11.2,4.5,0,,0,9/27/12,92337V102,-0.00171948,,"0.04
 - 0.04
",,Mining,Basic Materials,Gold Mining,
UMAX US,Umax Group Corp,0.08,,,,4.5,0,,0,5/11/12,904197308,,,"0.02
 - 0.02
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
SLTN US,Silverton Energy Inc,0.08,,,,15,0,,0,11/6/12,828462101,,,"0.02
 - 0.02
",,Investment Companies,Financial,Investment Companies,
BLNE US,Beeline Holdings Inc,0.08,-64,-300.4,-35.8,12.71,0,,0,7/22/13,277802500,-16.8,7952.7,"0.01
 - 0.01
",,Beverages,"Consumer, Non-cyclical",Beverages-Wine/Spirits,0.0982243
8262381Z US,Artison Investments Ltd,0.075,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
PSCR US,Proto Script Pharmaceutical Corp,0.075,,,-974.2,0,0,,0,11/25/11,74373V105,-0.00125358,,"0.05
 - 0.05
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
DSOL US,Drug Free Solution Inc,0.075,,,,5.2,0,,0,2/1/12,262194103,,10000,"0.03
 - 0.03
",,Healthcare-Services,"Consumer, Non-cyclical",Phys Therapy/Rehab Cntrs,0.0278219
SFPI US,Santa Fe Petroleum Inc,0.075,,,-109.2,5.5,0,,0,3/9/12,802179101,,,"0.03
 - 0.03
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
IFAN US,IFAN Financial Inc,0.075,,,,10.122,0,,0, ,45173B101,-2.16E-05,,"0.03
 - 0.03
",,Software,Technology,Applications Software,
HZNM US,Horizon Minerals Corp,0.075,,,-58.3,5.5,0,,0,6/18/12,44043B102,-0.000729315,,"0.03
 - 0.03
",,Mining,Basic Materials,Diversified Minerals,
CHMR US,Chimera Energy Corp,0.075,,,,15,0,,0,4/11/12,16934U100,,,"0.01
 - 0.01
",,Oil&Gas Services,Energy,Oil Field Mach&Equip,
FSTJ US,First America Resources Corp,0.0671,,-1041.6,-101.2,5.7715,0,,0,5/14/12,318484102,-0.00783756,,"0.10
 - 0.10
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
UCBB US,US-China Biomedical Technology Inc,0.06,,,-113.5,30,0,,0,8/31/11,91734Q104,-0.00878078,1,"0.01
 - 0.01
",,Software,Technology,Applications Software,5.05E-06
BCDS US,Blaqclouds Inc,0.06,,,-3.8,13.5,0,,0,1/12/12,93418101,-0.6,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
CKMY US,Car Monkeys Group,0.06,15.8,-7.5,-10.5,11.05,0,,0,3/13/12,14075D102,-0.0167531,,"0.01
 - 0.01
",,Internet,Communications,E-Commerce/Products,
IMG US,CIMG Inc,0.06,7.7,-261.2,-173.6,8,0,,0,9/14/12,67073S307,-9.4,76380,"0.01
 - 0.01
",,Beverages,"Consumer, Non-cyclical",Coffee,0.252936
EVTI US,Eventure Interactive Inc,0.06,,,,8,0,,0,9/23/11,299765107,,8.00E+06,"0.01
 - 0.01
",,Internet,Communications,Internet Applic Sftwr,0.726569
AGSS US,Ameriguard Security Services,0.06,-16.4,0.5,-50.6,6.5,0,,0,7/27/11,42225M201,-0.000834463,,"0.02
 - 0.02
",,Commercial Services,"Consumer, Non-cyclical",Security Services,
CVSI US,CV Sciences Inc,0.06,-1.8,-15.2,-27.9,9,0,,0,9/14/11,126654102,-0.00490361,,"0.03
 - 0.03
",,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
NDDG US,Nudg Media Inc,0.06,,,,7,0,,0,5/30/12,67035V109,,,"0.03
 - 0.03
",,Electronics,Industrial,Electronic Secur Devices,
ROSN US,Rosinbomb,0.0545,,,,2.59,0,,0,5/8/12,7.78E+105,,,"0.05
 - 0.05
",,Electronics,Industrial,Instruments-Controls,
MSSD US,Massive Dynamics Inc,0.053,,,-1710.2,5,0,,0,4/11/12,576289102,-0.00307714,,"0.10
 - 0.10
",,Electronics,Industrial,Electronic Compo-Misc,
TPNI US,Pulse Network Inc/The,0.05,,-59.8,,6,0,,0,5/3/12,74586X203,0.00016171,,"0.05
 - 0.05
",,Internet,Communications,Internet Content-Entmnt,
XWMFX US,Western Asset Middle Market Income Fund Inc,0.05,,,,0,0,,0, ,95790G108,,,"20.00
 - 20.00
",,Debt Fund,Funds,Unclassified,
ANPL US,Anpulo Food Development Inc,0.05,,,,20.1,0,,0,11/2/12,03634G102,,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
IWMG US,I-Wellness Marketing Group Inc,0.05,,-21.6,-110.5,30,0,,0,2/14/13,45074W105,-0.000408813,,"0.00
 - 0.00
",,Software,Technology,Applications Software,
NGRP US,Ngen Technologies Holdings Cor,0.05,,,-639.4,25.5,0,,0,6/23/11,65343Q101,-3.7,,"0.10
 - 0.10
",,Home Furnishings,"Consumer, Cyclical",Audio/Video Products,
MIXX US,MIX 1 LIFE Inc,0.0477,76776.5,-1151.2,-58.2,75,0,,0,8/24/11,60688W201,-0.2,,"0.02
 - 0.02
",,Retail,"Consumer, Cyclical",Retail-Vitamins/Nutr Sup,
CBDG US,THC Farmaceuticals Inc,0.0455,,,,8.968,0,,0,8/22/12,87243T100,,,"0.25
 - 0.25
",,Holding Companies-Divers,Diversified,Diversified Operations,
WAST US,Waste Energy Corp,0.045,-77.3,-1361.2,-249,0,0,,0,10/9/13,23131W103,-0.0103318,1.40E+06,"0.01
 - 0.01
",,Software,Technology,Applications Software,1.14011
DDRIQ US,Diversified Resources Inc,0.044,273,-797.7,-41.8,5.25,0,,0,5/7/12,25532B109,-0.1,,"0.02
 - 0.02
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
ENCR US,Ener-Core Inc,0.0425,,,-172.9,4.85,0,,0,12/22/11,29272A206,-0.6,26907,"0.05
 - 0.05
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,0.632155
1744923D US,Volt Solar Systems Inc,0.0424185,,,-23398.4,3.05187,0,,0,4/17/12,92871B108,-0.0098242,,"0.05
 - 0.05
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
GEIG US,GEI Global Energy Corp,0.041,,,,19.2,0,,0,7/29/11,368487302,-11296.4,,"0.01
 - 0.01
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
8393104Z US,Salient Products Corp,0.04,,,,14,0,,0, ,N.A.,-0.000923,,"0.01
 - 0.01
",,Internet,Communications,Internet Applic Sftwr,
RDCO US,Redefy Corp,0.04,,,,0,0,,0,11/8/11,75735W103,,,"0.10
 - 0.10
",,Internet,Communications,E-Commerce/Services,
8250891Z US,TechApp Solutions Inc,0.04,,,,0,0,,0, ,N.A.,,, ,,Software,Technology,Communications Software,
OLIE US,Olie Inc,0.04,,,-9604.3,2.4,0,,0,5/2/12,68067A203,-0.000685664,,"0.10
 - 0.10
",,Entertainment,"Consumer, Cyclical",Music,
9989920Z US,Callidus Corp,0.04,,,,14,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Internet,Communications,E-Commerce/Products,
RZLT US,Rezolute Inc,0.0393,,,-66.4,3.836,0,,0,12/23/11,76200L309,-1.1,4.84E+07,"0.05
 - 0.05
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,79.9409
52550Z US,Aristocrat Group Corp,0.039,,,,12.9,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Beverages,"Consumer, Non-cyclical",Beverages-Wine/Spirits,
KRED US,KonaRed Corp,0.038,,-367,,4.7667,0,,0,5/9/12,50048Y104,,,"0.02
 - 0.02
",,Beverages,"Consumer, Non-cyclical",Coffee,
SOLS US,Sollensys Corp,0.03797,,-734.2,-569,3.7594,0,,0,11/16/11,83425T208,-0.00220351,,"0.05
 - 0.05
",,Software,Technology,Applications Software,
1825788D US,Comp Services Inc,0.03695,,-2213,-1228.7,3.739,0,,0,7/6/12,204231104,-0.0101238,,"0.05
 - 0.05
",,Internet,Communications,E-Commerce/Products,
9881569Z US,ShopEye Inc,0.0365,,,,12.65,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Internet,Communications,E-Commerce/Products,
ZDEC US,Zenovia Digital Exchange Corp,0.0358,,-32.6,,16.2541,0,,0,10/26/12,98942V106,,,"0.02
 - 0.02
",,Software,Technology,Applications Software,
JALA US,Be Active Holdings Inc,0.0355,,-12726.3,-560.5,6.225,0,,0,1/10/12,73301202,-1.9,,"0.02
 - 0.02
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
XBIO US,Xenetic Biosciences Inc,0.035,-1.5,-158.3,-45.2,13.5,0,,0,5/16/12,984015602,-1.8,108428,"0.01
 - 0.01
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,7.03105
NAMG US,North American Oil & Gas Corp,0.0315,,,-508.2,3.795,0.02,23650,0.08,6/27/11,65704V202,-0.00787015,,"0.02
 - 0.02
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
9717919Z US,Valer Inc,0.03,,,,0,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ENIP US,Endeavor IP Inc,0.03,1.4,16.1,98.2,9,0,,0,7/21/11,29260D105,-0.000685453,, ,,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
JADG US,Jade Global Holdings Inc,0.03,,,,12,0,,0,10/23/12,46988L102,-0.0089473,,"0.01
 - 0.01
",,Software,Technology,Entertainment Software,
SOST US,Southern States Sign Co,0.03,,,,18,0,,0,8/31/11,84389Y100,,,"0.01
 - 0.01
",,Advertising,Communications,Advertising Sales,
CUTO US,Crown Auto Holdings Inc,0.03,6.1,11.3,,8,0,,0, ,228196101,0.041154,,"0.01
 - 0.01
",,Retail,"Consumer, Cyclical",Retail-Automobile,
9273981Z US,Mobile Vault Inc,0.03,,,,12,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Internet,Communications,Internet Security,
2407454D US,Neurotrope Inc,0.03,,,-50.3,0,0,,0,10/10/11,64129T207,-0.9,,"0.01
 - 0.01
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
8255978Z US,Wise Sales Inc,0.03,,,,9,0,,0, ,N.A.,-3.00E-05,,"0.01
 - 0.01
",,Internet,Communications,E-Marketing/Info,
0000620D US,First Trust Global Resource Solution Fund,0.025,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
IQST US,iQSTEL Inc,0.025,96,-2.1,-11.8,10,0,,0,1/30/13,46265G107,-0.0160819,20000,"0.01
 - 0.01
",,Telecommunications,Communications,Cellular Telecom,0.00949171
0226619Z US,Continental Alloy Wheel Corp,0.025,,,,12.5,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ARVM US,Mirage Capital Corp,0.025,,,,10,0,,0,4/11/12,60462G109,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
ATOA US,Altovida Inc,0.024,,,,13,0,,0,2/9/12,02208V107,,,"0.01
 - 0.01
",,Mining,Basic Materials,Precious Metals,
HADV US,Health Advance Inc,0.022836,,,,2.292,0,,0,5/25/12,42225L203,-0.0010509,1.84E+07,"0.10
 - 0.10
",,Internet,Communications,E-Commerce/Products,11.9697
RCHA US,Rich Pharmaceuticals Inc,0.0216,,-1471.6,-3741.7,2.625,0,,0,7/27/12,76303T407,-0.000666009,,"0.03
 - 0.03
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
LTNC US,Labor Smart Inc,0.0209,,,,16.045,0,,0,5/23/12,50541A108,,658665,"0.02
 - 0.02
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,0.00794623
0260372Z US,Island Language Studies Inc,0.0202,,-205.3,,7.2015,0,,0, ,N.A.,-0.000128307,,"0.10
 - 0.10
",,Commercial Services,"Consumer, Non-cyclical",Schools,
PDKI US,PDK Energy Inc,0.02,,,-309.5,4.5,0,,0,5/18/12,693292104,-0.00499223,,"0.01
 - 0.01
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
TBEV US,High Performance Beverages Co,0.02,,,-3084.3,12.3,0,,0,11/16/11,42969X306,-0.2,,"0.01
 - 0.01
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
SKAJ US,Skajaquoda Group Inc,0.02,,-0.1,,1,0,,0,9/10/12,830484101,0.3,,"0.05
 - 0.05
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
0000617D US,First Trust Strategic Allocation Fund,0.02,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
SLNN US,Saleen Automotive Inc,0.02,,18.3,,8,0,,0,8/10/12,794016105,0.1,2.91E+06,"0.01
 - 0.01
",,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,0.14045
AJAC US,Aja Cannafacturing Inc,0.02,-38.1,-6051.7,-2629.3,12,0,,0,5/4/12,9617200,-6.2,,"0.01
 - 0.01
",,Machinery-Diversified,Industrial,Machinery-Material Handl,
9416697Z US,Getaway2golfonline.com,0.018,,,,25.9,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Internet,Communications,E-Commerce/Services,
MYHI US,Mountain High Acquisitions Corp,0.01548,,,-150.3,0,0,,0,6/15/12,62405W100,-0.000921622,700,"0.10
 - 0.10
",,Household Products/Wares,"Consumer, Non-cyclical",Soap&Cleaning Prepar,0.000317745
0087419Z US,Woodward Energy Partners Inc,0.015,,,,0.81,0,,0, ,N.A.,-6.15E-05,,"0.10
 - 0.10
",,Internet,Communications,E-Marketing/Info,
8285561Z US,LCT Global Resources Inc,0.0144,,,,1313.44,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
