Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
TNDM US,Tandem Diabetes Care Inc,138,25.7,-10.2,-10,22.578,15,28.39999962,338.67,11/14/13,875372203,0.3,7.88E+07,"13.00
 - 15.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Healthcare Safety Device,118.346
GSBD US,Goldman Sachs BDC Inc,138,-4.5,14.4,1.7,36.2811,20,0.25,707.622,3/18/15,38147U107,0.0214261,3.43E+07,"20.00
 - 21.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,29.2635
AZURQ US,Azure Midstream Partners LP,137.5,7.8,-275.9,-23,8.7245,20,-2.5,174.49,7/26/13,05501X100,0.5,,"19.00
 - 21.00
",Priced Within Range,Oil&Gas Services,Energy,Oil-Field Services,
1948655D US,Cvent Inc,135.24,31.9,-10,-7.5,39.5072,21,56.76190567,829.651,8/9/13,23247G109,0.6,,"17.00
 - 19.00
",Priced Above Range,Software,Technology,Applications Software,
2392595D US,Physicians Realty Trust,135.166,3.2,7.7,0.8,12.0036,11.5,0,138.04,7/19/13,71943U104,1.1,5.96E+07,"11.50
 - 13.50
",Priced Within Range,REITS,Financial,REITS-Health Care,24.957
FUEL US,Rocket Fuel Inc,133.4,-1.1,-14.4,-24.8,32.4938,29,93.44827271,942.32,9/20/13,773111109,0.4,,"27.00
 - 29.00
",Priced Within Range,Internet,Communications,E-Marketing/Info,
FSLF US,First Eagle Senior Loan Fund,132,,,,6.6,20,0,132,9/20/13,3.20E+104,,3.21E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,43.2138
EMESQ US,Emerge Energy Services LP,131.068,,,-50.2,23.4296,17,-2.647058725,398.3,5/9/13,29102H108,1,1.24E+08,"19.00
 - 21.00
",Priced Below Range,Oil&Gas,Energy,Oil Refining&Marketing,100
CHMI US,Cherry Hill Mortgage Investment Corp,130,146.5,11.6,0.8,7.5,20,-7.5,150,10/4/13,164651101,-0.1,4.69E+06,"20.00
 - 20.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,14.8367
ARMF US,Ares Multi-Strategy Credit Fund Inc,130,,,,0,25,-2,0,10/29/13,04014Q108,,838798,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,16.1177
ARMF US,Ellington Credit Co,129,,,,9.1334,20,-3.900000095,182.67,5/1/13,,,,"20.00
 - 20.00
",Priced Within Range,,,,
ARCX US,Arc Logistics Partners LP,128.951,28.8,14.2,1.3,6.7869,19,0,128.95,11/6/13,03879N101,2.8,,"19.00
 - 21.00
",Priced Within Range,Pipelines,Energy,Pipelines,
EGIF US,Eagle Growth & Income Opportunities Fund,127.5,,,,0,20,0.5,0,6/19/15,26958J105,,27061,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,0.376848
KPTI US,Karyopharm Therapeutics Inc,125.12,-0.5,-52.6,-37.7,24.7496,16,0.3125,395.99,11/6/13,48576U205,-15.6,5.98E+06,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,69.8348
ROIQU US,ROI Acquisition Corp II,125,,,,12.5,10,0,125,9/17/13,74966G200,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
FMI US,Foundation Medicine Inc,121.9,30.8,-105.6,-83.3,28.0557,18,96.3888855,505,9/25/13,350465100,-3.3,,"14.00
 - 16.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
VRNS US,Varonis Systems Inc,121.44,10.3,-17.3,-6.9,24.3359,22,100,535.39,2/28/14,922280102,1,1.25E+08,"19.00
 - 21.00
",Priced Above Range,Computers,Technology,Computer Data Security,110.879
MRIN US,Marin Software Inc,120.75,-11.4,-123.6,-64,30.9113,14,16.1428566,432.76,3/22/13,56804T304,-4.9,337899,"11.00
 - 13.00
",Priced Above Range,Advertising,Communications,Advertising Services,10.7493
PBPB US,Potbelly Corp,120.75,-5.8,8.7,15.6,29.1315,14,119.7857132,407.84,10/4/13,73754Y100,0.6,2.52E+07,"12.00
 - 13.00
",Priced Above Range,Retail,"Consumer, Cyclical",Retail-Restaurants,83.5962
MODN US,Model N Inc,120.141,13.8,-13.6,0.0514133,22.4486,15.5,28.90322495,347.95,3/20/13,607525102,0.6,1.50E+07,"14.50
 - 14.50
",Priced Above Range,Software,Technology,Applications Software,38.0018
RC US,Ready Capital Corp,120.062,-41.2,-54.8,-3.8,7.9708,21.25,-6.117647171,169.38,2/8/13,75574U101,1.6,1.14E+08,"21.25
 - 21.25
",Priced Within Range,REITS,Financial,REITS-Mortgage,65.0617
AGIO US,Agios Pharmaceuticals Inc,119.484,36,1845.9,51.8,30.8776,18,73.77777863,555.8,7/24/13,00847X104,-6.8,6.72E+07,"14.00
 - 16.00
",Priced Above Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,117.235
CMRX US,Chimerix Inc,117.852,-34.5,-41691.9,-49.2,25.5081,14,34.2142868,357.113,4/11/13,16934W106,-0.8,5.00E+07,"13.00
 - 15.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,53.293
NCFT US,Norcraft Cos Inc,117.707,10.6,0.8,1.4,17.3116,16,-3.125,276.99,11/7/13,65557Y105,2,,"16.00
 - 18.00
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Home Furnishings,
XOOM US,Xoom Corp,116.381,30.1,-16.5,-15,32.7877,16,59.3125,524.6,2/15/13,98419Q101,-1,,"13.00
 - 15.00
",Priced Above Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,
UCP US,UCP Inc,116.25,25.3,2.6,2.5,7.75,15,-6.666666508,116.25,7/18/13,90265Y106,0.5,535,"15.00
 - 17.00
",Priced Within Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,0.00671578
BLUE US,Bluebird Bio Inc,116.151,184.1,-287.2,-44.6,23.7019,17,58.29411697,402.93,6/19/13,09609G209,-26.8,3.23E+06,"14.00
 - 16.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,33.0067
ICMB US,Investcorp Credit Management BDC Inc,115.005,-10.5,-17.1,3,13.666,15,5.400000095,204.99,2/6/14,46090R104,2.5,7.02E+06,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,48.7172
FNBCQ US,First NBC Bank Holding Co,115.001,,-43.2,-0.7,0,24,2.083333254,0,5/10/13,32115D106,2.3,986,"22.00
 - 26.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,0.00512716
1291067D US,Blue Bird Corp,115,18.9,7.8,22.3,11.5,10,0.200000003,115,1/17/14,425886207,3.4,,"10.00
 - 10.00
",Priced Within Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Med&Heavy Duty Trks,
1643617D US,THL Credit Secured Floating Rate Debt Ltd,115,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
BANX US,ArrowMark Financial Corp,113.125,2.7,56.6,,0,25,0,0,11/7/13,861780104,1.9,1.57E+06,"25.00
 - 25.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,21.9913
BMCH US,BMC Stock Holdings Inc,112.7,-1.5,3,6.4,26.0643,14,3.071428537,364.9,8/9/13,05591B109,3.6,,"16.00
 - 18.00
",Priced Below Range,Retail,"Consumer, Cyclical",Retail-Building Products,
RNG US,RingCentral Inc,112.125,8.9,-2.4,-3.1,8.625,13,40,112.12,9/27/13,76680R206,5.2,8.72E+07,"11.00
 - 13.00
",Priced Within Range,Software,Technology,Communications Software,107.721
NDLS US,Noodles & Co,110.892,-2,-7.3,-10.4,28.5961,18,104.1666641,514.73,6/28/13,65540B105,0.1,2.89E+07,"15.00
 - 17.00
",Priced Above Range,Retail,"Consumer, Cyclical",Retail-Restaurants,62.9525
IRKO US,Iroko Pharmaceuticals Inc,110.5,-10,-756.2,,31.7535,0,,0, ,N.A.,-56422,,"14.00
 - 17.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
RVNC US,Revance Therapeutics Inc,110.4,76.5,-138.4,-37.1,17.7798,16,67.8125,284.48,2/6/14,761330109,-2.5,1.02E+08,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,96.8507
2157768D US,ExOne Co/The,109.71,11.2,-25.1,-14.2,13.2816,18,47.33333206,239.07,2/7/13,302104104,-0.7,2.38E+06,"16.00
 - 18.00
",Priced Within Range,Computers,Technology,Computers-Other,10.6036
2011654D US,Globalwafers Singapore Pte Ltd,107.64,-7.4,-17.5,-21.9,24.6403,13,15.38461494,320.324,5/22/14,N.A.,1.8,50397,"13.00
 - 15.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,0.118786
CRCM US,Care.com Inc,104.592,10.4,27.5,-8.3,29.7462,17,42.94117737,505.69,1/24/14,141633107,1,,"14.00
 - 16.00
",Priced Above Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Nursing Homes,
DRNA US,Dicerna Pharmaceuticals Inc,103.5,587.3,-68.6,-17.1,17.5276,15,206.6666718,262.91,1/30/14,253031108,2.3,,"14.00
 - 14.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
1922911D US,Claire's Inc,100,4,0.4,,0,0,,0, ,N.A.,1.8,, ,,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,
0328327D US,Neiman Marcus Group Ltd LLC,100,4.1,5.1,-2.1,0,0,,0, ,64021P105,,95, ,,Retail,"Consumer, Cyclical",Retail-Major Dept Store,0.00931628
OCSI US,Oaktree Strategic Income Corp,100,24.9,11.4,1.1,6.66677,15,-5.666666508,100,7/12/13,67402D104,2,,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,
2314204D US,Waypoint Homes Realty Trust Inc,100,,,,0,0,,0, ,N.A.,,, ,,Real Estate,Financial,Real Estate Mgmnt/Servic,
0852662D US,Providence Flexible Credit Allocation Fund,100,,,,0,0,,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
0849078D US,Associated Materials Group Inc,100,-1.4,-3.3,,0,0,,0, ,N.A.,-0.0105854,, ,,Building Materials,Industrial,Bldg Prod-Doors&Windows,
11789Z US,MEMBERS Life insurance Co,100,,,,0,0,,0, ,N.A.,,, ,,Insurance,Financial,Life/Health Insurance,
1302396D US,Gates Global Inc,100,,,,0,0,,0, ,N.A.,,, ,,Miscellaneous Manufactur,Industrial,Rubber/Plastic Products,
MBUU US,Malibu Boats Inc,100,-40.2,-6.7,-10.9,10.1556,14,26.7857151,142.18,1/31/14,56117J100,2.7,2.21E+07,"13.00
 - 15.00
",Priced Within Range,Leisure Time,"Consumer, Cyclical",Recreational Vehicles,112.601
1621136D US,FCA US LLC,100,,,,0,0,,0, ,N.A.,,, ,,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,
0838102D US,Ellington Housing Inc,100,,-2.9,,0,0,,0, ,N.A.,,, ,,REITS,Financial,REITS-Apartments,
1846460D US,Seer Mortgage Capital Inc,100,,,,0,0,,0, ,N.A.,,, ,,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
0747850D US,Bausch & Lomb Holdings Inc,100,6.7,-2.2,,0,0,,0, ,N.A.,3,, ,,Healthcare-Products,"Consumer, Non-cyclical",Optical Supplies,
LGIH US,LGI Homes Inc,99,-6.6,8.9,5.4,19.4134,11,17.27272797,213.55,11/7/13,50187T106,-6.1,2.07E+07,"13.00
 - 15.00
",Priced Below Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,88.6672
NWHM US,New Home Co Inc/The,98.8284,-24.1,-6.4,0.9,17.6206,11,10.909091,193.83,1/31/14,645370107,4.9,2.51E+06,"15.00
 - 17.00
",Priced Below Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,13.8457
TSQ US,Townsquare Media Inc,98.1563,-0.7,-2.8,-2,9.3572,11,-6.818181992,102.93,7/24/14,892231101,3.1,9.81E+06,"14.00
 - 16.00
",Priced Below Range,Media,Communications,Radio,66.2628
CYNI US,Cyan Inc,97.8892,-13.8,-58.9,-89.1,45.4303,11,1.272727251,499.73,5/9/13,23247W104,-0.9,,"10.00
 - 12.00
",Priced Within Range,Telecommunications,Communications,Networking Products,
QTETU US,Pangaea Logistics Solutions Ltd,96.6,7.4,5.3,3.5,11.3025,10,0.5,113.03,10/29/13,747717304,1.4,,"10.00
 - 10.00
",Priced Within Range,Transportation,Industrial,Transport-Marine,
ASPX US,Auspex Pharmaceuticals Inc,96.6,,,-62.7,23.5765,12,30.5,282.92,2/5/14,05211J102,-1.9,,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
RALY US,Rally Software Development Corp,96.6,17.7,-38.5,-28.5,23.6443,14,27.2142849,331.02,4/12/13,751198102,-0.9,,"11.00
 - 13.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,
XLRN US,Acceleron Pharma Inc,96.255,25,-179.4,-29.3,26.5442,15,33.26666641,398.16,9/19/13,00434H108,-2.2,,"13.00
 - 15.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
IBTX US,Independent Bank Group Inc,95.68,,8.5,-2.3,0,26,12.92307663,0,4/3/13,45384B106,4,3.04E+07,"24.00
 - 26.00
",Priced Within Range,Banks,Financial,Super-Regional Banks-US,73.4854
SIRE US,Sisecam Resources LP,95,33.3,8.7,11.2,9.7755,19,-5.263157845,185.73,9/13/13,172464109,6.1,,"19.00
 - 21.00
",Priced Within Range,Mining,Basic Materials,Diversified Minerals,
ECOM US,ChannelAdvisor Corp,92.575,15.6,28.1,17.4,21.3341,14,31.7142849,298.68,5/23/13,159179100,1.1,3.48E+06,"12.00
 - 14.00
",Priced Within Range,Internet,Communications,E-Commerce/Services,12.035
MGNX US,MacroGenics Inc,92,155.2,-44.6,-23.9,24.7717,16,56.1875,396.35,10/10/13,556099109,-1,7.42E+07,"16.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,117.574
MKTO US,Marketo Inc,90.5895,39.9,-34,-32.7,36.693,13,77.69230652,477.01,5/17/13,57063L107,0.0529362,,"11.00
 - 13.00
",Priced Within Range,Internet,Communications,E-Marketing/Info,
0916998D US,Perko Worldwide Corp,90,,,,116.847,0,,0, ,714147105,,,"3.00
 - 3.00
",,Transportation,Industrial,Transport-Services,
TRAW US,Traws Pharma Inc,89.1255,,-73682.7,-699,21.39,15,32.53333282,320.85,7/25/13,68232V884,-19.1,2.30E+06,"12.00
 - 14.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,44.9992
EPZM US,Epizyme Inc,88.6995,137.4,-670.9,-67.3,28.4151,15,53.26666641,426.23,5/31/13,29428V104,-2.2,,"13.00
 - 15.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
RLYP US,Relypsa Inc,86.6525,,-963.4,-77.3,29.7024,11,9.727272987,326.73,11/15/13,759531106,-2.7,,"12.00
 - 12.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
2511125D US,LDR Holding Corp,86.25,16.4,-9.6,-10.6,23.4072,15,29,351.11,10/9/13,50185U105,-0.7,,"14.00
 - 16.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
CELPQ US,Cypress Environmental Partners,86.25,-37.3,-9,-9.7,5.913,20,6.5,118.26,1/15/14,232751107,0.2,6.96E+06,"19.00
 - 21.00
",Priced Within Range,Environmental Control,Industrial,Environ Consulting&Eng,56.2843
TXTR US,Textura Corp,86.25,37.7,-19.1,-8.4,22.7116,15,39.40000153,340.67,6/7/13,883211104,0.7,20601,"13.00
 - 15.00
",Priced Within Range,Internet,Communications,Internet Applic Sftwr,0.0784684
CUDA US,Barracuda Networks Inc,85.698,10.1,2.9,3.1,50.6433,18,19.72222137,911.58,11/6/13,68323104,1.2,,"18.00
 - 21.00
",Priced Within Range,Internet,Communications,Internet Infrastr Sftwr,
MMI US,Marcus & Millichap Inc,82.8,7.7,-1.7,-1.4,36.6009,12,11.83333302,439.21,10/31/13,566324109,0.5,4.04E+07,"14.00
 - 16.00
",Priced Below Range,Real Estate,Financial,Real Estate Mgmnt/Servic,103.166
INGN US,Inogen Inc,81.1776,6.3,-10.6,-11.5,18.0489,16,-5.3125,288.78,2/14/14,45780L104,0.2,2.45E+07,"16.00
 - 18.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,90.979
DTLR US,DTLR Holding Inc,80.7688,12.1,2.8,5.7,16.4756,0,,0, ,23339V105,4.9,,"12.00
 - 14.00
",,Apparel,"Consumer, Cyclical",Footwear&Related Apparel,
TTPH US,Tetraphase Pharmaceuticals Inc,80.5846,-60.9,-950.1,-85.4,19.868,7,0,139.08,3/20/13,88165N204,-20.7,200,"8.00
 - 10.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,0.0027536
XNCR US,Xencor Inc,80.5173,-36.7,-210.5,-23.4,31.3321,5.5,51.63636398,172.33,12/3/13,98401F105,-3.1,7.65E+07,"5.50
 - 5.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,108.62
ESPR US,Esperion Therapeutics Inc,80.5,185.6,-15.5,-18.8,15.3293,14,3.571428537,214.61,6/26/13,29664W105,-0.1,1.37E+08,"13.00
 - 15.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,69.1612
LRFC US,Logan Ridge Finance Corp,80,3.6,-0.1,-0.0148811,12.1974,20,-6,243.95,9/25/13,541098109,5.2,913278,"20.00
 - 20.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,34.3869
1991169D US,CardioDx Inc,80,221.8,-462.8,,17.1011,0,,0, ,14161A103,,,"14.00
 - 16.00
",,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
AERI US,Aerie Pharmaceuticals Inc,77.28,133.5,-38.5,-10,23.2137,10,6.099999905,232.14,10/25/13,00771V108,-2.1,3.77E+06,"12.00
 - 14.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,7.62942
0862893D US,FangMax Artifacts Corp,76.914,,,,0,0,,0, ,N.A.,-0.00121078,,"1.50
 - 1.50
",,Commercial Services,"Consumer, Non-cyclical",Auction House/Art Dealer,
BINDQ US,DNIB Unwind Inc,76.0575,47.7,-237.5,-86.8,16.1475,15,-6.066666603,242.21,9/20/13,233242106,-1.5,715000,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,3.42321
TSC US,TriState Capital Holdings Inc,75.3825,5.7,32.8,0.6,28.6778,11.5,9.478260994,329.79,5/9/13,89678F100,3.3,726299,"10.50
 - 12.50
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,2.15924
TLRA US,Telaria Inc,75,23.3,-13.2,-4.1,49.4231,10,-15,494.23,6/27/13,879181105,0.0497553,4.97E+06,"11.00
 - 13.00
",Priced Below Range,Advertising,Communications,Advertising Agencies,10.351
JPW US,Nuveen Flexible Investment Income Fund,74,,,,0,20,-0.5,0,6/26/13,67075B104,,143619,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,3.88291
COVS US,Covisint Corp,73.6,-7.6,-18.1,-13.6,37.363,10,23.10000038,373.63,9/26/13,22357R103,-0.0721285,,"9.00
 - 11.00
",Priced Within Range,Software,Technology,Computer Software,
CTRL US,Control4 Corp,73.6,11.5,16,17.7,22.6943,16,25.3125,363.11,8/2/13,21240D107,1.3,,"15.00
 - 17.00
",Priced Within Range,Electronics,Industrial,Instruments-Controls,
RCPT US,Receptos Inc,72.8,27.1,-1948.6,-36.9,17.6046,14,0,246.46,5/9/13,756207106,-3.7,,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
FPRX US,Five Prime Therapeutics Inc,71.76,-11.4,-639.9,-30.3,16.7368,13,0.6153846383,217.58,9/18/13,33830X104,-1.7,2.44E+06,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,5.24729
CAMBU US,Cambridge Capital Acquisition Corp,70,,,,0,10,0.5,0,12/18/13,13215Q205,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
STGGQ US,STG Group Inc,69,-15.2,-29.3,-47.5,9.2869,10,0.1000000015,92.869,10/23/13,78478D100,-0.1,,"10.00
 - 10.00
",Priced Within Range,Computers,Technology,Computer Services,
TRVN US,Trevena Inc,66.6428,,-1289.2,-105.8,26.0048,7,-7.142857075,182.03,1/31/14,89532E307,-64.8,93213.4, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,10.7913
HSTOQ US,Histogen Inc,66,265.2,-281.8,-88.3,15.5755,11,-13.63636398,171.33,7/25/13,43358Y202,-3,464731,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,10.8792
GNCAQ US,Genocea Biosciences Inc,66,20.7,-2022.9,-60.6,17.2171,12,-8.333333015,206.61,2/5/14,372427401,-0.6,10000,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.0170116
MBII US,Pro Farm Group Inc,65.55,15.4,-37.3,-25.6,17.631,12,14.58333302,211.57,8/2/13,57165B106,-0.0569747,2.75E+07,"14.00
 - 17.00
",Priced Below Range,Chemicals,Basic Materials,Agricultural Chemicals,15.056
2227595D US,Ambit Biosciences Corp,65,53.6,-41.3,-35.5,17.7126,8,-7.625,141.7,5/16/13,02318X100,-2.4,76500,"8.00
 - 8.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,0.424997
VCYT US,Veracyte Inc,65,23.4,5.4,2,20.9898,13,1.923076868,272.87,10/30/13,92337F107,0.9,9.25E+07,"13.00
 - 15.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,118.681
1869413D US,Winklevoss Bitcoin Trust,65,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
GLYC US,GlycoMimetics Inc,64.4,,,-134.3,18.6055,8,12.625,148.84,1/10/14,38000Q102,-0.4,4.20E+07,"8.00
 - 8.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,65.047
OMTH US,Omthera Pharmaceuticals Inc,64,,,,24.4149,8,-7.125,195.32,4/11/13,68217A103,-13,,"12.00
 - 14.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
TVRD US,Tvardi Therapeutics Inc,63.25,-65.9,-992.9,-83.5,22.5924,11,17.36363602,248.52,1/31/14,140755307,-40,385581,"11.00
 - 13.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,4.12142
IMUX US,Immunic Inc,62.1,,,-211.2,21.7907,12,0,261.49,4/17/14,4525EP101,-0.8,5.41E+07,"13.00
 - 15.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,56.4837
SAMG US,Silvercrest Asset Management Group Inc,60.6023,5.3,7.7,4.8,5.5093,11,7.545454502,60.6,6/27/13,828359109,2.2,7.28E+06,"12.00
 - 14.00
",Priced Below Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,76.2165
KIN US,Kindred Biosciences Inc,60.375,890.7,-51.6,-37.3,16.1728,7,70.7142868,113.21,12/12/13,494577109,-0.2,,"6.00
 - 8.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0920905D US,United Helium Inc,59.481,,,,115.078,0,,0, ,9.11E+112,,,"5.00
 - 5.00
",,Oil&Gas,Energy,Oil&Gas Drilling,
EGLTQ US,Zyla Life Sciences,57.96,167.8,74.5,-22,15.2875,12,0,183.45,2/6/14,28226B104,-0.1,8.06E+06,"11.00
 - 13.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,8.44372
TLOG US,TetraLogic Pharmaceuticals Corp,57.5575,,,-59.9,22.2394,7,0,155.68,12/12/13,88165U109,-1.4,3913,"7.00
 - 7.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,0.0157979
CARM US,Carisma Therapeutics Inc,57.5,31.5,-308,,16.1437,10,8.5,161.44,2/6/14,14216R101,-1.4,1.21E+07,"13.00
 - 15.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,28.8892
HCAP US,Harvest Capital Credit Corp,57.5,-8.8,-20.2,4.7,6.0141,15,0,90.2115,5/3/13,41753F109,4.6,990861,"14.50
 - 15.50
",Priced Within Range,Investment Companies,Financial,Investment Companies,16.6021
1837321D US,Mavenir Systems Inc,55.953,28.1,-20,-21.1,23.2596,10,-4.5,232.6,11/7/13,577675101,-0.6,,"15.00
 - 17.00
",Priced Below Range,Software,Technology,Communications Software,
NSTGQ US,NanoString Technologies Inc,54,-12.2,-125.3,-50.5,14.5947,10,-19.39999962,145.95,6/26/13,63009R109,-2.7,2.27E+07,"13.00
 - 15.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,47.0884
MWRX US,MergeWorthRx Corp,52.8,,,,8.8843,8,0.125,71.0744,6/27/13,58952R106,,,"8.00
 - 8.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
1023765D US,ConnectOne Bancorp Inc/Old,51.52,15.6,24.4,0.9,4.753,28,5.892857075,133.08,2/12/13,20786U101,3,,"26.00
 - 29.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,
WBBW US,Westbury Bancorp Inc,50.916,,-6.2,,5.0916,10,35.20000076,50.92,4/10/13,95727P106,1,335964,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks Non-US,12.0993
EIGRQ US,Eiger BioPharmaceuticals Inc,50.6,16.9,-475.2,-94.3,18.5,8,2.25,148,1/30/14,28249U204,-50.4,341277, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,23.047
EGRX US,Eagle Pharmaceuticals Inc/DE,50.25,84.5,11.2,3,13.902,15,-14.46666622,208.53,2/12/14,269796108,3.9,9.94E+06,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,76.4998
RCAPQ US,Aretec Group Inc,50,115.5,-6.1,-22.7,2.5,20,-3.150000095,50,6/5/13,74937W102,-2.7,,"19.00
 - 21.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
GNO US,GeNO LLC,50,,-4408.2,,0,0,,0, ,N.A.,-0.4,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
