Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
MACQU US,AdTheorent Holding Co Inc,316.25,2.8,0.00409814,-2.5,31.625,10,0,316.25,2/26/21,55282T208,0.0329602,,"10.00
 - 10.00
",Priced Within Range,Advertising,Communications,Advertising Services,
HCNEU US,Jaws Hurricane Acquisition Corp,316.25,,,3.8,31.625,10,0.6000000238,316.25,6/11/21,47201B202,-0.0199379,1.27E+07,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,40.2133
FORG US,ForgeRock Inc,316.25,22.9,-30.4,-17.7,12.65,25,46,316.25,9/16/21,34631B101,-0.5,1.05E+07,"21.00
 - 24.00
",Priced Above Range,Software,Technology,Applications Software,19.8465
FOUNU US,Rubicon Technologies Inc,316.25,3.2,-8.1,-4.9,31.625,10,0.1000000015,316.25,10/15/21,N.A.,-3.7,,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Applications Software,
DCRDU US,Decarbonization Plus Acquisition Corp IV,316.25,,,,31.625,10,0.1000000015,316.25,8/11/21,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SDACU US,Sustainable Development Acquisition I Corp,316.25,,,3.6,31.625,10,12.19999981,316.25,2/5/21,86934L202,-0.04414,2.76E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,126.637
FOREU US,P3 Health Partners Inc,316.25,18.4,-9,-16.5,32.375,10,3,323.75,2/10/21,34552Y205,-0.7,1.22E+06,"10.00
 - 10.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,3.02523
ANAC/U US,Arctos NorthStar Acquisition Corp,316.25,,,3.9,31.625,10,4,316.25,2/23/21,N.A.,-0.0392024,1.49E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.6991
INTA US,Intapp Inc,313.95,22.7,-7.4,-3,60.3522,26,7.692307472,1569.16,6/30/21,45827U109,0.9,7.40E+07,"25.00
 - 28.00
",Priced Within Range,Software,Technology,Enterprise Software/Serv,93.2454
ACTDU US,OPAL Fuels Inc,311.163,17.1,0.1,0.0685951,31.1163,10,0.1000000015,275,3/23/21,N.A.,1.2,,"10.00
 - 10.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
SSAAU US,Science Strategic Acquisition Corp Alpha,310.5,,,0.1,31.05,10,4,310.5,1/26/21,808641203,-0.0366849,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
AGGRU US,Agile Growth Corp,310,,,3.8,31,10,-0.3000000119,310,3/10/21,N.A.,-0.053931,3.76E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,12.1226
CSTUF US,Constellation Acquisition Corp I,310,,,-0.6,31,10,3,310,1/27/21,N.A.,-0.0732697,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
DHCAU US,Brand Engagement Network Inc,309.451,,-33786.3,-167.5,30.9451,10,0,309.451,3/2/21,N.A.,-0.4,1.63E+06,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Enterprise Software/Serv,35.0581
VERV US,Verve Therapeutics Inc,306.683,174.9,-614.5,-28.3,48.2158,19,68,916.1,6/17/21,92539P101,-1.8,6.08E+07,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,68.4619
CRCT US,Cricut Inc,306.298,-6.8,8.8,8.7,15.3149,20,-11,306.298,3/25/21,22658D100,1.2,2.85E+07,"20.00
 - 22.00
",Priced Within Range,Computers,Technology,Computers-Other,55.1365
RLTY US,Cohen & Steers Real Estate Opportunities and Income Fund,305,,,,0,20,-1,0,2/25/22,19249Q103,,3.02E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,19.7835
KRNLU US,Kernel Group Holdings Inc,304.75,,,-4,30.475,10,3.5,304.75,2/3/21,N.A.,-0.0716466,1.86E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,24.9086
ARGUU US,Argus Capital Corp,304.75,,,,30.475,10,1.200000048,304.75,9/22/21,04026L204,-0.0241124,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
EXFY US,Expensify Inc,302.141,-7.6,-7.2,-5.7,67.3477,27,52.07407379,1818.39,11/10/21,30219Q106,0.2,3.70E+07,"25.00
 - 27.00
",Priced Within Range,Software,Technology,Enterprise Software/Serv,46.5381
COVAU US,COVA Acquisition Corp,300,,,,30,10,4,300,2/5/21,N.A.,,1.66E+06,"10.00
 - 10.00
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,5.54333
FSRXU US,FinServ Acquisition Corp II,300,,,2.1,30.7,10,11.5,307,2/18/21,31809Y202,-0.0341581,919399,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.93415
TSIBU US,Tishman Speyer Innovation Corp II,300,,,2.8,30,10,8.800000191,300,2/12/21,88825H209,-0.0285453,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
CFVIU US,Rumble Inc,300,17.9,-354.3,-137.8,30.7,10,7.099999905,307,2/19/21,12521J202,-0.4,1.50E+06,"10.00
 - 10.00
",Priced Within Range,Internet,Communications,Internet Content-Info/Ne,4.88599
HCXXU US,Healthcare Merger Corp II,300,,,,30,0,,0,2/1/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BCIC/U US,BCC Investment Corp,300,,,,30,0,,0,4/12/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
NPACU US,New Providence Acquisition Corp III,300,,,,30,0,,0,5/2/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
2455244D US,Graf Acquisition Corp III,300,,,,30,0,,300,4/8/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GXIIU US,ELK Creek Resources Corp,300,,,-2.6,30,10,-0.5,300,3/18/21,36260F204,-0.0573325,1.18E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,79.0483
ASPX/U US,Aspirational Consumer Lifestyle Corp II,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ESM/U US,ESM Acquisition Corp,300,,,,30,10,0,300,3/10/21,N.A.,,1.56E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.09649
QWNBU US,Queen's Gambit Growth Capital II,300,,,,30,0,,0,4/26/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
AMOB/U US,Ascendant Mobility Acquisition Corp I,300,,,,30,0,,350,10/7/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
MIO US,Pioneer Municipal High Income Opportunities Fund Inc,300,,,,0,20,0.1000000015,0,8/6/21,723760104,,7.82E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,46.3191
VIII/U US,Virgin Group Acquisition Corp III,300,,,,30,0,,0,7/22/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
LYNKU US,5G Edge Acquisition Corp,300,,,,30,0,,0,1/18/23,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BTV/U US,Tribe Capital Growth Corp II,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
MBSC/U US,M3-Brigade Acquisition III Corp,300,,,1.2,30,10,0.3000000119,300,10/22/21,55407R202,-0.0449199,3.55E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,11.8333
SVNIU US,Seven Islands Inc,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SWGCU US,Stillwater Growth Corp I,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ACDI/U US,Ascendant Digital Acquisition Corp III,300,,,,30,10,0.8999999762,0,11/10/21,N.A.,,1.99E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.63708
LPCXU US,Lamar Partnering Corp,300,,,,31,0,,0,6/21/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SIERU US,Sierra Lake Acquisition Corp,300,,,,30,10,-1,300,9/15/21,826332207,-0.0359688,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BSKYU US,Big Sky Growth Partners Inc,300,,,,37.5,10,-0.400000006,375,4/29/21,08954L201,,8.79E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,29.3037
OUTRU US,Space Acquisition Corp I,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
HIGBU US,HIG Acquisition Corp II,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TCPGU US,Transformational CPG Acquisition Corp,300,,,,30,0,,0,7/8/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
EIPAU US,EIP Acquistion Corp I,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
RCPIU US,Reverence Acquisition Corp,300,,,,30,10,,300,2/28/23,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
VCXB/U US,10X Capital Venture Acquisition Corp III,300,,,-0.7,30,10,0.8999999762,300,1/12/22,N.A.,-0.0340452,1.50E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,28.7953
CLIC/U US,Climate Real Impact Solutions III Acquisition Corp,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SRTNU US,Spartan Acquisition Corp IV,300,,,,30,0,,0,6/30/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1876388D US,Ascendant Digital Acquisition Corp II,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GDVWU US,Grandview Capital Acquisition Corp,300,,,,30.9997,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
DGC/U US,Delphi Growth Capital Corp,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
PRDT/U US,Peridot Acquisition Corp III,300,,,,30,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
APXBU US,Apex Technology Acquisition Corp II,300,,,,30.8,0,,0,5/5/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ENTFU US,Enterprise 4.0 Technology Acquisition Corp,300,,,2.2,30,10,0.6000000238,300,10/19/21,N.A.,-0.0138954,2.28E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,30.4834
GATEU US,Marblegate Acquisition Corp,300,,,-43,30.91,10,-0.5,309.1,10/1/21,56608A204,-0.1,612328,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,31.8856
SUACU US,ShoulderUp Technology Acquisition Corp,300,,,0.2,30,10,0.6000000238,300,11/17/21,82537G203,-0.0813551,1.60E+07,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
RRAUF US,Rigel Resource Acquisition Corp,300,,,-4.3,30,10,0.5500000119,300,11/5/21,N.A.,-0.1,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ACABU US,Abpro Holdings Inc,300,,,-7.6,30,10,0,300,1/14/22,04845A207,-0.2,1.50E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,13.7166
JUN/U US,Juniper II Corp,299,,,6.8,29.9,10,1,299,11/4/21,48203N202,-0.0169711,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
CXM US,Sprinklr Inc,292.6,8.7,15.2,10.1,18.2875,16,10,292.6,6/23/21,85208T107,0.3,1.35E+08,"18.00
 - 20.00
",Priced Below Range,Internet,Communications,Internet Applic Sftwr,96.7728
ACT US,Enact Holdings Inc,290.833,4.1,57.2,10.8,162.84,19,7.842105389,3093.96,9/16/21,2.92E+113,4.3,1.57E+08,"19.00
 - 20.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Mtge Loan/Banker,103.681
ALVU US,Allvue Systems Holdings Inc,290.7,,-40.4,,0,0,,0,10/7/21,02008C101,,,"17.00
 - 19.00
",,Software,Technology,Applications Software,
FLYW US,Flywire Corp,288.144,22,0.5,0.2,101.367,24,46.25,2432.81,5/26/21,302492103,0.7,1.23E+08,"22.00
 - 24.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,100.863
NXU/U US,Energy Vault Holdings Inc,287.5,-86.4,-293.8,-51.7,28.75,10,10,287.5,2/4/21,67012W203,-0.3,,"10.00
 - 10.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
BLUVF US,BlueRiver Acquisition Corp,287.5,,,-22.4,29.475,10,4,257.25,1/29/21,N.A.,-0.0583851,1.75E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,73.9111
CLRMU US,Clarim Acquisition Corp,287.5,,,3.2,28.75,10,2.599999905,250,1/29/21,18049C207,-0.0451338,991176,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,3.44757
FACA/U US,Figure Acquisition Corp I,287.5,,,2,28.75,10,15,250,2/19/21,302438205,-0.0220857,3.18E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,113.196
KIIIU US,Kismet Acquisition Three Corp,287.5,,,2.2,28.75,10,1.600000024,287.5,2/18/21,N.A.,-0.2,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
AMPI/U US,Advanced Merger Partners Inc,287.5,,,1.6,28.75,10,0.200000003,287.5,3/2/21,00777J208,-0.0298584,3.14E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,10.9222
DSP US,Viant Technology Inc,287.5,29.7,0.8,0.5,11.5,25,90.87999725,287.5,2/10/21,92557A101,3.1,1.02E+07,"22.00
 - 24.00
",Priced Above Range,Software,Technology,Applications Software,62.0879
CIIGU US,CIIG Capital Partners II Inc,287.5,,,-0.5,28.75,10,0.8000000119,287.5,9/15/21,12561U208,-0.0377144,2.16E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,7.5
HCMAU US,HCM ACQUISITION CORP,287.5,,,,28.75,10,-0.1000000015,287.5,1/21/22,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Real Estate,Financial,Real Estate Oper/Develop,
EJFAU US,EJF Acquisition Corp,287.5,,,,28.75,10,1,287.5,2/25/21,N.A.,,1.00E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,3.47826
DHBCU US,DHB Capital Corp,287.5,,,0.2,28.75,10,0,287.5,3/2/21,23291W208,-0.0451528,2.39E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,8.29637
GAMCU US,Bolt Projects Holdings Inc,287.5,,-4762.7,-691.7,28.75,10,-0.400000006,287.5,3/17/21,380799205,-1,,"10.00
 - 10.00
",Priced Within Range,Chemicals,Basic Materials,Chemicals-Specialty,
BRKHU US,Blaize Holdings Inc,287.5,,,-6.8,29.5545,10,-0.1000000015,295.545,12/13/21,123013203,-0.1,804500,"10.00
 - 10.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,12.133
DRAYU US,Macondray Capital Acquisition Corp I,287.5,,,2.9,28.75,10,0,287.5,7/1/21,N.A.,,3.53E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,12.2717
DNZ/U US,D & Z Media Acquisition Corp,287.5,,,-1.5,28.75,10,2.799999952,287.5,1/26/21,23305Q205,-0.0473825,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
HUGS/U US,USHG Acquisition Corp,287.5,,,-4.8,28.75,10,3.799999952,287.5,2/25/21,91748P209,-0.0456887,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
FLME/U US,Sable Offshore Corp,287.5,,,-76.3,28.75,10,0.5,287.5,2/25/21,33850F207,-2.7,1.12E+06,"10.00
 - 10.00
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,13.2879
SPKBU US,Silver Spike Acquisition Corp II,287.5,,,4.8,28.75,10,0.3000000119,287.5,3/11/21,N.A.,-0.0236576,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ARRWU US,iLearningEngines Holdings Inc,287.5,36,-1,-335.8,28.75,10,0,287.5,3/2/21,04282M201,-0.1,6.43E+06,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Applications Software,144.719
IPVIU US,InterPrivate IV InfraTech Partners Inc,287.5,,,1.4,28.75,10,0.1000000015,287.5,3/5/21,46064T201,,1.59E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.53391
XPDBU US,AirJoule Technologies Corp,287.5,,,89,28.75,10,0.6000000238,287.5,12/10/21,73919C209,-0.4,1.50E+06,"10.00
 - 10.00
",Priced Within Range,Building Materials,Industrial,Bldg Prod-Air&Heating,14.14
CXAC/U US,C5 Acquisition Corp,287.5,,,1,28.75,10,0.8999999762,287.5,1/7/22,12530D204,-0.0594425,3.40E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,36.5816
PWUPU US,Aspire Biopharma Holdings Inc,287.5,,,-93.9,28.75,10,0.1000000015,287.5,2/18/22,N.A.,-0.2,5.76E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,64.0298
WEBR US,Weber Inc,287.5,-19.9,-4.6,-4.9,52.8627,14,17.8571434,740.078,8/5/21,94770D102,-6.7,,"15.00
 - 17.00
",Priced Below Range,Home Furnishings,"Consumer, Cyclical",Appliances,
GPATU US,GP-Act III Acquisition Corp,287.5,,,,25,10,0.8999999762,250,5/9/24,N.A.,-0.0853999,4.37E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,15.1999
MEKA US,MELI Kaszek Pioneer Corp,287.5,,,16.5,40.75,10,11.5,407.5,9/29/21,N.A.,-0.0198335,3.88E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,13.0664
STET/U US,ST Energy Transition I Ltd,287.5,,,3.5,28.75,10,0.1000000015,287.5,12/3/21,N.A.,-0.0523739,1.50E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.21739
PPYAU US,Papaya Growth Opportunity Corp I,287.5,,,-8.4,30.0405,10,0.200000003,300.405,1/14/22,69882P201,-0.1,1.21E+07,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,126.475
TPGS US,TPG Pace Solutions Corp,285,,,,28.5,10,1.100000024,285,4/9/21,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
CTKB US,Cytek Biosciences Inc,284.738,3.8,-3,-1.2,132.994,17,10.35294151,2260.89,7/23/21,23285D109,0.1,9.44E+07,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,73.7135
INST US,Instructure Holdings Inc,283.5,11.5,-6.4,-2.8,140.175,20,4.900000095,2803.5,7/22/21,457790103,1.1,264397,"19.00
 - 21.00
",Priced Within Range,Software,Technology,Educational Software,0.179753
WPCA/U US,Warburg Pincus Capital Corp I-A,283.422,,,3.7,28.3422,10,2.099999905,283.422,3/5/21,N.A.,-0.0438769,1.63E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.7335
PLMUF US,Plum Acquisition Corp III,282.5,,,-2.7,35.3,10,-1.200000048,353,7/28/21,N.A.,-0.0767018,3.61E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,12.3895
STRE/U US,Supernova Partners Acquisition Co III Ltd,281.034,,,-0.6,28.1034,10,0,281.034,3/23/21,N.A.,-0.0302207,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
CORS/U US,Corsair Partnering Corp,280.9,,,4.6,28.09,10,-0.6000000238,280.9,7/1/21,N.A.,-0.0164789,1.66E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.91928
CNDAU US,Concord Acquisition Corp II,280.098,,,-0.8,28.0098,10,-1.399999976,280.098,9/1/21,20607U207,-0.1,7.43E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,26.5086
BLFY US,Blue Foundry Bancorp,277.725,7.8,-30.2,-0.5,28.5223,10,29,285.223,7/16/21,09549B104,0.2,1.43E+07, ,,Banks,Financial,Commer Banks Non-US,64.5118
BXSL US,Blackstone Secured Lending Fund,276.066,16,52.3,5.8,167.417,26.15,5.659657478,4377.95,10/28/21,09261X102,-12.5,9.82E+07, ,,Investment Companies,Financial,Investment Companies,43.1092
CMIIU US,SomaLogic Inc,276,19.6,-111.7,-16.1,27.6,10,24.89999962,276,2/23/21,125842203,-0.5,31298,"10.00
 - 10.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,0.113399
NVSAU US,New Vista Acquisition Corp,276,,,3,27.6,10,6.099999905,276,2/17/21,N.A.,-0.0530243,3.77E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,13.6453
CPTK/U US,Crown PropTech Acquisitions,276,,,5.3,27.6,10,2.5,240,2/9/21,N.A.,-0.0144439,1.49E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.39648
2299793D US,AEON Biopharma Inc,276,,,841.2,27.6,10,3.599999905,276,2/9/21,74275N201,-0.5,1.00E+06,"10.00
 - 10.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,49.9433
JUGGU US,Jaws Juggernaut Acquisition Corp,276,,,3.6,27.6,10,0.5,276,6/18/21,N.A.,-0.0191238,1.80E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.52174
SGHT US,Sight Sciences Inc,276,-1.4,-64.4,-33.2,45.2664,24,39.58333206,1086.39,7/15/21,82657M105,-0.4,2.92E+07,"23.00
 - 24.00
",Priced Within Range,Miscellaneous Manufactur,Industrial,Miscellaneous Manufactur,56.8415
NETC/U US,Nabors Energy Transition Corp,276,,,0.4,27.6,10,1.100000024,276,11/17/21,629567207,-0.0809425,1.41E+06,"10.00
 - 10.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
GOGN/U US,GoGreen Investments Corp,276,,,,27.6,10,0.5,276,10/21/21,N.A.,,1.34E+06,"10.00
 - 10.00
",Priced Within Range,Mining,Basic Materials,Non-Ferrous Metals,4.61379
BLEUU US,bleuacacia ltd,276,,,0.4,27.6,10,0.5,276,11/18/21,N.A.,-0.0337438,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
PICCU US,Pivotal Investment Corp III,276,,,4.7,27.6,10,6.199999809,276,2/9/21,72582M205,-0.03838,1.15E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,13.4314
THMAU US,Pear Therapeutics Inc,276,201.6,-594.7,-51.6,27.6,10,3.5,276,2/2/21,88408P206,-0.8,1.20E+06,"10.00
 - 10.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,4.34783
MDH/U US,MDH Acquisition Corp,276,,,3.8,27.6,10,1.799999952,240,2/2/21,55283P205,-0.0284874,1.60E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.78712
WARR/U US,Warrior Technologies Acquisition Co,276,,,5.2,27.6,10,0.1000000015,276,2/26/21,936273200,-0.0238854,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
DSGN US,Design Therapeutics Inc,276,,,-18.3,55.6173,20,107.4499969,1112.35,3/26/21,25056L103,-0.7,4.23E+07,"18.00
 - 20.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,74.4613
KCGI/U US,Kensington Capital Acquisition Corp V,276,,,5.6,27.6,10,1.200000048,276,8/13/21,N.A.,-0.037443,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
PX US,P10 Inc,276,22.6,6.3,2.2,20,12,0.6666666865,240,10/21/21,69376K106,0.9,6.21E+07,"14.00
 - 16.00
",Priced Below Range,Private Equity,Financial,Private Equity,81.2168
BMAC/U US,Black Mountain Acquisition Corp,276,,,1.8,27.6,10,0.400000006,276,10/14/21,09216A207,-0.0395016,3.02E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,25.7079
ESACU US,Zeo Energy Corp,276,,,-6.8,27.6,10,0.5,276,10/20/21,N.A.,0.0839759,,"10.00
 - 10.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
