Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
VERS LN,Verseon Corp,98.8778,,,-38.1,149.74,202,6.188118935,463.807, ,N.A.,-0.1,6.19E+07, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,40.7272
LOB US,Live Oak Bancshares Inc,93.5,17,15.5,0.6,34.1549,17,12.17647076,580.633,7/23/15,53803X105,11.9,3.28E+07,"16.00
 - 18.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,72.0586
ELVT US,Elevate Credit Inc,92.69,-10.4,-8,-9.3,41.3597,6.5,19.38461494,268.838,4/6/17,28621V101,4.5,1.82E+06,"6.50
 - 6.50
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Consumer Loans,5.79201
PDSB US,PDS Biotechnology Corp,92.5364,,,-71.8,28.5936,11,17.63636398,314.53,10/1/15,70465T107,-0.9,5.57E+06,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,12.2731
CTMX US,CytomX Therapeutics Inc,92.004,36.4,23,19.7,35.925,12,7.5,431.1,10/8/15,23284F105,-1,4.33E+07,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,54.0075
DLTH US,Duluth Holdings Inc,92.004,-3.1,-6.9,-9.6,28.9284,12,13.75,347.141,11/20/15,26443V101,-0.5,1.76E+07,"14.00
 - 16.00
",Priced Below Range,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,54.0636
GGO/C US,Gabelli Go Anywhere Trust/The,90,,,,0,0,,0,9/6/16,36250J307,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
ALPN US,Alpine Immune Sciences Inc,88.55,95.8,-54.6,-11.5,15.4517,14,6.571428776,216.324,6/17/15,02083G100,-1.5,1.85E+07,"13.00
 - 15.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,26.9442
APIC US,Apigee Corp,86.955,34.1,-45.1,-32.2,29.0874,17,-1.764705896,494.486,4/24/15,03765N108,-0.7,,"16.00
 - 18.00
",Priced Within Range,Software,Technology,Computer Software,
ATYR US,aTyr Pharma Inc,86.296,-33.4,-27243.8,-58.8,23.3537,14,6.785714149,315.696,5/7/15,2120202,-0.9,5.46E+07,"13.00
 - 15.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,61.473
ANAB US,AnaptysBio Inc,86.25,432,-159.1,-31,19.9093,15,13.33333302,298.639,1/26/17,32724106,-4.7,3.70E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,120.501
SPCI US,Sancilio Pharmaceuticals Co Inc,86.25,,,,0,0,,0, ,79971N108,,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
APLS US,Apellis Pharmaceuticals Inc,86.25,97,-25.3,-23.6,0,0,,0, ,03753U106,-0.7,1.47E+08, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,117.114
APPF US,Appfolio Inc,85.56,28,25.6,39.4,7.13,12,17.33333397,85.56,6/26/15,03783C100,5.1,2.06E+07,"12.00
 - 14.00
",Priced Within Range,Software,Technology,Applications Software,89.0743
CCR US,CONSOL Coal Resources LP,83.416,-6.7,13.6,-0.8,11.6,15,2.733333349,174.167,7/1/15,20855T100,2.9,,"15.00
 - 15.00
",Priced Within Range,Coal,Energy,Coal,
NEOS US,Neos Therapeutics Inc,82.8,29.3,-26.1,-27.9,15.2087,15,30.26666641,217.331,7/23/15,64052L106,-2.1,1.30E+07,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,26.1255
SCCI US,Shimmick Construction Co Inc,81.25,11.8,2.8,,15.1298,0,,0, ,8.25E+111,,,"11.00
 - 13.00
",,Engineering&Construction,Industrial,Building-Heavy Construct,
NHA US,Nuveen Municipal 2021 Target Term Fund,81,,,,0,10,0,0,1/27/16,670687102,,663382,"10.00
 - 10.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,7.69296
1899263D US,Instructure Inc,80.96,,-6.4,-25.2,27.1956,16,12.5,435.13,11/13/15,45781U103,0.5,6.72E+06,"16.00
 - 18.00
",Priced Within Range,Software,Technology,Educational Software,17.5642
VYGR US,Voyager Therapeutics Inc,80.5,-68,-81.2,-17.4,26.7847,14,26.7857151,364.486,11/11/15,92915B106,-0.2,3.40E+07,"15.00
 - 17.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,61.5255
COLL US,Collegium Pharmaceutical Inc,80.04,11.4,10.9,4.9,20.5779,12,2.416666746,236.495,5/7/15,19459J104,6.3,3.92E+07, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,122.015
1409473D US,Valeritas Inc,80,118.8,-485.9,,15.788,0,,0, ,91914K109,,,"14.00
 - 16.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
MIME US,Mimecast Ltd,77.5,17.4,5.9,4.8,54.0025,10,1,540.025,11/19/15,N.A.,1.9,8.31E+06,"10.00
 - 12.00
",Priced Within Range,Internet,Communications,Internet Security,12.4177
AAPCF US,Atlantic Alliance Partnership Corp,76.875,,,-330.9,10.325,10,0.6000000238,101.375,4/29/15,N.A.,-0.0202933,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
CDTX US,Cidara Therapeutics Inc,76.8,-98,-13319.7,-120.5,13.4941,16,0,215.906,4/15/15,171757206,-27.8,9.40E+06,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,77.0209
XBIT US,XBiotech Inc,76,,,-18.1,31.7166,19,22.36842155,602.615,4/15/15,98400H102,-1,6.06E+06,"18.00
 - 20.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,19.867
1627120D US,eASIC Corp,75,126.2,-1.7,,0,0,,0, ,27033P108,0.0569425,, ,,Semiconductors,Technology,Semicon Compo-Intg Circu,
9475425Z US,SurgiQuest Inc,75,,,,0,0,,0, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
MGEC US,Ellipse Technologies Inc,75,113.3,-12.4,,0,0,,0, ,N.A.,-0.2,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
NORT US,Nordic Realty Trust Inc,75,,,,0,0,,0, ,65564P105,,,"15.00
 - 15.00
",,Real Estate,Financial,Real Estate Oper/Develop,
MXPT US,MaxPoint Interactive Inc,74.75,6.4,-11.9,-18.9,25.5662,11.5,-15.13043499,294.011,3/6/15,57777M201,-0.8,,"10.50
 - 12.50
",Priced Within Range,Internet,Communications,Internet Content-Info/Ne,
MVIR US,Multivir Inc,74.06,,,,0,0,,0, ,62548C102,-0.2,,"12.00
 - 14.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
DMTX US,Dimension Therapeutics Inc,72.8624,48,-427.1,-70.9,24.9844,13,-16.92307663,324.797,10/22/15,25433V105,-1.9,808,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.00318466
1502177D US,PLx Pharma Inc/Old,72.2,-3.2,119,,9.3658,0,,0, ,N.A.,-1,,"17.00
 - 19.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
PLTEU US,Pulte Acquisition Corp,70,,,,0,0,,0, ,74587A202,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ATXS US,Astria Therapeutics Inc,69,,,-31.5,15.25,12,8.333333015,183,6/25/15,04635X102,-1.4,6.04E+07,"13.00
 - 15.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,107.096
RKDA US,Arcadia Biosciences Inc,68.2264,13.2,-139.5,-42.3,43.5036,8,-8.75,348.029,5/15/15,39014303,-7,243582,"8.00
 - 8.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Agricultural Biotech,17.8182
OOMA US,Ooma Inc,65,8.5,-2.6,-4.4,16.829,13,-15.76923084,218.777,7/17/15,683416101,1,1.92E+07,"16.00
 - 18.00
",Priced Below Range,Telecommunications,Communications,Telecom Services,69.6911
XTLY US,Xactly Corp,64.7448,25.6,-17.7,-19.4,28.7638,8,8.75,230.11,6/26/15,98386L101,-0.1,1132,"10.00
 - 12.00
",Priced Below Range,Software,Technology,Applications Software,0.00351417
GLSS US,Gelesis Inc,64.4,,,,13.7488,0,,0, ,36850R105,,,"12.00
 - 14.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ACRS US,Aclaris Therapeutics Inc,63.25,-40,-705.4,-63.2,20.1575,11,0.4545454681,221.732,10/7/15,00461U105,-0.2,9.76E+07,"14.00
 - 16.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,90.103
ABTX US,Allegiance Bancshares Inc,62.79,4.7,34.3,1.1,12.813,21,10.09523773,260.883,10/8/15,01748H107,5.3,4.35E+06,"22.00
 - 24.00
",Priced Below Range,Banks,Financial,Commer Banks-Central US,21.7927
MYOK US,MyoKardia Inc,62.531,,,-36,27.0586,10,5.300000191,270.586,10/29/15,62857M105,-5.4,,"15.00
 - 17.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
BLPH US,Bellerophon Therapeutics Inc,60,,,-105.2,12.9053,12,-25.25,154.864,2/13/15,78771300,-1.8,1.03E+06,"14.00
 - 16.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,8.39449
1304518D US,ViewRay Technologies Inc,56,102.5,-528.2,,14.5174,0,,0, ,N.A.,,,"12.00
 - 14.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
ZVRA US,Zevra Therapeutics Inc,55.99,-14,-446.8,-60.2,13.463,11,1.818181872,148.093,4/16/15,488445206,-1.5,3.43E+07,"12.00
 - 14.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,63.4366
FSB US,Franklin Financial Network Inc,55.44,12.1,11.4,0.4,10.8534,21,14.28571415,227.921,3/26/15,35352P104,1.6,,"24.00
 - 27.00
",Priced Below Range,Banks,Financial,Commer Banks-Southern US,
IVTY US,Invuity Inc,55.2,22,-100.7,-75.9,13.3011,12,24.33333397,152.413,6/15/15,46187J205,-2.2,31000,"14.00
 - 16.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,0.128771
KURA US,Kura Oncology Inc,55.068,,-322.8,-28.7,21.3917,8,50,171.134,11/5/15,50127T109,1.5,8.23E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,101.889
CLCD US,CoLucid Pharmaceuticals Inc,55,,,-60.2,15.139,10,-20,0,5/6/15,19716T101,-2.1,,"10.00
 - 10.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
SYRE US,Spyre Therapeutics Inc,54.819,,,-43.7,13.4117,10,-2.299999952,134.117,4/7/16,00773J202,-3.3,6.22E+07,"16.00
 - 18.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,103.226
1722644D US,Anterios Inc,54.6,,,,13.5079,0,,0, ,03675F104,-0.7,1.76E+06,"12.00
 - 14.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,13.0063
TPB US,Turning Point Brands Inc,54,10.9,11,7.4,15.956,10,1.200000048,159.56,5/11/16,90041L105,3.7,1.63E+07,"13.00
 - 15.00
",Priced Below Range,Agriculture,"Consumer, Non-cyclical",Tobacco,91.2896
1455254D US,BioCardia Lifesciences Inc,53.8468,-45.4,-798.3,,11.2058,0,,0, ,N.A.,-0.8,,"12.00
 - 14.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
AXSM US,Axsome Therapeutics Inc,51.0003,42.5,-74.4,-49.6,19.137,9,-2.888888836,159.484,11/19/15,05464T104,-2.6,4.12E+07,"11.00
 - 13.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,84.4232
EQBK US,Equity Bancshares Inc,50.1975,47.4,27.8,1.1,7.441,22.5,6.177777767,0,11/11/15,29460X109,4.7,1.27E+07,"22.00
 - 24.00
",Priced Within Range,Banks,Financial,Commer Banks-Central US,72.5952
1249100D US,McGregor Power Systems Inc,50,,,,0,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
32526Z US,ECFC Holdings Inc,50,69.8,10.8,,0,0,,0, ,N.A.,,, ,,Diversified Finan Serv,Financial,Finance-Auto Loans,
KANT US,Kineta Inc,50,,,-303.2,19.1115,8,-17,152.892,2/11/16,49461C102,-0.9,3.12E+06,"12.00
 - 14.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,25.4291
SYBX US,Synlogic Inc,48.685,N/A,-291988,-48.9,20.7617,7,0.7142857313,140.397,10/1/15,87166L209,-2.6,1.09E+07,"7.00
 - 7.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,93.0784
ZYNE US,Zynerba Pharmaceuticals Inc,48.3,,,-69.9,9.184,14,16.0714283,128.576,8/5/15,98986X109,-0.5,4.56E+06,"13.00
 - 15.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,8.45709
AFCO US,American Farmland Co,48,39.7,-77.5,-5.3,16.8908,8,-13.375,0,10/20/15,02589Y100,0.0419212,,"8.00
 - 8.00
",Priced Within Range,REITS,Financial,REITS-Diversified,
9994567D US,Provident Bancorp Inc/MA,42.228,,,,0,10,28.5,0,7/16/15,74383X109,,,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,
CVRS US,Corindus Vascular Robotics Inc,41.8,11.7,-324.5,-83.4,116.883,3.8,5.263159275,444.155,5/29/15,218730109,-0.1,1.04E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,4.9934
ALTA US,Altabancorp,41.6875,-0.7,34.4,1.3,17.4459,14.5,15.17241383,247.528,6/11/15,21347109,2.7,,"13.00
 - 15.00
",Priced Within Range,Banks,Financial,Commer Banks-Western US,
1679143D US,Andina Acquisition Corp II,40,,,-2,0,10,-1,0,11/25/15,N.A.,-0.3,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
JSYNU US,iSun Inc,39,25.1,-20.2,-28.9,4.1945,10,-0.5,41.945,3/3/16,47632B201,-0.3,777100,"10.00
 - 10.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,23.2387
NCOM US,National Commerce Corp,38.1225,47.4,25,1.2,9.4385,19.5,8.307692528,184.051,3/19/15,63546L102,3,49228,"18.50
 - 20.50
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,0.236523
9876560D US,MSB Financial Corp,37.666,,9.6,,5.9538,10,36.79999924,59.538,7/17/15,55352P102,0.6,,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
MMD PW,Milestone Medical Inc,37.2889,-65.3,-9260.8,-517.5,0,0,,0, ,N.A.,-0.1,,"5.90
 - 5.90
",,Pharmaceuticals,"Consumer, Non-cyclical",Drug Delivery Systems,
AQMS US,Aqua Metals Inc,36.2095,,,-81.9,0,5,7,0,7/31/15,03837J200,-2.1,1.37E+06,"5.00
 - 5.00
",Priced Within Range,Environmental Control,Industrial,Recycling,16.5064
CNFR US,Conifer Holdings Inc,34.65,-31.8,36.1,8.2,7.631,10.5,0.9523809552,80.1255,8/13/15,20731J102,-2.6,4.81E+06,"11.00
 - 13.00
",Priced Below Range,Insurance,Financial,Property/Casualty Ins,39.3779
PKAYQ US,Peekay Boutiques Inc,33.4,,,,6.7201,0,,0, ,705384204,,,"6.00
 - 8.00
",,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,
EPNT US,Etre Residential LLC,32.75,,-69.6,,3.284,0,,0, ,N.A.,,,"10.00
 - 10.00
",,REITS,Financial,REITS-Apartments,
AVNU US,Avenue Financial Holdings Inc,31.625,19.1,17.7,0.6,10.2292,11,8,112.521,2/10/15,05358K102,1.2,1.04E+07,"11.00
 - 13.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,100
PBBI US,PB Bancorp Inc,31.6248,6,24.4,0.7,0,0,,0,1/8/16,70454T100,0.8,1.21E+06,"8.00
 - 8.00
",,Banks,Financial,Commer Banks-Eastern US,16.1863
1293111D US,Helpful Alliance Co,30.0514,62.4,N/A,-57,0,0,,0, ,N.A.,-0.3,,"2.00
 - 2.00
",,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,
3757968Z US,PLH Products Inc,30,-5,1.1,,37.095,0,,0, ,N.A.,,,"6.00
 - 6.00
",,Home Furnishings,"Consumer, Cyclical",Home Furnishings,
TAHT US,SynCardia Systems Inc,30,,,,7.8247,0,,0, ,87166A104,,,"10.00
 - 12.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
1901980D AU,AirXpanders Inc,28.8497,100.1,-341.8,,205.61,0.5,2,81.2262, ,N.A.,-0.2,1.55E+08, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,83.0631
RVEN US,Reven Housing REIT Inc,28.75,14,-35.3,-4.5,12.0394,5.75,-100,69.2266,2/16/16,761378207,0.0493877,,"5.00
 - 5.00
",Priced Above Range,REITS,Financial,REITS-Diversified,
PSWW US,Principal Solar Inc,28.75,-50.4,-104.6,2.4,5.6042,0,,0, ,74255T202,-0.6,22220, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,0.399335
PVLA US,Palvella Therapeutics Inc,28.3324,,,-36.4,39.7318,2.75,0,105.93,6/30/15,697947109,-4.8,4.21E+06, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,38.1826
AIZY US,Aina Le'A Inc,27.5,,,-11.9,9.8195,0,,135.018, ,N.A.,-2.1,,"13.75
 - 13.75
",,Real Estate,Financial,Real Estate Oper/Develop,
CERCU US,Avalo Therapeutics Inc,26,-77,-7965.7,-40.9,4,6.5,-1.538461566,26,10/15/15,15671L208,-11,,"6.00
 - 7.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ELIO US,Elio Motors Inc,25.08,,,,27.1675,0,,326.01,2/18/16,28661D102,-1.1,,"12.00
 - 12.00
",,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,
1237143D US,Urigen Pharmaceuticals Inc,25,,,,0,0,,0, ,N.A.,,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
IOTS US,Adesto Technologies Corp,25,41.5,-22.7,-21.1,14.7812,5,18,73.906,10/27/15,00687D101,-0.4,4.42E+06,"5.00
 - 5.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,14.1398
SBBP US,Strongbridge Biopharma PLC,25,41.5,-146.6,-37.7,0,10,0.5,0,10/16/15,N.A.,-0.6,637927, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.940494
XCOMQ US,Xtera Communications Inc,25,134.7,-28.3,-104.8,17.1101,5,0,85.5505,11/12/15,9.84E+304,-3.8,,"5.00
 - 5.00
",Priced Within Range,Telecommunications,Communications,Telecom Eq Fiber Optics,
PLSE US,Pulse Biosciences Inc,23,,,-55.9,13.3155,4,4.25,53.262,5/18/16,74587B101,-0.6,6.13E+06,"4.00
 - 4.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,9.11229
1306146D US,Tigon,21,,,,0,0,,0, ,N.A.,,,"3.50
 - 3.50
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
QLGN US,Qualigen Therapeutics Inc,20,,,-236.9,7.7881,5,-0.8000000119,38.9405,6/24/15,74754R301,-101.5,33880,"5.00
 - 5.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,4.60057
MYIE US,Innovation Economy Corp,20,,,,13.6197,0,,87.0624, ,457696102,-0.4,,"6.40
 - 6.40
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
1305541D US,Axis Research & Technologies Inc,20,,,,31.422,0,,0, ,N.A.,,,"2.00
 - 2.00
",,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
ZLIG US,Aperion Biologics Inc,20,,,,0,0,,0, ,03753V104,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
INPL US,Inpellis Inc,20,,,,0,0,,0, ,N.A.,-0.0139455,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
CPP US,Cancer Prevention Pharmaceuticals Inc,17.5,666.3,-152.9,,6.7594,0,,0, ,13740W107,-1.1,,"12.00
 - 14.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
EFCT US,EFactor Group Corp,17.25,120.3,-1729.1,-121.4,5.9287,0,,0, ,28201T203,-1.7,, ,,Internet,Communications,E-Commerce/Services,
OPGN US,OpGen Inc,17.1,31.1,-955.6,-78.8,0,6,-19.16666603,0,5/5/15,68373L505,-18.1,8.28E+06,"5.50
 - 6.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,82.231
1236775D US,Heyu Leisure Holidays Corp,16.4987,-55.7,-478.9,-461,60.001,0,,90.0015, ,N.A.,-0.0052481,,"1.50
 - 1.50
",,Lodging,"Consumer, Cyclical",Hotels&Motels,
UPD AU,Updater Inc,15.6684,286.5,-611.8,-25.4,426.3,0.2,72.5,60.7221, ,N.A.,-0.4,2.88E+07, ,,Software,Technology,Applications Software,5.28213
ASTH US,Astrana Health Inc,15,46.7,2.1,3.7,4.8635,0,,0, ,03763A207,1.1,2.77E+07, ,,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,49.188
452060Z US,Central Federal Savings & Loan Association of Rolla,14.95,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Central US,
CFDB US,Central Federal Bancshares Inc,14.95,5.1,1.4,0.0510465,0,0,,0,1/13/16,15346T107,0.1,170,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Central US,0.0107227
AEMD US,Aethlon Medical Inc,14.35,,,-112.7,0,0,,0, ,00808Y406,-4,2.18E+06, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,13.5577
BIQ AU,BuildingIQ Inc,14.284,-81.3,-951.9,-162.7,0,1,0,0, ,N.A.,-0.00183523,1.34E+08, ,,Software,Technology,Applications Software,12.6848
1363444D US,Rancho Santa Fe Mining Inc,13.375,,,,0,0,,0, ,N.A.,-0.000425134,,"0.50
 - 0.50
",,Mining,Basic Materials,Gold Mining,
ENCR US,Ener-Core Inc,12.375,,,-172.9,2.25,0,,0, ,29272A206,-0.6,26907,"4.50
 - 5.50
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,0.632155
LMFAU US,LM Funding America Inc,12,-15.2,-128.2,-34.5,0,10,3.711250067,0,10/23/15,502074206,,,"10.00
 - 10.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Commercial,
MTST US,MetaStat Inc,12,,-13652.4,-319.4,0,0,,0, ,59140A203,-0.5,195182, ,,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,3.3209
COYNQ US,Copsync Inc,10.5698,3.7,-104.5,-466.5,7.2397,3.49,-22.63610268,25.2666,11/13/15,217712207,-0.7,, ,,Software,Technology,Data Processing/Mgmt,
TMBRQ US,Trex Wind Down Inc,10.0001,-90.6,-23299,-225.6,21.5165,2.75,-3.636363745,59.1704,6/25/15,887080208,-7.5,115271,"2.75
 - 3.25
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,3.358
XDSC US,XXXX Dormant Shell Corp,10,-20,-174.1,-46.6,0,0,,0, ,983897109,-0.1,, ,,Diversified Finan Serv,Financial,Finance-Consumer Loans,
OTRK US,Ontrak Inc,10,-14.8,-235,-124.5,0,0,,0, ,683373401,-2.8,644365, ,,Healthcare-Services,"Consumer, Non-cyclical",Medical-HMO,15.2771
1254522D US,Help Worldwide,10,,,,0,0,,0, ,N.A.,-0.1,,"0.50
 - 0.50
",,Diversified Finan Serv,Financial,Finance-Other Services,
NCRT US,Norcor Technologies Corp,9.2471,,,,0,0,,0, ,655553105,-0.000141244,,"0.75
 - 0.75
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
NMTRQ US,9 Meters Biopharma Inc,9.1125,,,-190.5,7.3391,4.5,-18.22222137,33.026,7/8/16,654405208,-2.8,278793,"4.50
 - 5.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,1.92807
NWBB US,New Bancorp Inc,8.97,39.7,12.5,0.3,0,0,,0,10/20/15,642142103,0.3,,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Central US,
VXIT US,VirExit Technologies Inc,8.7978,,,-6791,0,0,,0, ,92767Q102,-0.0674107,,"1.25
 - 1.25
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0060349D US,Icagen Inc,7.2432,2.5,-52.6,,6.3737,0,,0, ,N.A.,0.00292977,,"3.50
 - 3.50
",,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
BOXL US,Boxlight Corp,7,-23.1,-20.8,-20.6,8.2788,7,14,57.9516,11/30/17,103197307,-1.1,198389,"7.00
 - 7.00
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Audio/Video Products,8.90244
ZWRR US,Ziwira Inc,7,,,,120,0,,0, ,98979W100,,,"0.35
 - 0.35
",,Internet,Communications,E-Commerce/Products,
CYRX US,CryoPort Inc,6.7951,-2,-50.2,-13.8,0,3.25,23.07692337,0,7/24/15,229050307,-0.3,5.06E+07, ,,Transportation,Industrial,Transport-Services,101.425
449892Z US,Cincinnati Federal Savings & Loan Association,6.728,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Central US,
DUKR US,Duke Robotics Corp,6.15,-64,-912,-47.9,0,0,,0,10/7/16,903448108,-0.0167973,1.13E+07,"1.50
 - 1.50
",,Aerospace/Defense,Industrial,Aerospace/Defense,20.7493
1336480D US,AmericaTowne Inc,5.7368,,,,30.9436,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Distribution/Wholesale,"Consumer, Cyclical",Import/Export,
PAVMU US,PAVmed Inc,5.3,22.1,1328.5,124.7,0,5,61.20000076,0,4/28/16,70387R205,-3.4,,"5.00
 - 5.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
1230671D US,Revenue.com Corp,5.05,,,,0,0,,0, ,N.A.,,, ,,Advertising,Communications,Advertising Services,
CDRBQ US,Code Rebel Corp,5.005,135.5,-682.1,-56.4,13.61,5,217,68.05,5/19/15,19200J106,-0.1,,"5.00
 - 5.00
",Priced Within Range,Computers,Technology,Computer Services,
1348737D US,Supportingsmallbusiness Inc,5,,,,6,0,,0, ,N.A.,-0.0005,,"1.00
 - 1.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
