Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
PRTK US,Paratek Pharmaceuticals Inc,44.8988,23.1,-39.6,-40.5,22.3205,6.5,0,145.08,5/10/06,699374302,-1.2,6.82E+06,"6.50
 - 6.50
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,11.9012
BVEX US,BioVex Group Inc,44.2,-46.3,-64890.7,,12.3197,0,,0, ,90677105,,,"11.00
 - 13.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
WSFGQ US,WSB Financial Group Inc,43.6425,-49.4,-703.8,,5.5293,16.5,13.33333302,91.23,12/14/06,9.29E+112,-1.8,,"14.00
 - 16.00
",Priced Above Range,Banks,Financial,Commer Banks-Western US,
SLTM US,Solta Medical Inc,43.05,24.6,-26.2,0.8,22.5204,7,-3.571428537,157.64,11/10/06,83438K103,0.069711,,"8.00
 - 9.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
PRIMU US,Primoris Services Corp,41.4,11.4,2.8,4.5,5.625,8,1.625,45,10/4/06,74164F202,9.4,,"8.00
 - 8.00
",Priced Within Range,Engineering&Construction,Industrial,Building-Heavy Construct,
ASCQU US,Kitara Media Corp,41.4,29976.4,-0.7,-43.8,8.5667,6,3.5,51.4,5/12/06,04350H407,-0.0284548,,"6.00
 - 6.00
",Priced Within Range,Advertising,Communications,Advertising Services,
TTSPU US,Transtech Services Partners Inc,41.4,,,-0.4,0,8,0.25,0,5/24/07,89388R204,0.1,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ICEY US,Alsius Corp/Old,40.25,,,,0,0,,0, ,02120P105,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
8259454Q US,ActivBiotics Inc,40,,,,14.8921,0,,0, ,00506G202,,,"8.00
 - 10.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
NFSB US,Newport Bancorp Inc,39.9305,-7.6,9.6,0.2,0,10,28,0,7/7/06,651754103,0.9,,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
OMRI US,Omrix Biopharmaceuticals Inc,39.5312,,,8.1,14.832,10,0.3000000119,148.32,4/21/06,681989109,,,"12.00
 - 12.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
OSIR US,Osiris Therapeutics Inc,38.5,20.5,25.8,41,27.1394,11,0,298.53,8/4/06,68827R108,0.2,282254,"11.00
 - 13.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,0.817457
LMAT US,LeMaitre Vascular Inc,38.5,13.6,20,9.8,15.2721,7,-11.4285717,106.9,10/19/06,525558201,1.9,2.35E+07,"8.00
 - 10.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,104.196
NGI/U US,NGTV,37.4823,,,,11.8351,0,,0, ,6.29E+209,,9.47E+06,"5.75
 - 6.25
",,Media,Communications,Broadcast Serv/Program,79.9968
LMST US,Limestone Bancorp Inc,37.2,14.2,31.6,1.3,7.6217,24,-4.166666508,182.92,9/22/06,53262L105,3.2,764537,"23.00
 - 26.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,11.5325
BMTI US,BioMimetic Therapeutics Inc,36.8,17,-1924.1,-38.6,15.5674,8,3.125,124.54,5/12/06,09064X101,-1,,"11.00
 - 13.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
OFSI US,Omni Financial Services Inc,36.5988,,,,10.978,9.5,10.42105293,104.29,9/29/06,68214U102,,,"10.00
 - 12.00
",Priced Below Range,Banks,Financial,Commer Banks-Southern US,
PINN US,Pinnacle Gas Resources Inc,36.0775,,,-6.3,28.9283,9,-4.555555344,260.35,5/15/07,723464301,,,"10.00
 - 12.00
",Priced Below Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
755059Z US,TC Acquisition Corp,36,,,,7.8,0,,0, ,N.A.,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
747174Z US,East India Co Acquisition Corp,36,,,,7.6201,0,,0, ,273149203,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
775434Z US,Beverage Acquisition Corp,36,,,,0,0,,0, ,08782R206,,,"8.00
 - 8.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ABTX LN,AquaBounty Technologies Inc,35.08,,,-134.6,49.7911,148,N/A,12925.4, ,N.A.,-3.5,, ,,Food,"Consumer, Non-cyclical",Fisheries,
1501257D US,RMR Real Estate Income Fund/DE,35,,,,0,20,0,0,5/26/06,N.A.,,135,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,0.00176436
WLDN US,Willdan Group Inc,33.35,10.9,3.9,5.1,7.1476,10,5.599999905,71.48,11/21/06,96924N100,5.2,1.10E+07,"9.00
 - 11.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Human Resources,76.4466
REST US,Restore Medical Inc,32,-30.3,-329.5,-82.5,15.2512,8,2.375,122.01,5/17/06,76128C100,-0.7,,"9.00
 - 11.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
ARTEQ US,Artes Medical Inc,31.74,,-201.9,-136.9,16.3243,6,27.83333397,97.95,12/20/06,04301Q100,-1.4,,"12.00
 - 14.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
CTS LN,Catalytic Solutions Inc,30.1912,,,1.9,63.8496,123,9.349593163,150.318, ,N.A.,,, ,,Environmental Control,Industrial,Air Pollution Control Eq,
XWE CN,World Energy Solutions Inc/MA,28.4887,9.1,-6.6,1,72.7832,1.05,4.54E-06,67.6699, ,98145W208,0.2,,"0.85
 - 1.41
",Priced Within Range,Software,Technology,Enterprise Software/Serv,
SNOA US,Sonoma Pharmaceuticals Inc,26.8284,-4,-37.9,,12.2278,8,-2.5,97.82,1/25/07,83558L303,-5.2,29544,"8.00
 - 10.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Disposable Medical Prod,1.82849
3551941Q CN,Hostopia.com Inc,26.0124,,,,10.99,6,0.8333333135,59.1877, ,44109A105,,,"6.00
 - 6.50
",Priced Within Range,Computers,Technology,Computer Services,
784681Z US,Harbor Business Acquisition Corp,25,,,,0,0,,0, ,N.A.,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BIDZ US,Bidz.com Inc,24,,,-25,28.3125,0,,0, ,08883T200,,,"7.00
 - 8.00
",,Internet,Communications,E-Commerce/Products,
BNF US,Banuestra Financial Corp,22.8571,,,,5.27743,0,,0, ,06683G105,,,"6.00
 - 8.00
",,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,
MGYR US,Magyar Bancorp Inc,22.77,28,24.6,0.8,0,10,6.5,0,1/24/06,55977T208,1,2.69E+06, ,,Savings&Loans,Financial,S&L/Thrifts-Eastern US,41.4468
NAPL LN,Napo Pharmaceuticals Inc,22.1499,-75.5,-8416.3,-278.6,43.1897,83,9.036144257,66.8269, ,N.A.,-0.4,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
SSBI US,Summit State Bank,21.4905,-4.9,-12.7,-0.3,0,15,0,0,7/14/06,866264203,0.8,1.85E+06,"14.00
 - 16.00
",Priced Within Range,Banks,Financial,Commer Banks-Western US,27.26
LUNA US,Luna Innovations Inc,21,25.1,8.4,-1.3,9.9863,6,0,59.92,6/2/06,550351100,-0.2,2.16E+07,"6.00
 - 8.00
",Priced Within Range,Telecommunications,Communications,Telecom Eq Fiber Optics,63.6852
RGDXQ US,Response Genetics Inc,21,-15.5,-81.9,-113,10.2393,7,0,71.68,6/5/07,76123U105,-0.3,,"7.00
 - 8.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
UPGI US,Universal Power Group Inc,21,3.7,0.1,0.3,5,7,5,35,12/21/06,913788105,-0.2,,"7.00
 - 9.00
",Priced Within Range,Electrical Compo&Equip,Industrial,Batteries/Battery Sys,
CREX US,Creative Realities Inc,20.7,12.5,-6.9,-5.1,7.9857,4,16.75,31.94,11/27/06,22530J309,0.3,3.52E+06,"4.00
 - 5.00
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Audio/Video Products,33.6932
CPRX US,Catalyst Pharmaceuticals Inc,20.1,23.4,33.3,24.8,12.5167,6,1.666666627,75.1,11/8/06,14888U101,2,1.03E+08,"6.00
 - 6.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,84.1401
ENTL LN,Entelos Inc,19.968,,,-55.2,53.807,82.75,8.157099724,77.5542, ,N.A.,,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
AMGIU US,American Mold Guard Inc,18.85,-29.2,-85.7,-134.6,4.3639,13,4.538461685,56.73,4/27/06,02756R201,-1,,"13.00
 - 14.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
3161675Q US,InterMetro Communications Inc/Old,18.8,462.6,-10.5,,6.28468,0,,0, ,45882A105,,,"7.00
 - 8.00
",,Internet,Communications,Internet Telephony,
VRAIU US,Viragen Inc,18.7213,40.3,-4656,-255,0,0.26,3.846157551,0,10/31/06,927638502,,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
PFLM LN,PowerFilm Inc,18.0868,-20.2,-39.9,-6.9,33.009,120,4.166666508,74.1776, ,N.A.,0.0154372,58293, ,,Miscellaneous Manufactur,Industrial,Miscellaneous Manufactur,0.160468
695510Z CN,Production Enhancement Group Inc,17.37,4.7,-90.4,,0,2,,0, ,743075202,,, ,,Oil&Gas Services,Energy,Oil-Field Services,
VYCO LN,Vycon Inc,17.2792,,,,30.2453,89,23.59550476,52.031, ,N.A.,,, ,,Electric,Utilities,Electric-Generation,
CMSB US,CMS Bancorp Inc,17.25,-1.5,6.9,0.1,0,0,,0,4/4/07,12600U102,0.9,,"10.00
 - 10.00
",,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
MVE/U US,Smart Move Inc,16.56,38.8,-220.3,-86.9,10.1599,5,1,50.8,12/7/06,831920202,-0.5,, ,,Transportation,Industrial,Transport-Services,
PTX LN,Ballard Unmanned Systems Inc,16.5296,,,-41.7,43.296,85,5.294117451,66.8693, ,N.A.,,, ,,Electrical Compo&Equip,Industrial,Batteries/Battery Sys,
MVE/U US,Smart Move Inc,16.5,38.8,-220.3,-86.9,7.88284,0,,0, ,831920202,-0.5,,"9.00
 - 11.00
",,Transportation,Industrial,Transport-Services,
ASTIU US,Ascent Solar Technologies Inc,16.5,-90.8,-21794.2,-135.8,5.29091,5.5,-6.363636494,29.1,7/11/06,43635200,,,"5.00
 - 6.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
8161730Q CN,NewWest Gold Corp,16.3542,,-2971.1,,58.2,2.5,0,129.117, ,65336V109,-0.1,, ,,Mining,Basic Materials,Gold Mining,
BLIN US,Bridgeline Digital Inc,16,-3.3,-12.7,-12.2,7.4738,5,0,37.37,6/29/07,10807Q700,-0.0734334,2.02E+06,"5.00
 - 6.00
",Priced Within Range,Internet,Communications,Internet Applic Sftwr,19.324
DTB LN,Dietbrown Ltd,15.1503,,-163.9,,21.6896,95,23.68420982,38.1524, ,N.A.,-0.3,, ,,Investment Companies,Financial,Investment Companies,
FOODU US,Vaughan Foods Inc,13.975,,,-4.2,0,6.5,0.769230783,0,6/28/07,92241M206,,,"6.50
 - 6.50
",Priced Within Range,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,
PPT LN,Planet Payment Inc,12.2311,2.8,46.1,55.5,19.4483,125,26,4264.04, ,N.A.,0.2,2544, ,,Software,Technology,Computer Software,0.00508675
804108Z LN,SkyPostal Inc,10.2362,,,,0,0,,0, ,N.A.,,, ,,Transportation,Industrial,Transport-Services,
STAB US,Statera Biopharma Inc,10.2,465.5,-6849.2,-185,11.8143,6,-10,70.8858,7/21/06,857561104,-0.8,1000,"6.00
 - 8.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.00140025
3420150Q US,Finjan Holdings Inc,9.9,-84,-125.4,-26.9,0,5.5,-7.272727489,0,2/13/07,21254S206,-0.3,,"5.00
 - 6.00
",Priced Within Range,Computers,Technology,Computer Data Security,
OCZ LN,ZCO Liquidating Corp,9.13997,,-9.4,,41.844,65,19.23077011,5063.02, ,N.A.,-0.3,, ,,Computers,Technology,Computers-Memory Devices,
TRBO LN,Turbotec Products Ltd,8.4614,-11.1,0.6,-1.5,12.807,85,4.117647171,19.8232, ,N.A.,-0.0324828,, ,,Machinery-Constr&Mining,Industrial,Machinery-Electric Util,
TVPC US,Twin Vee Powercats Inc,8.05,,,,8.53431,3.5,-16.5714283,29.87,6/25/07,90177L101,,,"3.50
 - 3.50
",Priced Within Range,Leisure Time,"Consumer, Cyclical",Recreational Vehicles,
AXP AU,AXP Energy Ltd,6.8166,34.6,-693.2,-23.3,104.765,0.2,-1.49E-06,15.8675, ,N.A.,-0.000437865,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
ADK/U US,AdCare Health Systems Inc,6.6785,-8.8,-3.9,-9.1,0,9.5,2.631578922,0,11/10/06,00650W201,0.2,,"9.50
 - 9.50
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Retirement/Aged Care,
IDM AU,IDM International Ltd,6.0888,-97.5,-4100.8,-54.3,160.625,0.2,14.99999809,24.4465, ,N.A.,-0.00426725,372188, ,,Mining,Basic Materials,Diversified Minerals,0.0571937
BRST LN,Burst Media LLC/MA,5.02451,,,-14.6,82.9286,82,6.707316875,119.118, ,N.A.,,, ,,Advertising,Communications,Advertising Agencies,
DMA CN,DiaMedica Therapeutics Inc,4.78775,,,-43.7,17.5206,1,10,15.2512, ,25253X207,-0.5,1.23E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,28.715
IGPAU US,Israel Growth Partners Acquisition Corp,4.52625,,,-662.7,1.0001,8.5,-4.705882549,8.5,7/13/06,465090306,,,"8.50
 - 8.50
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ACOLIZ JP,Acologix Inc,0.993485,,,,0,0,,0, ,N.A.,,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
PGDC CN,Patagonia Gold Corp,0.8828,-33.3,-76.6,-13.1,0,0.3,,0, ,70289T101,-0.0121931,9.54E+07, ,,Mining,Basic Materials,Gold Mining,20.5104
FFNT CN,4Front Ventures Corp,0.26484,-9.5,-94,-13.3,8,0.1,170,0.70624, ,35086B207,-0.00282595,3.74E+08, ,,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,40.8509
1897832D US,iTalk Inc,0.035,-14,-186.2,-385.6,0,0,,0, ,465353100,-0.000150345,,"0.05
 - 0.05
",,Telecommunications,Communications,Telecom Services,
LTXB US,LegacyTexas Financial Group Inc,0,13.1,40.3,1.6,0,0,,0,10/3/06,52471Y106,4,, ,,Banks,Financial,Commer Banks-Central US,
RHNO US,Rhino Resource Partners LP,0,-26.7,-54.9,-46.4,29.3633,0,,0, ,76218Y202,-0.7,1831, ,,Coal,Energy,Coal,0.0139999
TNL US,Travel + Leisure Co,0,3,10.6,6.1,0,0,,0,7/19/06,894164102,6.6,6.52E+07, ,,Lodging,"Consumer, Cyclical",Hotels&Motels,98.1337
763696Z LN,ASIG Holdings Corp,0,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
745519Z LN,Extra Aviation Inc,0,,,,0,0,,0, ,N.A.,,, ,,Aerospace/Defense,Industrial,Aerospace/Defense,
POR US,Portland General Electric Co,0,17.6,9.1,2.6,0,0,,0,4/3/06,736508847,7.4,1.16E+08, ,,Electric,Utilities,Electric-Integrated,105.797
WU US,Western Union Co/The,0,-3.3,22.1,11.2,0,0,,0,2/10/06,959802109,1.2,3.72E+08, ,,Diversified Finan Serv,Financial,Finance-Credit Card,111.129
2918594Z US,Madison River Communications Corp,0,,,,0,0,,0, ,N.A.,,, ,,Telecommunications,Communications,Telecom Services,
GENU US,Genutec Business Solutions Inc,0,,,,0,0,,0, ,37250Q101,,, ,,Software,Technology,Communications Software,
GORO US,Gold Resource Corp,0,-32.7,-85.9,-34.2,0,0,,0,9/14/06,38068T105,-0.00681899,1.83E+07, ,,Mining,Basic Materials,Gold Mining,15.1649
AWI US,Armstrong World Industries Inc,0,11.6,18.3,15,0,0,,0,10/11/06,04247X102,6.1,4.80E+07, ,,Building Materials,Industrial,Bldg&Construct Prod-Misc,110.461
TWC US,Time Warner Cable Inc,0,3.8,7.7,3.8,0,0,,0,10/18/06,88732J207,23.1,, ,,Media,Communications,Cable/Satellite TV,
GCR US,2008 Asset Holding Corp,0,,,,0,0,,0, ,36293N208,,, ,,REITS,Financial,REITS-Whole Loans,
SDRXY US,SandRidge Energy Inc,0,-15.7,50.2,10.9,0,0,,0, ,80007P109,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
