Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
0569746D US,Rockford Oil Corp,0.191,,,,5.315,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
2083906D US,Panbela Research Inc,0.1878,1.8,-19.7,-51.9,1.45032,0,,0,7/29/14,69833Q100,-0.5,,"0.50
 - 0.50
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
CURM US,CUR Media Inc,0.18,-91.6,-873050,-390.4,2.7,0,,0,9/26/13,23126J208,-0.9,,"0.15
 - 0.15
",,Internet,Communications,E-Commerce/Products,
IMMG US,Immage Biotherapeutics Corp,0.18,,,,9.5,0,,0,2/13/14,45250J100,,,"0.04
 - 0.04
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
CDXI US,Cardax Inc,0.1518,-24.1,-938,-334.2,10.53,0,,0,10/15/12,14141D201,-2.4,,"0.11
 - 0.11
",,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
ABWN US,Airborne Wireless Network,0.15,,,-1337.7,15,0.03,266.666687,0.45,7/30/14,00928L300,-347.7,1.80E+07,"0.03
 - 0.03
",Priced Within Range,Telecommunications,Communications,Cellular Telecom,0.370605
0206881D US,Caribbean Pacific Marketing Inc,0.15,,,,21,0,,0, ,N.A.,,,"0.15
 - 0.15
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
0558107D US,Personality Software Systems Inc,0.15,,,,13,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Internet,Communications,Internet Applic Sftwr,
0564401D US,DIRECT LED INC,0.1464,,,,8.535,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Electrical Compo&Equip,Industrial,Lighting Products&Sys,
VMRI US,Valmie Resources Inc,0.144,,,-416.8,4.94,0,,0,12/6/12,920250107,-0.0064642,,"0.10
 - 0.10
",,Software,Technology,Applications Software,
IBXM US,IBEX Advanced Mortgage Technology Inc,0.14,-11.2,-6.1,,5.9,0,,0,10/30/13,451032106,-0.00111,,"0.10
 - 0.10
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
SHRK US,SharkReach Inc,0.125,,,,17.5,0,,0,4/7/14,819567108,-9.46E-07,,"0.03
 - 0.03
",,Advertising,Communications,Advertising Services,
JEMC US,JEM Capital Inc,0.12,,,,0,0,,0,7/10/12,46619V107,-0.0019587,,"0.15
 - 0.15
",,Investment Companies,Financial,Investment Companies,
GASE US,GASE Energy Inc,0.12,,-1445.2,,4,0,,0,7/24/12,367247103,,,"0.12
 - 0.12
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
BLKG US,Black Stallion Oil & Gas Inc,0.1125,,,-318,2.95,0,,0,10/12/12,09225H102,-0.019864,,"0.15
 - 0.15
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
0600665D US,C Wolters Consultants Inc,0.105,,,,6.25,0,,0,6/17/14,N.A.,,,"0.03
 - 0.03
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
LIFS US,Life Stem Genetics Inc,0.1,,,,14,0,,0,4/11/13,53217Y103,,,"0.01
 - 0.01
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ITUP US,Interups Inc,0.1,,-2283.9,,14,0,,0,11/6/13,46113X104,-0.0585946,,"0.01
 - 0.01
",,Internet,Communications,E-Commerce/Products,
CBCA US,Crown Baus Capital Corp,0.1,,,-1036.3,25,0,,0,5/7/13,22821R101,-0.000604073,,"0.01
 - 0.01
",,Investment Companies,Financial,Investment Companies,
STVA US,Stevva Corp,0.1,,,,11.5,0,,0,2/5/13,86033H102,,,"0.03
 - 0.03
",,Internet,Communications,E-Commerce/Services,
CGRT US,CorGreen Technologies Holding Corp,0.1,,,-56.4,18,0.01,32400,0.18,6/10/14,21872T107,-0.00448401,,"0.01
 - 0.01
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
OMGB US,Omega Brands Inc,0.1,,,,10,0,,0,10/2/13,68206P103,,,"0.02
 - 0.02
",,Internet,Communications,Internet Content-Info/Ne,
SPRZ US,Spriza Inc,0.1,,,,61,0,,0,9/13/13,85207X208,,,"0.00
 - 0.00
",,Internet,Communications,E-Marketing/Info,
EKSO US,Ekso Bionics Holdings Inc,0.1,-1.9,-63.2,-40.7,10,0,,0,4/10/13,282644301,-0.9,4.81E+06,"0.02
 - 0.02
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,16.5759
0376960D US,Destiny Corporate Enterprises Inc,0.1,,,,12,0,,0, ,N.A.,,,"0.03
 - 0.03
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
0276386D US,Great Idea Corp,0.1,,,,12,0,,0, ,N.A.,,,"0.03
 - 0.03
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
0154769D US,Pacific Digital USA Corp,0.1,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Software,Technology,Applications Software,
0154784D US,Vantone Realty Corp,0.1,,,,8.5,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,
CTBO US,Cantabio Pharmaceuticals Inc,0.1,,,,7.5,0,,0,11/14/13,13808X203,,,"0.02
 - 0.02
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
MPVC US,Modern PVC Inc,0.1,,-3050.6,-12122.1,14,0,,0,4/16/13,60767P101,-0.0067515,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
0566083D US,Enviro Cleanse Inc,0.1,,,,25,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Environmental Control,Industrial,Remediation Services,
CDXQ US,China De Xiao Quan Care Group,0.1,,,,0,0,,0,5/31/13,65341J109,-0.00285453,,"0.01
 - 0.01
",,Storage/Warehousing,"Consumer, Cyclical",Storage/Warehousing,
MJMJ US,MaryJane Group Inc/The,0.1,3652,-440,-1539.3,18,0,,0,10/8/13,57388Q104,-0.0351827,2.65E+06,"0.01
 - 0.01
",,Retail,"Consumer, Cyclical",Retail-Leisure Products,0.106736
PNAT US,Pura Naturals Inc,0.0995,1279.1,-2748.3,,10.278,0,,0,5/8/14,74609Q201,-0.0105697,,"0.05
 - 0.05
",,Internet,Communications,E-Commerce/Products,
2451847D US,China Energy Technology Corp Ltd,0.095,,,3.7,29.5,0,,0,8/15/13,16892A104,0.000819695,,"0.01
 - 0.01
",,Internet,Communications,E-Marketing/Info,
0601100D US,Vyrian Inc,0.0949,,,,10.953,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Electronics,Industrial,Electronic Compo-Misc,
ELRN US,Greenwood Hall Inc,0.09,-6.3,-112.8,84.8,6.5,0,,0,5/16/13,39715T100,-0.0379574,,"0.03
 - 0.03
",,Retail,"Consumer, Cyclical",Retail-Auto Parts,
BPOL US,BlackPoll Fleet International Inc,0.09,,,,6,0,,0,5/15/13,09258J108,,,"0.03
 - 0.03
",,Aerospace/Defense,Industrial,Aerospace/Defense,
UBIQ US,Ubiquity Inc,0.09,-85.2,-82485.5,-1018.5,6,0,,0,8/1/12,90350A104,-0.00100602,379900,"0.03
 - 0.03
",,Internet,Communications,Internet Infrastr Sftwr,0.124044
ONFA US,One 4 Art Ltd,0.08,,,,13,0,,0,5/12/14,68235V204,,,"0.01
 - 0.01
",,Internet,Communications,E-Commerce/Products,
PUGE US,Puget Technologies Inc,0.08,,,,5,0,,0,10/19/12,74535X106,-5.05E-05,,"0.04
 - 0.04
",,Software,Technology,Computer Graphics,
2054244D US,Mobetize Corp,0.08,-48.1,-2954.8,-255.7,4.7,0,,0,11/7/12,607050408,-3.8,,"0.04
 - 0.04
",,Software,Technology,Transactional Software,
AZRH US,Azure Holding Group Corp,0.0795,,-336.2,-221.7,8.15,0,,0,2/5/13,05501N201,-0.00019407,,"0.03
 - 0.03
",,Retail,"Consumer, Cyclical",Retail-Automobile,
TSGL US,Staffing Group Ltd/The,0.0755,,,,4.51,0,,0,2/8/13,852383207,,,"0.05
 - 0.05
",,Private Equity,Financial,Private Equity,
IMPC US,Imperial Plantation Corp,0.075,,,,5,0,,0,4/11/13,45307L108,,,"0.03
 - 0.03
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
QURT US,Quarta-Rad Inc,0.075,,,,16.5,0,,0, ,747696102,-0.0001,,"0.05
 - 0.05
",,Electronics,Industrial,Electronic Measur Instr,
0600695D US,4G Enterprises Inc,0.075,,,,521.035,0,,0, ,N.A.,-3.48E-06,,"0.01
 - 0.01
",,Environmental Control,Industrial,Water Treatment Systems,
BLFR US,BlueFire Equipment Corp,0.075,-29.3,-326.4,-192.8,16.9737,0,,0,1/10/13,09625G100,-0.00629334,,"0.01
 - 0.01
",,Oil&Gas Services,Energy,Oil Field Mach&Equip,
0613639D US,NuGold Resources Inc,0.0675,,,,4.61,0,,0, ,N.A.,-2.88E-06,,"0.15
 - 0.15
",,Mining,Basic Materials,Gold Mining,
TAYO US,Taylor Consulting Inc,0.0604,,-53,,8.02,0,,0,10/5/12,87690J100,,,"0.02
 - 0.02
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
NORX US,Norstra Energy Inc,0.06,,,,100.513,0,,0,11/1/12,65654V103,-0.000677629,3100,"0.00
 - 0.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,0.00810458
HMMR US,Hammer Fiber Optics Holdings Corp,0.06,0.7,-37.5,-36.3,75,0,,0,10/9/13,40829T101,-0.0121144,,"0.00
 - 0.00
",,Telecommunications,Communications,Cellular Telecom,
BLCK US,Blackcraft Cult Inc,0.06,17,2.9,16.8,0.7447,0,,0,12/18/13,09228G101,0.000669135,,"0.10
 - 0.10
",,Internet,Communications,E-Commerce/Products,
GFOX US,Grey Fox Holdings Corp,0.06,,,,0,0,,0,12/3/12,39787Q109,,,"0.01
 - 0.01
",,Retail,"Consumer, Cyclical",Retail-Restaurants,
CAME US,ChinAmerica Andy Movie Entertainment Media Co,0.0566,,,,2.5,0,,0,8/29/12,16952K109,-0.00183677,,"0.10
 - 0.10
",,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
SVLT US,Sunvault Energy Inc,0.054,-41.7,-149.7,-123.9,5.08,0,,0,8/23/12,86803W107,-0.0102382,,"0.05
 - 0.05
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
ATLX US,Atlas Lithium Corp,0.0528,,-6331.7,,3.88,0,,0,6/27/12,105861306,-0.3,1.98E+06,"0.06
 - 0.06
",,Mining,Basic Materials,Diversified Minerals,11.3268
MYCB US,My City Builders Inc,0.052,20.5,43.6,35.1,5.2,0,,0,5/6/13,45250D202,-0.0716759,,"0.01
 - 0.01
",,Real Estate,Financial,Real Estate Oper/Develop,
CAPP US,Capstone Financial Group Inc,0.051,,,,4.51,0,,0,4/9/13,14069V100,,,"0.10
 - 0.10
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
0251578D US,Reliant Solutions Inc,0.05,,,,8,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
RMRI US,Rocky Mountain Industrials Inc,0.05,-70.2,-1009,7.2,0,0,,0,11/6/13,74967B507,0.0783873,,"0.02
 - 0.02
",,Diversified Finan Serv,Financial,Finance-Other Services,
TSTS US,That Marketing Solution Inc,0.05,,,,5.3,0.02,4950,0.11,9/30/13,88326V103,,,"0.02
 - 0.02
",Priced Within Range,Internet,Communications,Internet Content-Info/Ne,
WMHH US,Watermark Group Inc,0.05,,,,4.75,0,,0, ,94183L105,-0.000538444,,"0.20
 - 0.20
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
1881059D US,Monarch America Inc,0.05,,-2535.6,-75.1,50,0,,0,12/11/12,60901Q106,-0.00402945,,"0.00
 - 0.00
",,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,
0204972D US,Goldeo Inc,0.05,,,,0,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Internet,Communications,E-Commerce/Services,
SFIV US,Sector 5 Inc,0.05,100.4,-51.1,-955.2,20,0,,0,2/4/13,81372K105,-0.00409744,,"0.01
 - 0.01
",,Retail,"Consumer, Cyclical",Retail-Consumer Electron,
UTMR US,Ultimate Rack Inc,0.0435,,,,19.35,0,,0,2/7/13,90386W104,-0.000103288,100,"0.01
 - 0.01
",,Leisure Time,"Consumer, Cyclical",Bicycle Manufacturing,6.46E-05
SNYR US,Synergy CHC Corp,0.04,-18.5,6.1,14.8,6,0,,0,11/8/13,87165D208,-0.6,5.09E+06,"0.04
 - 0.04
",,Pharmaceuticals,"Consumer, Non-cyclical",Vitamins&Nutrition Prod,59.3544
ARTH US,Arch Therapeutics Inc,0.04,383.8,-9221.4,-828,8,0,,0,6/27/12,03939W208,-1.1,375000,"0.01
 - 0.01
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,8.43766
PKLE US,PickleJar Entertainment Group,0.0392,,,,47.0978,0,,0,1/10/13,85179A103,-0.000691672,,"0.00
 - 0.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0572969D US,Counseling International Inc,0.0382,,,,3.7634,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Internet,Communications,E-Commerce/Services,
EZRG US,EZRaider Co,0.036,,,,12,0,,0,8/17/12,269327102,,2.50E+06,"0.01
 - 0.01
",,Retail,"Consumer, Cyclical",Retail-Automobile,5.95693
0566371D US,Focus Venture Partners Inc,0.035,149.9,3.7,,38.3375,0,,0, ,N.A.,-1587.3,,"0.08
 - 0.08
",,Telecommunications,Communications,Telecom Services,
TYME US,Tyme Technologies Inc,0.0345,,,-26.4,12,0,,0,5/25/12,90238J103,-0.1,1.78E+07,"0.01
 - 0.01
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,10.3479
ITEN US,CodeSmart Holdings Inc,0.0345,,,,12,0,,0,3/26/13,19189U106,,,"0.01
 - 0.01
",,Software,Technology,Educational Software,
GPNE US,Next Graphite Inc,0.032,,,,6.2,0,,0,8/2/13,65340X109,,,"0.01
 - 0.01
",,Mining,Basic Materials,Diversified Minerals,
WCHS US,Winchester Holding Group,0.0315,,,,25.5707,0,,0,12/13/12,972770101,,,"0.10
 - 0.10
",,Real Estate,Financial,Real Estate Oper/Develop,
AHII US,Fyolo Technology Corp,0.0315,N/A,-1.13,-383.7,72.75,0,,0,11/19/12,02650U201,-0.0930195,,"0.00
 - 0.00
",,Agriculture,"Consumer, Non-cyclical",Tobacco,
2533968D US,Blue Eagle Lithium Inc,0.03,,,,3.5,0,,0, ,09540T104,-7.14E-06,,"0.02
 - 0.02
",,Mining,Basic Materials,Diversified Minerals,
0632430D US,Boomers Inc,0.03,,,,13,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Internet,Communications,Internet Content-Info/Ne,
0565325D US,Plaster Caster Inc,0.0267,,,,0.678,0,,0, ,N.A.,-0.0105855,,"0.15
 - 0.15
",,Internet,Communications,E-Commerce/Services,
0132644D US,Dechan II Inc,0.025,9.8,-0.3,,15,0,,0, ,N.A.,-0.0001499,,"0.00
 - 0.00
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
0247654D US,Upscale Media Inc,0.025,,,,12.5,0,,0, ,N.A.,-0.0001432,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
0564497D US,WeRvaluecoupons.com Inc,0.025,,,,10,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Internet,Communications,E-Marketing/Info,
0700086D US,SEAS Industries Inc,0.024,,,,50,0,,0, ,N.A.,-1.81E-05,,"0.00
 - 0.00
",,Internet,Communications,E-Marketing/Info,
WTTJ US,WTTJ Corp,0.0231,,,-68.8,0.654,0,,0,2/22/13,92936K101,-0.0023952,,"0.15
 - 0.15
",,Leisure Time,"Consumer, Cyclical",Travel Services,
RLMD US,Relmada Therapeutics Inc,0.02,,,-111.5,28.5,0.004,74900,0.11,3/3/14,75955J402,-1.7,1.27E+07,"0.00
 - 0.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,38.1775
0628190D US,PRWC Energy Inc,0.02,,,,18,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Diversified Minerals,
0564912D US,La Paz Mining Corp,0.02,,,,15,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Non-Ferrous Metals,
0625868D US,Eclipse Resources Inc,0.018,,,,0,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Diversified Minerals,
0571701D US,Goldstream Mining Inc,0.015,,,,10,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Precious Metals,
PSTO US,Powerstorm Holdings Inc,0.013,,,,19.3638,0.1,1900,1.94,7/2/13,73938H106,-0.00288915,,"0.10
 - 0.10
",Priced Within Range,Telecommunications,Communications,Telecommunication Equip,
FFLO US,Free Flow Inc,0.0113,,,,26.2,0,,0,4/3/13,35645U100,,,"0.01
 - 0.01
",,Leisure Time,"Consumer, Cyclical",Leisure&Rec Products,
SFHI US,Sports Field Holdings Inc,0.0103,-6.3,-56.7,-239.8,66.033,0,,0,2/5/13,849185103,,,"0.01
 - 0.01
",,Retail,"Consumer, Cyclical",Retail-Sporting Goods,
EPTI US,Environmental Packaging Technologies Holdings Inc,0.0098,,-312.5,,6.475,0,,0,10/15/12,29408L100,,,"0.01
 - 0.01
",,Mining,Basic Materials,Precious Metals,
0373707D US,Barrier 4 Inc,0.008,,,,18,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Chemicals,Basic Materials,Chemicals-Other,
NWMH US,National Waste Management Holdings Inc,0.0026,161.1,-12,-8.5,0.5255,0,,0, ,63847Q107,0.0158471,,"0.10
 - 0.10
",,Environmental Control,Industrial,Non-hazardous Waste Disp,
0568049D US,Amrose Oil Co Inc,0.0011,,,,0,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
ENXP US,Energy & Exploration Partners Inc,0,,-7.6,,0,0,,0, ,29270R102,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
0616284D US,RE-AD Marketing Inc,0,,,,0,0.02,,0, ,N.A.,,, ,,Internet,Communications,E-Marketing/Info,
0345932D US,Essense Water Inc,0,,,,20,0,,0, ,N.A.,-0.000766083,, ,,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
0115312D US,Efactor Holdings Inc,0,275.6,-747.3,,0,0,,0, ,28201R108,-0.1,, ,,Internet,Communications,E-Commerce/Services,
0206909D US,Blackstone / GSO Short Duration High Yield Fund,0,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
TONS US,WisdomTree Coal Fund,0,,,,0,0,,0,2/20/15,97718T105,,, ,,Commodity Fund,Funds,Commodity,
9876513D US,Tronox Ltd,0,,,,0,0,,0,6/18/12,N.A.,,, ,,Chemicals,Basic Materials,Chemicals-Specialty,
0543440D US,Aetna Multi Strategy 1099 Fund,0,,,,0,0,,0, ,N.A.,,,"100.00
 - 100.00
",,Closed-end Funds,Financial,Closed-end Funds,
NRR US,Nuveen Active Allocation Real Return Fund,0,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
AIZY US,Aina Le'A Inc,0,,,-11.9,9.7,0,,0, ,N.A.,-2.1,, ,,Real Estate,Financial,Real Estate Oper/Develop,
ARMT US,Ameri Metro Inc,0,,,,14.1674,0,,0, ,02362A105,-0.00152718,, ,,Engineering&Construction,Industrial,Building-Heavy Construct,
