Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
ONSIU US,Outlook Therapeutics Inc,34.9998,,,-241.9,21.9694,6,-20,131.816,5/13/16,68235M204,,,"6.00
 - 6.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
CFBI US,Community First Bancshares Inc/GA,34.676,,,,0,0,,0, ,20369M104,,4.07E+06,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Southern US,53.7679
MTVA US,MetaVia Inc,30.278,,,-141.3,8.4594,10,-8,84.594,8/5/16,64132R404,-3.1,1.11E+06,"11.00
 - 13.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,10.9721
FOTV US,FOTV Media Networks Inc,30,-3,-66,,42.0314,0,,0, ,N.A.,-0.5,,"8.00
 - 8.00
",,Internet,Communications,Internet Content-Entmnt,
HDCC US,Hunting Dog Capital Corp,30,11.9,23.7,,2.1383,0,,0, ,N.A.,,,"15.00
 - 15.00
",,Private Equity,Financial,Private Equity,
1766050D US,Paragon Commercial Corp,28.7776,,28.2,0.9,5.4497,34,2.941176414,185.29,6/16/16,69911U403,2.7,9553,"33.00
 - 35.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,0.174949
PRHRQ US,PetroShare Corp,27.78,83.6,-84.8,-35.5,14.7679,0,,0, ,71677L106,0.1,,"4.63
 - 4.63
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
1314078D US,Amchi Gendynamy Science Corp,27.208,,,,0,0,,0, ,N.A.,0.000488329,,"1.00
 - 1.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Generic Drugs,
473816Z US,First Community Bancshares Corp,26.979,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Central US,
ATOM US,Atomera Inc,24,-75.4,-13655.5,-69.3,11.3232,7.5,7.733333111,84.924,8/5/16,04965B100,-0.4,8.85E+06,"7.50
 - 7.50
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,28.8093
OTTW US,Ottawa Bancorp Inc,23.84,5.9,7.4,0.2,0,10,13.24553299,0,10/12/16,689195105,1,522865,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Central US,16.753
1448759D US,Ottawa Savings Bancorp Inc,23.84,,,,0,10,22.5,0,8/10/16,68955R102,,,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Central US,
BMTM US,Bright Mountain Media Inc,23.8338,27.2,-30,-39.8,0,0,,0, ,10919T105,0.0109697,3.66E+07, ,,Internet,Communications,E-Commerce/Services,21.3614
950140 KS,Englewood Lab LLC,22.5238,-15.6,10.7,10.6,0,6000,21.66666603,0, ,N.A.,0.4,2.41E+06,"5,700.00
 - 6,700.00
",Priced Within Range,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,12.1159
1456018D US,Oxygen Therapy Inc,20,,,,39.25,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
1369786D US,XTI Aircraft Co,20,,,,55.8696,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Aerospace/Defense,Industrial,Aerospace/Defense,
POLA US,Polar Power Inc,19.32,-8.6,-33.4,-26.9,10.1432,7,28.5714283,71.0024,12/7/16,73102V204,-0.0213643,504844,"7.00
 - 8.00
",Priced Within Range,Machinery-Constr&Mining,Industrial,Machinery-Electric Util,20.1011
8441674Z US,XG Sciences Inc,19.1592,-42.8,-907.3,-89.3,4.3765,0,,30.692, ,N.A.,-1.2,,"8.00
 - 8.00
",,Chemicals,Basic Materials,Chemicals-Diversified,
HVBC US,HV Bancorp Inc,18.975,2,8.3,0.3,0,0,,0, ,40441H105,15.2,173589,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Eastern US,7.75917
BCTF US,Bancorp 34 Inc,18.795,95.1,4.8,0.2,0,10,12.58730984,0,10/12/16,05970V106,0.4,591427,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Western US,8.87308
ACARQ US,ActiveCare Inc,18.5454,13.1,-122.2,-861.6,7.11,0,,0, ,5057302,-14.1,,"5.00
 - 6.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
BLNK US,Blink Charging Co,18.5002,-10.2,-157,-61.2,0,4.25,100.2352905,0,2/14/18,09354A100,-0.4,4.14E+07, ,,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,40.3255
PZRXQ US,PhaseRx Inc,18.5,,,-109.4,11.249,5,0.400000006,56.245,5/18/16,71723F103,-1.3,,"5.00
 - 7.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
DGLT US,Digiliti Money Group Inc,18.24,85.4,-190.1,-166.4,5.1058,0,,0, ,25381F102,-5,,"8.00
 - 8.00
",,Electronics,Industrial,Electronic Parts Distrib,
NBEVQ US,NewAge Inc,17.2477,10.1,-14,-2.2,29.0115,3.5,52.57143021,101.54,2/14/17,650194103,-0.3,622,"5.39
 - 5.39
",Priced Below Range,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,0.000423669
FMAX US,Ondas Networks Inc,16.875,-64.9,-239.3,,6.0918,0,,0, ,35969P109,-0.1,,"7.00
 - 9.00
",,Telecommunications,Communications,Wireless Equipment,
VIVE US,Viveve Medical Inc,15.525,17.2,-342.7,-108,10.6069,5,-1,53.0345,6/14/16,92852W501,-1.2,,"8.00
 - 8.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
LRDG US,Lord Global Corp,15,-68.5,-55260.7,-1657.9,228.717,0,,0,6/12/17,54402R101,-4.1,,"0.75
 - 0.75
",,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
SNES US,Senestech Inc,15,55.6,-333,-117,10.1286,8,2,81.0288,12/8/16,81720R604,-8.6,194765,"9.00
 - 11.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,11.149
XBIO US,Xenetic Biosciences Inc,15,-1.5,-158.3,-45.2,0,0,,0, ,984015602,-1.8,108428, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,7.03105
WORX US,SCWorx Corp,14.985,-21.4,-38,-18,10,0,,45,10/6/16,78396V208,-0.7,170837,"4.50
 - 4.50
",,Entertainment,"Consumer, Cyclical",Resorts/Theme Parks,7.36808
WCFB US,WCF Bancorp Inc,14.9504,,11.5,,0,0,,0, ,92940L103,0.5,299936,"8.00
 - 8.00
",,Banks,Financial,Commer Banks-Central US,11.7092
GHSI US,Guardion Health Sciences Inc,14.9413,10.8,1.2,44.3,22.573,0,,0, ,40145Q500,-3.4,209100,"0.60
 - 0.60
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,16.2831
MXCT LN,MaxCyte Inc,14.286,-6.4,-106.2,-16.1,43.4705,70,9.285714149,43.7147, ,57777K106,-0.2,1.12E+08, ,,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,105.514
1463294D US,Digital Donations Technologies Inc,13.8778,5,-339.6,,88.9577,0,,0, ,N.A.,-0.00370285,,"1.50
 - 1.50
",,Diversified Finan Serv,Financial,Finance-Other Services,
SACH US,Sachem Capital Corp,13,-12.3,-68.8,-7,11.1332,5,0.8000000119,55.666,2/10/17,78590A109,0.2,1.07E+07,"5.00
 - 5.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,22.7146
SRTSU US,Sensus Healthcare Inc,12.65,71.3,15.9,11.4,2.3,5.5,17.27272797,12.65,6/3/16,81728J208,-0.050943,,"6.25
 - 6.25
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
ATIS US,Attis Industries Inc,12.39,-97.1,-4398.8,,6.4288,4.13,-21.73123741,17.5083,1/26/17,49836208,-6.5,, ,,Environmental Control,Industrial,Non-hazardous Waste Disp,
PIXY US,ShiftPixy Inc,12,-52.4,-196.3,-404.2,28.5419,6,28.33333397,171.251,6/30/17,82452L500,-257.6,52398.1,"6.00
 - 6.00
",Priced Within Range,Software,Technology,Applications Software,10.4788
AIRG US,Airgain Inc,12,8.1,-14.3,-19.1,7.2376,8,0,57.9008,8/12/16,00938A104,-0.3,5.68E+06,"9.00
 - 10.00
",Priced Below Range,Telecommunications,Communications,Telecommunication Equip,49.1096
1585809D US,Ageagle Aerial Inc,11.6875,-12.5,-142,,2.75,0,,0, ,N.A.,-0.0920757,,"4.25
 - 4.25
",,Machinery-Diversified,Industrial,Machinery-Farm,
JWIZ US,JWIZ Inc,11.5,-5.8,-0.7,,0,0,,0, ,N.A.,,, ,,Internet,Communications,E-Marketing/Info,
0008386D US,Microphase Corp,11.5,,,,0,0,,0, ,N.A.,,, ,,Telecommunications,Communications,Telecommunication Equip,
CCA AU,Change Financial Ltd,10.776,21.6,-24.4,-19,63.4814,0.8,-30.00000191,36.484, ,N.A.,-0.000740804,1.46E+07, ,,Software,Technology,Applications Software,2.11969
AIDM US,Aegis Identity Software Inc,10,-1.3,-251.9,,0,0,,0, ,N.A.,-0.2,,"5.00
 - 5.00
",,Computers,Technology,Computer Data Security,
1381656D US,BeautyKind Holdings Inc,10,,,,0,0,,0, ,N.A.,,, ,,Internet,Communications,E-Commerce/Products,
1373683D US,Leng Universal Inc,10,,,,55,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Apparel,"Consumer, Cyclical",Apparel Manufacturers,
VTGN US,VistaGen Therapeutics Inc,9.9998,,-2759.5,-42.3,7.62,4.25,29.41176414,32.385,5/11/16,92840H400,-1.3,2.22E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,76.834
MBVXQ US,MabVax Therapeutics Holdings Inc,9.43818,,,-105,5.3632,4.81,-3.991682768,25.797,8/17/16,55414P702,-8.6,9213, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.0977032
MBRX US,Moleculin Biotech Inc,9.24,,,-78.9,0,6,33.33333206,0,6/2/16,60855D309,-6.9,506462,"5.00
 - 6.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,3.58494
ACCP US,Accelerated Pharma Inc,9,,,,9.3581,0,,0, ,00434Y101,-0.0318632,,"4.00
 - 6.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
NDRAU US,ENDRA Life Sciences Inc,8.4,,,-205.3,4.4432,5,4,22.216,5/9/17,29273B203,-1,,"5.00
 - 5.50
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Imaging Systems,
GWRS US,Global Water Resources Inc,8.37187,-0.6,10.9,1.5,19.5812,6.25,0,122.382,4/28/16,379463102,0.9,9.48E+06,"5.25
 - 6.25
",Priced Within Range,Water,Utilities,Water,34.534
1437820D US,Cleangoal Energy Corp,7.505,,,,31.5115,0,,0, ,N.A.,-0.00725286,,"0.50
 - 0.50
",,Chemicals,Basic Materials,Chemicals-Specialty,
NUOTQ US,Nuo Therapeutics Inc,7.5,124.3,-170.2,-151.5,0,0,,0, ,67059V100,-0.0491282,,"1.00
 - 1.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
LBCC US,Long Blockchain Corp,6.8348,-2.7,-343.1,-95.4,7.765,5.5,8.181818008,42.7075,7/29/16,542614102,-1,,"5.50
 - 5.50
",Priced Within Range,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
1475663D US,IASO BioMed Inc,6.5,,,-1415.2,43.4276,0.5,,21.7138,4/21/17,N.A.,-0.00828837,,"0.50
 - 0.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
MOTA US,Mota Group Inc,6.4935,-50.5,-61.1,,2.1611,0,,0, ,61972D107,-0.3,,"9.99
 - 9.99
",,Toys/Games/Hobbies,"Consumer, Cyclical",Toys,
1368352D US,Nova Smart Solutions Inc,6.1725,,,,68.957,0,,0, ,N.A.,,,"0.22
 - 0.22
",,Aerospace/Defense,Industrial,Aerospace/Defense,
DRIO US,DarioHealth Corp,6.0132,32.8,-158,-39.7,5.5542,4.51,-19.1130867,24.0478,3/4/16,23725P209,-0.7,1.86E+07, ,,Software,Technology,Medical Information Sys,44.8254
ALTD US,Altitude International Inc,5.7834,85.1,-70.6,-13.1,31.2241,0,,0,9/26/16,02156A105,-0.00835877,1.17E+08,"0.35
 - 0.35
",,Leisure Time,"Consumer, Cyclical",Athletic Equipment,23.7491
VTR AU,Viatar CTC Solutions Inc,5.3333,632.3,-6168.6,-1046.9,0,0.25,,0, ,N.A.,,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0574177D US,BMC Capital Inc,5.2881,-80.5,-278.1,,178.012,0,,0, ,N.A.,-0.00336304,,"0.50
 - 0.50
",,Diversified Finan Serv,Financial,Finance-Consumer Loans,
ENTO US,Entero Therapeutics Inc,5.28,,,-39.1,9.8711,5.5,-0.3636363745,54.291,10/12/16,33749P408,-2.6,174383,"5.50
 - 5.50
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,3.65911
ASAV US,ASI Aviation Inc,5,,,,16,0,,0, ,2057107,,,"1.00
 - 1.00
",,Trucking&Leasing,Industrial,Transport-Equip&Leasng,
1879883D US,FSB Bancorp Inc/NY,4.426,-1.7,-5.1,-0.1,0,0,,0, ,30289C102,0.5,181713,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Eastern US,9.36346
GSW AU,GetSwift Ltd,3.824,1066.4,-125.5,-40.5,126.054,0.2,49.99999619,19.2812, ,N.A.,-0.0909214,2.96E+07, ,,Software,Technology,Applications Software,13.745
KULR US,KULR Technology Group Inc,3.8,9.2,-163.2,-47.4,27.4,0,,27.4, ,50125G109,-0.0929364,2.29E+07,"1.00
 - 1.00
",,Electronics,Industrial,Electronic Parts Distrib,8.06321
BYSI US,Beyondspring Inc,3.486,,,-64.6,21.7079,20,-16,434.158,3/9/17,N.A.,-0.4,2.53E+06,"20.00
 - 22.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,6.28606
1398909D US,New Gold Discoveries Inc,3,,,,63,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Mining,Basic Materials,Gold Mining,
BRMT US,Bare Metal Standard Inc,3,34.7,6.9,1.5,37.515,0,,0, ,06751P102,0.000120082,,"0.50
 - 0.50
",,Commercial Services,"Consumer, Non-cyclical",Building-Maint&Service,
SRKE US,Strake Inc,2.5496,123.5,-1689.8,,34.5374,0,,0,12/15/16,92850X204,-7,,"0.15
 - 0.15
",,Pharmaceuticals,"Consumer, Non-cyclical",Vitamins&Nutrition Prod,
1276678D US,Koolbridge Solar Inc,2.535,,,,28.7484,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
ILAL US,International Land Alliance Inc,2.355,,-29.3,34.8,0,0,,0, ,459741104,-0.0316974,2.00E+06,"0.50
 - 0.50
",,Real Estate,Financial,Real Estate Mgmnt/Servic,2.22134
0059732D US,North Texas Energy Inc,2.274,50.7,-923.8,-17.6,8.1472,0,,0, ,N.A.,-0.0487733,,"2.00
 - 2.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
BWMY US,BorrowMoney.com Inc,2.053,,,-1744.1,22.053,0,,0,5/31/17,100054204,-0.000584387,,"1.00
 - 1.00
",,Diversified Finan Serv,Financial,Finance-Mtge Loan/Banker,
1473804D US,Wellspring Aerospace International Inc,2,,,,18,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Engineering&Construction,Industrial,Engineering/R&D Services,
HGHH US,High Desert Holding Corp,2,,,-1165,44.465,0,,0, ,42966W103,-0.00216841,,"0.20
 - 0.20
",,Mining,Basic Materials,Diversified Minerals,
1378503D US,Far Sighted Media Inc,1.98,,,,0,0,,0, ,N.A.,,,"0.33
 - 0.33
",,Software,Technology,Applications Software,
GROM US,Grom Social Enterprises Inc,1.9383,-25.5,-310,-66.2,10,0,,0,10/10/16,39878L506,-10.3,179396,"0.78
 - 0.78
",,Building Materials,Industrial,Bldg Prod-Light Fixtures,1.98851
GXXM US,Gex Management Inc,1.5,-10.4,19.1,82.5,9,0,,0, ,374397305,-7.41E-05,,"1.50
 - 1.50
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,
TCHC US,Tech Central Inc,1.3681,-0.7,-1542.5,-656.4,8.8363,0,,0,12/19/16,878228105,-0.000399747,,"0.50
 - 0.50
",,Internet,Communications,Internet Content-Info/Ne,
1372663D US,EliteSoft Global Inc,1.2,-93.6,-4.6,-117.8,12,0,,0, ,N.A.,-0.0174522,,"0.10
 - 0.10
",,Computers,Technology,Computer Services,
1477082D US,Eaton Vance High Income 2022 Target Term Trust,1,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
1435733D US,Crow Point Technology Opportunity 2021 Target Conversion Trust,1,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
1398934D US,APP Incline Corp,1,,-9240.7,,60,0,,0, ,N.A.,-0.000346111,,"0.10
 - 0.10
",,Software,Technology,Applications Software,
1403481D US,qaZING Inc,0.9999,,,,0,0,,0, ,N.A.,,,"0.28
 - 0.28
",,Software,Technology,Applications Software,
KVMD US,Kelvin Medical Inc,0.6,,,-300,93,0,,1.86, ,488349101,-0.000145877,,"0.02
 - 0.02
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
1427391D US,Koo'Toor Design Inc,0.6,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Retail,"Consumer, Cyclical",Retail-Home Furnishings,
HLTY US,PreCheck Health Services Inc,0.5,,-11323.5,-1397.3,6.5853,0,,0, ,74016X104,-0.0525923,,"0.50
 - 0.50
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
PHCG US,Pure Harvest Corp Group Inc,0.4635,1808.4,-862.7,-70.9,6.4587,0,,0, ,74625M101,-0.0421442,,"0.10
 - 0.10
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
1430521D US,Atlantic Acquisition Inc,0.32,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
VENG US,Vision Energy Corp,0.3026,,,-1165.1,3.1316,0,,0,11/14/16,92837Y309,-1,3.65E+06,"0.50
 - 0.50
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,43.4008
FORZ US,Forza Innovations Inc,0.3,342.9,-4149.9,-1590.7,0,0,,0, ,34987W105,-0.000990467,,"0.10
 - 0.10
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
0167763D US,CH Real Estate II Inc,0.272,1425.2,24,,0,0,,0, ,N.A.,-0.00065983,, ,,Real Estate,Financial,Real Estate Oper/Develop,
1437544D US,US Assets Inc,0.259,,,,57.59,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Private Equity,Financial,Private Equity,
HIAI US,RC-1 Inc,0.2512,18.2,-11.7,-69.5,7.9296,0,,0,2/8/17,749356200,0.00783703,,"0.15
 - 0.15
",,Entertainment,"Consumer, Cyclical",Professional Sports,
1397556D US,Franklin Hill Acquisition Corp,0.25,,,-300.1,20.5,0,,0, ,N.A.,-0.000912585,,"0.10
 - 0.10
",,Diversified Finan Serv,Financial,Finance-Other Services,
SATT US,Sativus Tech Corp,0.25,,,-69.1,0,0,,0, ,80403W104,-0.1,,"0.10
 - 0.10
",,Electronics,Industrial,Instruments-Controls,
TRMM US,Trupal Media Inc,0.2485,,,,0,0,,0, ,89820P105,,,"0.10
 - 0.10
",,Entertainment,"Consumer, Cyclical",Internet Gambling,
UPYY US,UPAY Inc,0.2268,2.5,-52.8,-126.1,23.8153,0,,0, ,903212108,-0.00864536,2.00E+06,"0.10
 - 0.10
",,Software,Technology,Enterprise Software/Serv,12.4217
TTEZ US,3am Technologies Inc,0.2,,,-1194.4,24.5,0,,0,1/9/20,88555M105,-0.0029344,,"0.01
 - 0.01
",,Electronics,Industrial,Electronic Compo-Misc,
1379458D US,Red Fish Holdings Inc,0.2,,,,0,0,,0, ,N.A.,,,"0.20
 - 0.20
",,Software,Technology,Entertainment Software,
1378513D US,Corporate Coaches Inc,0.2,,,,22,0,,0,5/4/18,N.A.,,,"0.10
 - 0.10
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,
ONAR US,ONAR Holding Corp,0.1793,-8.1,-119.8,-158.9,14.585,0,,0, ,75955V108,-0.0851215,,"0.05
 - 0.05
",,Advertising,Communications,Direct Marketing,
NDVNQ US,nDivision Inc,0.174,3.6,-66.1,-155.8,0,0,,0, ,63948R103,-0.070523,3.23E+06,"0.02
 - 0.02
",,Computers,Technology,Computer Services,6.79642
1430016D US,Doers Education Asean Ltd,0.164,,,-519.9,20.64,0,,0, ,N.A.,-0.00083249,,"0.10
 - 0.10
",,Commercial Services,"Consumer, Non-cyclical",Schools,
OZSC US,Ozop Energy Solutions Inc,0.16,-71.8,-461.6,-223.8,6,0,,0, ,692732209,-0.000145778,214,"0.04
 - 0.04
",,Electric,Utilities,Electric-Generation,2.53E-06
1477437D US,OS Support Inc,0.16,,,,11,0,,0, ,N.A.,-0.000151224,,"0.04
 - 0.04
",,Internet,Communications,E-Commerce/Services,
WUYI US,China WuYi Mountain Ltd,0.15,,,,10,0,,0,6/16/17,16954D103,-2.24E-06,,"0.03
 - 0.03
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
VFRM US,Veritas Farms Inc,0.15,,,,15,0,,0,10/20/16,92347N207,,,"0.02
 - 0.02
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
8366354Z US,Mobad Service Corp,0.149,,,,0,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1413189D US,Dynamic Enviro Inc,0.1473,-19.4,-20.3,-132.3,0,0,,0, ,N.A.,-0.00185927,,"0.05
 - 0.05
",,Environmental Control,Industrial,Environ Consulting&Eng,
MNIA US,Cannis Inc,0.1,,-102.3,,10,0,,0, ,13768C108,-0.00129236,,"0.02
 - 0.02
",,Software,Technology,Applications Software,
YYAI US,Connexa Sports Technologies In,0.1,-15.3,-186.1,-108.8,10,0,,0, ,831445408,-6.2,174204,"0.02
 - 0.02
",,Software,Technology,Applications Software,1.19621
GPOX US,GPO Plus Inc,0.1,566.5,-113.3,-380.7,20,0,,0, ,38402T100,-0.0319602,,"0.01
 - 0.01
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
OMWS US,Omnia Wellness Inc,0.1,32.8,-1899.6,-236.9,8,0,,0, ,68217K200,-0.00953466,,"0.02
 - 0.02
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
MDVP US,Med Spa Vacations Inc,0.1,,,-2327.3,20,0,,0, ,58403K106,-0.011987,,"0.01
 - 0.01
",,Leisure Time,"Consumer, Cyclical",Travel Services,
GTTL US,Getelman Corp,0.1,,-1933,-212.3,0,0,,0,12/22/16,37427L100,-0.00319248,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
1370523D US,Axeture Corp,0.1,,,,25,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
1397935D US,Asia Training Institute US Inc,0.098,,,-395.4,0,0,,0,12/31/17,N.A.,,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
1432061D US,Glacier Worldwide Inc,0.094,,,-123,18.7744,0,,0, ,N.A.,-0.00118761,,"0.10
 - 0.10
",,Internet,Communications,E-Commerce/Services,
BOMH US,Boomer Holdings Inc,0.08,,-135.6,-109.7,16,0.01,19900,0.16,12/10/18,09859M104,-0.0423857,,"0.01
 - 0.01
",Priced Within Range,Leisure Time,"Consumer, Cyclical",Travel Services,
CKSG US,China King Spirit Group Ltd,0.08,,,,4,0,,0, ,16954R102,-0.00342821,,"0.04
 - 0.04
",,Home Furnishings,"Consumer, Cyclical",Home Furnishings,
UGCC US,Universal Gaming Corporation,0.0772,,,,0,0,,0, ,25036Q107,-0.000610113,,"0.00
 - 0.00
",,Apparel,"Consumer, Cyclical",Apparel Manufacturers,
1463626D US,Mexico Sales Made Easy Inc,0.066,5.7,-98.5,,0,0,,0, ,N.A.,-0.0498106,,"0.25
 - 0.25
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
1372294D US,iHealthcare Inc/DE,0.0625,-11.6,-3215.1,-18817.1,1.25,0,,0, ,N.A.,-0.0221361,,"0.25
 - 0.25
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
CHMX US,Next-ChemX Corp,0.06,,,-49.6,12,0,,0,7/13/16,65344R108,-0.0191414,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
DRVD US,Driven Deliveries Inc,0.0569,,-445,-154,4.107,0,,0, ,26209D105,-0.0778465,,"0.10
 - 0.10
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
CRCW US,Crypto Co/The,0.0425,-34.5,-1212.4,-240.5,10.915,0,,0,5/4/17,22906C102,-0.00874161,1.00E+08,"0.05
 - 0.05
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,3.87383
ADHG US,Ando Holdings Ltd,0.04,,,-10.7,12,0,,0,11/28/16,34224105,-0.005364,,"0.01
 - 0.01
",,Advertising,Communications,Advertising Sales,
INND US,Innerscope Hearing Technologies Inc,0.0302,,-2982.1,,20.302,0,,2.0302,1/24/17,45781P302,-0.4,60,"0.10
 - 0.10
",,Software,Technology,Medical Information Sys,0.00175882
AAQL US,Antiaging Quantum Living Inc,0.01,-44.8,-5507,-62.3,0,0,,0, ,00449Q101,-0.0216507,, ,,Computers,Technology,Computer Services,
1833936D US,Landbay Inc,0.01,-47.5,-137.7,-376.6,0,0,,0, ,N.A.,-0.00106917,, ,,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
BRSF US,Brain Scientific Inc,0.004,-19.2,-5753,-98.2,10,0,,0, ,10488W208,-6.2,,"0.00
 - 0.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Whsle Drug Dist,
449540Z US,Community Savings,0,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Banks,Financial,Commer Banks-Central US,
PRGBQ US,Protea Biosciences Group Inc,0,31.4,-639.5,-742.7,0,0,,0, ,74365B208,-1.5,, ,,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,
GRWG US,GrowGeneration Corp,0,-16.3,-26.2,-23.9,10.0535,0,,0,10/10/16,39986L109,-0.0298956,3.13E+07, ,,Retail,"Consumer, Cyclical",Retail-Gardening Prod,52.6903
JCA US,Nuveen Credit Opportunities 2020 Target Term Fund,0,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Closed-end Funds,Financial,Closed-end Funds,
JCC US,Nuveen Credit Opportunities 2024 Target Term Fund,0,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Closed-end Funds,Financial,Closed-end Funds,
2413089D US,NewsBeat Social Inc,0,450,-7498.2,,0,0,,0, ,N.A.,-0.0330073,,"5.00
 - 5.00
",,Internet,Communications,Internet Content-Info/Ne,
