Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
ENVB US,Enveric Biosciences Inc,6.0696,,,-259.4,17.3312,4.115,-15.18833065,71.3179,11/17/17,29405E406,-15.3,145225, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,5.87562
NAOV US,NanoVibronix Inc,6.0001,12,-144.8,-71.9,3.4899,4.9,41.83673096,17.1005,11/2/17,63008J702,-9.3,49448, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,6.5124
1535325D US,Yappa World Inc,5.6241,,,-16108.4,16.4408,0,,0, ,N.A.,-0.0315638,,"1.00
 - 1.00
",,Internet,Communications,Internet Content-Entmnt,
NXNN US,Nexeon MedSystems Inc,5.3325,120.9,-65.9,-13.3,25.7213,0,,0, ,65342G203,-1.7,,"1.00
 - 1.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
1532654D US,Axium Pharmaceuticals Inc,5.1396,,,,95.13,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
HLYK US,HealthLynked Corp,5.1232,-47.4,-203.8,-188.5,73.1286,0,,0, ,42228P102,-0.0124106,7400,"0.20
 - 0.20
",,Software,Technology,Medical Information Sys,0.0026246
MYO US,Myomo Inc,4.9913,69.1,-19,-21.7,0,7.5,-1.333333373,0,6/12/17,62857J201,-0.0871294,1.89E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,54.8678
WRAP US,Wrap Technologies Inc,4.0001,-26.5,-130.3,-26.9,23.1417,0,,0,5/18/18,98212N107,-0.1,6.32E+06,"1.50
 - 1.50
",,Electronics,Industrial,Electronic Secur Devices,12.5129
1565091D US,Arrestage International Inc,4,,,-1951.2,0,0,,0, ,N.A.,-0.0197175,,"2.00
 - 2.00
",,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
POLX LN,Polarean Imaging PLC,3.9585,-13.7,-1333.9,-49.1,73.4067,15,6.666666508,15.6598, ,N.A.,-0.0416031,1.01E+08, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Imaging Systems,8.34929
OIL CN,Permex Petroleum Corp,3.21684,-83.1,-3438,-45.7,48.0724,0.5,20,19.0126, ,71422P303,-3,124421, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,22.5605
1482802D US,Xplosion Inc,3,,,-5.7,52.4876,0,,0, ,N.A.,-0.000717077,,"1.00
 - 1.00
",,Internet,Communications,E-Commerce/Products,
1499843D US,Father Time Inc,3,,,,13,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Software,Technology,Applications Software,
1523576D US,Emperor Paper Industries Ltd,2.85,,,,0,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Environmental Control,Industrial,Recycling,
1520420D US,Tribus Enterprises Inc,2.7354,491.7,-564.9,-61.5,0,0,,0, ,N.A.,-0.089233,,"0.25
 - 0.25
",,Metal Fabricate/Hardware,Industrial,Metal Processors&Fabrica,
1522646D US,Capax Inc,2.25,,,,25.967,0,,0, ,N.A.,-0.00150274,,"0.15
 - 0.15
",,Food,"Consumer, Non-cyclical",Food-Baking,
1514245D US,A La Carte Charts Inc,1.95,,,,6.7996,0,,0, ,N.A.,,,"2.50
 - 2.50
",,Software,Technology,Applications Software,
QNTA US,Quanta Inc,1.5,-41.8,-1225.5,-630.3,65.447,0.2,900,13.0894,12/27/17,74766N108,-0.01526,,"0.20
 - 0.20
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
FGNV US,Forge Innovation Development Corp,1.2346,52.4,-189.8,-14.4,57.771,0,,0,4/30/18,34630L100,-0.00362329,,"0.25
 - 0.25
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
1514737D US,RuRoo Games Inc,1,,,,0,0,,0, ,N.A.,-0.00057355,,"0.20
 - 0.20
",,Software,Technology,Entertainment Software,
1496823D US,THL Credit Senior Loan 2024 Term Fund,1,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Closed-end Funds,Financial,Closed-end Funds,
SAVYON US,Savyon Trust Group Inc,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
1246792D US,Entranet Inc,0.8829,,,,29.3465,0,,0, ,N.A.,,,"0.60
 - 0.60
",,Computers,Technology,Computer Services,
WBSR US,Webstar Technology Group Inc,0.6,,,-69151.1,114.9,1,100,114.9,5/4/21,94770C104,-0.000869799,,"1.00
 - 1.00
",Priced Within Range,Software,Technology,Applications Software,
8269627Z US,Cheval Resources Corp,0.5,,,,0,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SLT/H CN,Specialty Liquid Transportation Corp,0.40555,,,,7.9,0.1,19.99999809,0.640769, ,84749V101,-0.2,, ,,Transportation,Industrial,Transport-Marine,
1498572D US,Randolph Acquisitions Inc,0.3672,,,,5.86,0,,0, ,N.A.,,,"0.27
 - 0.27
",,Private Equity,Financial,Private Equity,
1546393D US,Energy Conversion Services Inc,0.3,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Electric,Utilities,Electric-Generation,
QRON US,Qrons Inc,0.281,,,-10397.9,12.106,0,,0,6/30/17,74737F101,-0.0044453,,"0.25
 - 0.25
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
NBVA CN,Nubeva Technologies Ltd,0.252573,-13.6,-0.0759091,1,8.3,0.1,170,0.624658, ,67021Y109,-0.000890898,, ,,Software,Technology,Applications Software,
1542825D US,Evamedia Corp,0.2126,,,,0,0,,0, ,N.A.,,,"0.45
 - 0.45
",,Software,Technology,Applications Software,
1556880D US,Majulah Investment Inc,0.2,,,,22,0,,0, ,N.A.,-0.00063305,,"0.10
 - 0.10
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
PBIT CN,POSaBIT Systems Corp,0.16927,-6.8,-31.5,-96.9,4.25,0.1,70,0.334602, ,737307108,-0.0499514,, ,,Computers,Technology,Computers-Integrated Sys,
1490850D US,Diverse Development Group Inc,0.1523,,,,7.115,0,,0, ,N.A.,,,"0.15
 - 0.15
",,Private Equity,Financial,Private Equity,
1521345D US,GF Partners Inc,0.15,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
ARGC US,Arion Group Corp,0.1,,-393.5,-78.1,0,0,,0, ,04039R107,-0.0126889,,"0.01
 - 0.01
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
MGOM US,Migom Global Corp,0.1,446.4,58.2,41.9,15,0,,0, ,59862G107,1,,"0.01
 - 0.01
",,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
DIAH US,Diamond Holdings Inc,0.1,,,-5.6,8,0,,0,5/23/18,25265K102,-0.00274361,,"0.02
 - 0.02
",,Mining,Basic Materials,Metal-Diversified,
1556251D US,Powercomm Holdings Inc,0.093,84,5.6,,23.33,0,,0, ,N.A.,0.0399762,,"0.10
 - 0.10
",,Engineering&Construction,Industrial,Building-Heavy Construct,
1456463D US,Celebiddy Inc,0.085,,,,21.3,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Internet,Communications,E-Commerce/Services,
1237376D US,Fortuneswell Corp,0.08,,,,16,0,,0, ,N.A.,-0.000282,,"0.01
 - 0.01
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
VSBC US,VitaSpring Biomedical Co Ltd,0.0609,2161.5,22.5,50.7,5.03,0,,0,10/1/19,92851B102,0.000411736,,"0.03
 - 0.03
",,Pharmaceuticals,"Consumer, Non-cyclical",Vitamins&Nutrition Prod,
1500835D US,Cantor Group Inc,0.06,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Apparel,"Consumer, Cyclical",Apparel Manufacturers,
1489513D US,Artin Consulting Inc,0.0501,,,,28.009,0,,0, ,N.A.,-0.000609318,,"0.01
 - 0.01
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
HSCT US,Hoops Scouting USA,0.036,,,-411.6,0.5,0,,0, ,43917P205,-5.37E-06,,"0.08
 - 0.08
",,Internet,Communications,Internet Content-Info/Ne,
1504409D US,Covey Park Energy Holdings LLC,0,,,,0,0,,0, ,N.A.,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
1489981D US,Adgero Biopharmaceuticals Holdings Inc,0,,,,6.7725,0,,0, ,N.A.,-0.4,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
1489981D US,Newmark Grubb Knight Frank,0,,,,0,0,,0, ,,,, ,,,,,
458412Z US,Eagle.Bank/OH,0,,,,0,0,,0, ,N.A.,,, ,,Banks,Financial,Commer Banks-Central US,
