Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
PGNY US,Progyny Inc,149.5,7.2,4.6,7.9,82.1748,13,22.61538506,1068.27,10/25/19,7.43E+107,1.9,9.44E+07,"14.00
 - 16.00
",Priced Below Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,110.221
DTIL US,Precision BioSciences Inc,145.36,40.9,10.4,4.8,50.2153,16,9,803.445,3/28/19,74019P207,-8.5,5.02E+06,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,47.8961
1858847D US,Alta Equipment Group Inc,143.75,-0.0106564,-3.3,-4,14.8,10,0,148,4/9/19,05586Y205,1.7,1.95E+06,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Rental Auto/Equipment,13.5652
VIR US,Vir Biotechnology Inc,142.858,-13.9,-703.4,-31.4,109.397,20,-29.89999962,2187.94,10/11/19,92764N102,-3.2,1.10E+08,"20.00
 - 22.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,79.3295
PINE US,Alpine Income Property Trust Inc,142.5,14.4,3.9,0.3,7.883,19,0,149.777,11/22/19,02083X103,1.8,1.14E+07,"19.00
 - 21.00
",Priced Within Range,REITS,Financial,REITS-Single Tenant,78.4653
GLEO/U US,Shapeways Holdings Inc,138,3.9,-127.4,-74.1,0,10,0.400000006,0,10/18/19,N.A.,-3.9,,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Applications Software,
SILK US,Silk Road Medical Inc,138,27.7,-31.4,-21.2,31.1079,20,80.90000153,622.158,4/4/19,82710M100,-0.8,4.81E+06,"19.00
 - 20.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,11.8493
RMBI US,Richmond Mutual BanCorp Inc,130.266,18.4,21.5,0.6,0,10,36.5,0,7/2/19,76525P100,1.4,3.69E+06,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Central US,35.1198
PROS US,Coaction Global Inc,126.5,-7,2.7,1.6,42.9991,14,21.9285717,601.987,7/25/19,74349J103,3.4,,"16.00
 - 18.00
",Priced Below Range,Insurance,Financial,Property/Casualty Ins,
PRVL US,Prevail Therapeutics Inc,125.001,,,-45.6,33.9971,17,-20,577.951,6/20/19,74140Y101,-1.9,2444,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.00713618
BCEL US,Atreca Inc,124.95,,,-98.5,20.8503,17,6.176470757,354.455,6/20/19,04965G109,-2,5.18E+06,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,13.4769
1735724D US,Tian Tian Inc,120,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Internet,Communications,E-Commerce/Services,
MCMJU US,Leafly Holdings Inc,120,-18,-16.5,-27.7,12,10,0,120,11/5/19,58953M205,0.5,,"10.00
 - 10.00
",Priced Within Range,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
PAACU US,Lion Group North America Corp,115,,,0.7,12.58,10,0.400000006,125.8,5/30/19,74317H204,0.010187,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
IMVTU US,Immunovant Inc,115,,,-67.5,11.5,10,2.599999905,115,5/10/19,45258J201,-1.5,6.03E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,7.37193
PSTX US,Poseida Therapeutics Inc,115,-50.4,-190.7,-20.3,0,0,,0, ,73730P108,-1,3.54E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,36.3433
PBFS US,Pioneer Bancorp Inc/NY,111.704,22.8,18.4,0.9,22.5893,10,47.5,225.893,7/18/19,723561106,0.9,6.97E+06,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks Non-US,26.9656
SWAV US,Shockwave Medical Inc,111.435,49.1,20.1,13.4,27.7618,17,79.41176605,471.951,3/7/19,82489T104,5.3,9.85E+06,"14.00
 - 16.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,26.2234
GNLN US,Greenlane Holdings Inc,109.65,-79.6,-132.8,-52.8,9.3542,17,24.11764717,159.021,4/18/19,395330400,-5.5,4.10E+06,"14.00
 - 16.00
",Priced Above Range,Agriculture,"Consumer, Non-cyclical",Tobacco,49.2101
OPRT US,Oportun Financial Corp,107.812,15.9,-14.7,-2.3,26.8932,15,7.800000191,403.398,9/26/19,68376D104,9.7,2.72E+07,"15.00
 - 17.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Consumer Loans,75.3889
MEC US,Mayville Engineering Co Inc,106.25,-1.1,4.4,5.5,19.6935,17,-3.117647171,334.789,5/9/19,578605107,4.3,1.41E+07,"19.00
 - 21.00
",Priced Below Range,Metal Fabricate/Hardware,Industrial,Metal Processors&Fabrica,69.1351
AKRO US,Akero Therapeutics Inc,105.8,,,-35.8,27.9076,16,14.5,446.522,6/20/19,00973Y108,-3.4,8.38E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,105.279
TMDX US,TransMedics Group Inc,104.696,82.7,8,4.7,20.0996,16,39.75,321.594,5/2/19,89377M109,1.4,4.00E+07,"15.00
 - 17.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,118.276
360 AU,Life360 Inc,104.287,21.9,-1.2,-1.1,143.891,4.79,10.85595036,491.977, ,N.A.,0.4,5.79E+07,"4.79
 - 5.26
",Priced Within Range,Software,Technology,Applications Software,25.8394
MORF US,Morphic Holding Inc,103.5,N/A,-29192.9,-25.7,30.4964,15,20,457.446,6/27/19,61775R105,-2.6,9.28E+06,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,18.4789
KRTX US,Karuna Therapeutics Inc,102.637,-93.8,-66311.9,-34.7,22.2096,16,25.125,355.354,6/28/19,48576A100,-10.4,1.96E+07,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,51.2542
CFB US,CrossFirst Bankshares Inc,101.668,13.5,30,1,51.1176,14.5,0.6896551847,741.205,8/15/19,22766M109,2,3.60E+07,"15.00
 - 17.00
",Priced Below Range,Banks,Financial,Commer Banks-Central US,72.9325
NREF US,Nexpoint Real Estate Finance Inc,101.65,20,24.1,0.4,5.35,19,-1.052631617,101.65,2/7/20,65342V101,1.6,1.31E+07,"19.00
 - 21.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,74.3891
0877417D US,Chinos Holdings Inc,100,,,,0,0,,0, ,N.A.,,, ,,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,
IHRT US,iHeartMedia Inc,100,2.7,-26.2,-16.1,0,0,,0, ,45174J509,0.4,9.33E+07, ,,Media,Communications,Radio,73.8073
AMHCU US,Jasper Therapeutics Inc,100,,,-81.5,10,10,0,100,11/20/19,03212A204,-4.2,6577,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.06577
XTF US,Exeter Finance Corp,100,9.8,7,,0,0,,0, ,N.A.,,, ,,Diversified Finan Serv,Financial,Finance-Auto Loans,
0177984D US,KCI Holdings LLC,100,,8,,0,0,,0, ,N.A.,,, ,,Engineering&Construction,Industrial,Engineering/R&D Services,
FDMT US,4D Molecular Therapeutics Inc,100,N/A,-434778,-35.7,0,0,,0,7/21/20,3.51E+104,-2.4,4.77E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,103.013
NRI US,Fortis Minerals LLC,100,,,,0,0,,0, ,N.A.,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
APRE US,Aprea Therapeutics Inc,97.7505,157.6,-862.4,-55.5,20.7265,15,36.66666794,310.897,10/3/19,03836J201,-2.4,2.66E+06,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,48.3969
ETNB US,89bio Inc,97.6064,,,-68.3,13.789,16,30,220.624,11/11/19,282559103,-3.5,1.64E+08,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,112.339
VEL US,Velocity Financial Inc,94.25,34.9,28.8,1.3,19,13,3.923076868,247,1/17/20,92262D101,1.1,3.40E+07,"14.00
 - 16.00
",Priced Below Range,Diversified Finan Serv,Financial,Finance-Mtge Loan/Banker,93.0871
OYST US,Oyster Point Pharma Inc,92,,-410.2,-116.1,21.3623,16,17.375,341.797,10/31/19,69242L106,-3.4,1.46E+06,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,5.45015
KRRO US,Korro Bio Inc,88.55,,-3680.3,-37.3,30.7793,14,-2.142857075,426.36,10/3/19,500946108,-6.7,9.14E+06,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,97.3112
QNCX US,Quince Therapeutics Inc,86.2546,,,-40.2,26.6751,17,93.47058868,453.477,5/9/19,22053A107,-0.7,1.11E+07,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,25.1854
NXTC US,NextCure Inc,86.25,,,-53.2,22.6854,15,32.66666794,340.281,5/9/19,6.53E+112,-1.4,1.48E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,52.7291
CDAKQ US,Codiak Biosciences Inc,86.25,686.7,-162,-11.8,0,0,,0, ,192010106,-3.4,1.71E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,46.3616
CSTX US,Cirius Therapeutics Inc,86.25,,,,0,0,,0, ,17277T106,-0.9,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
DYFN US,Angel Oak Dynamic Financial Strategies Income Term Trust,85,,,,0,20,-1.75,0,6/26/20,03462A102,,5000,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,0.123305
PLMR US,Palomar Holdings Inc,84.375,47.3,21.2,5.9,22.625,15,26.60000038,339.375,4/17/19,69753M105,10.2,2.67E+07,"15.00
 - 17.00
",Priced Within Range,Insurance,Financial,Property/Casualty Ins,99.8126
HOOK US,Hookipa Pharma Inc,84,118.3,-98.9,-35.6,21.5888,14,0,302.243,4/18/19,43906K209,-6.1,4.04E+06,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,41.8285
STSA US,Satsuma Pharmaceuticals Inc,82.5,,,-94.5,16.6055,15,12.66666698,249.083,9/13/19,80405P107,-1.6,,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
LIVKU US,AgileThought Inc,80.5,11.4,-11.4,-9.2,8.05,10,0.1000000015,80.5,12/11/19,N.A.,-0.1,10878,"10.00
 - 10.00
",Priced Within Range,Computers,Technology,Computer Services,0.13513
CABA US,Cabaletta Bio Inc,80.0305,,,-52.8,23.0284,11,-9.090909004,253.312,10/25/19,12674W109,-1.7,5.35E+07,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,105.484
2295705D US,RONN Motor Group Inc,80,,-26.62,,150.221,0,,0,10/19/20,N.A.,,,"5.00
 - 8.00
",,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,
PSTL US,Postal Realty Trust Inc,76.5,19.8,8.6,1,5.2856,17,0,89.8552,5/15/19,73757R102,1.4,1.78E+07,"19.00
 - 21.00
",Priced Below Range,REITS,Financial,REITS-Diversified,75.648
MIRM US,Mirum Pharmaceuticals Inc,75,80.7,-26.1,-13.3,23.0158,15,-11.9333334,345.237,7/18/19,604749101,0.2,5.23E+07,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,105.786
KLDO US,Kaleido Biosciences Inc,75,13.2,-8178.2,-164.9,29.6329,15,-5.133333206,444.493,2/28/19,483347100,-1.8,10387,"20.00
 - 22.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.0243697
2450449D US,Inhibrx Inc,74.75,-17.8,-13408.9,-100,0,0,,0, ,45720L107,-4.1,1.36E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,25.8686
CSTL US,Castle Biosciences Inc,73.6,51,5.4,3.7,16.649,16,33.75,266.384,7/25/19,14843C105,2.3,3.15E+07,"14.00
 - 16.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,109.28
FULC US,Fulcrum Therapeutics Inc,72,2752,-12.1,-3.7,23.34,16,-15.625,373.44,7/18/19,359616109,-0.0357834,5.96E+07,"16.00
 - 18.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,110.458
AXLA US,Axcella Health Inc,71.428,,,-162.7,22.9884,20,-31,459.768,5/9/19,05454B204,-32,1.54E+06,"20.00
 - 22.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,52.1344
1855568D US,Avedro Inc,70,37.3,-90.7,,17.0606,14,-12.21428585,238.848,2/14/19,05355N109,-15.8,101.971,"14.00
 - 16.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,0.000582001
CMBM US,Cambium Networks Corp,69.6,-25.8,-35.1,-41.8,25.6056,12,-19.16666603,307.267,6/26/19,N.A.,-0.6,2.22E+07,"13.00
 - 15.00
",Priced Below Range,Telecommunications,Communications,Telecommunication Equip,78.5935
SPFI US,South Plains Financial Inc,68.0225,-0.7,25.4,1.1,17.9785,17.5,1.200000048,314.624,5/9/19,83946P107,3.4,6.90E+06,"17.50
 - 19.50
",Priced Within Range,Banks,Financial,Commer Banks-Western US,42.4984
LME AU,Limeade Inc,67.9501,1.4,-23.6,-25.7,244.803,1.85,-1.29E-06,307.736, ,N.A.,-0.025203,6.26E+07, ,,Software,Technology,Applications Software,24.03
GRTX US,Galera Therapeutics Inc,65.3484,,,-104.6,24.8078,12,0,297.694,11/7/19,36338D108,-0.2,2.02E+07,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,26.7191
SITM US,SiTime Corp,64.285,40.7,-46.1,-10.1,14.945,13,43.46154022,194.285,11/21/19,82982T106,1,2.14E+07,"13.00
 - 15.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,90.0377
ONEW US,OneWater Marine Inc,63.6924,-8.4,-0.3,-0.6,6.0879,12,26.16666603,73.0548,2/7/20,68280L101,2.3,1.45E+07,"12.00
 - 14.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,97.4113
ALRS US,Alerus Financial Corp,60.06,37.2,8,0.3,16.6761,21,4.761904716,350.198,9/13/19,01446U103,1.3,1.35E+07,"22.00
 - 24.00
",Priced Below Range,Banks,Financial,Commer Banks-Central US,53.0125
XGN US,Exagen Inc,57.96,5.8,-27.1,-29.7,12.0348,14,32.7142868,168.487,9/19/19,30068X103,-0.7,1.18E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,65.7525
IDYA US,Ideaya Biosciences Inc,57.5,-70,-3921.1,-30.9,20.2287,10,11.89999962,202.287,5/23/19,45166A102,-3,1.01E+08,"13.00
 - 15.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,115.895
GRNVU US,Micromobility.com Inc,57.5,-85.5,573,,5.75,10,0.3000000119,50,11/19/19,39678G202,-0.1,,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Rental Auto/Equipment,
BSBK US,Bogota Financial Corp,56.577,12.1,-18.2,-0.2,13.1753,10,15.89999962,131.753,1/16/20,97235105,-0.2,9.57E+06,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks Non-US,73.3173
TRVI US,Trevi Therapeutics Inc,55,,,-47.8,17.7718,10,-21.10000038,177.718,5/7/19,89532M101,-0.3,8.63E+07,"10.00
 - 10.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,89.2451
FNT/U CN,Fluent Corp,53.0722,,-42.6,,0,2,-5,0, ,34380L102,-0.1,1.27E+07, ,,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,2.83714
TELA US,Tela Bio Inc,52,18.5,-54.6,-45.9,11.0068,13,2.692307711,143.088,11/8/19,872381108,-1.4,3.34E+07,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,84.4325
SAIG US,Safe Auto Insurance Group Inc,50,8.7,4.6,,0,0,,0, ,N.A.,,, ,,Insurance,Financial,Property/Casualty Ins,
PPHI US,Positive Physicians Holdings Inc,48.3,,-0.8,-0.3,0,0,,0,4/1/19,73740G106,-3.6,200,"10.00
 - 10.00
",,Insurance,Financial,Property/Casualty Ins,0.00553174
PHBI US,Pharmagreen Biotech Inc,48.1034,,,-302,94.6718,0,,0, ,71716C109,-0.00105656,,"2.00
 - 2.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ONDS US,Ondas Holdings Inc,47.0002,-54.1,-528.4,-37.6,57.6945,0,,0, ,68236H204,-0.4,2.36E+07,"6.50
 - 6.50
",,Aerospace/Defense,Industrial,Aerospace/Defense,18.4861
KRUS US,Kura Sushi USA Inc,46.69,26.9,-3.7,-2.8,7.335,14,40.07143021,102.69,8/1/19,501270102,1.3,8.82E+06,"14.00
 - 16.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,79.5653
SONM US,Sonim Technologies Inc,45.1781,-37.7,-57.7,-70.2,20.0153,11,-0.09090909362,220.168,5/10/19,83548F309,-1.8,2.08E+06,"13.00
 - 15.00
",Priced Below Range,Telecommunications,Communications,Telecommunication Equip,32.9681
KRT US,Karat Packaging Inc,45,4.1,7,10.5,20.19,0,,0, ,48563L101,2.4,5.59E+06,"7.00
 - 9.00
",,Packaging&Containers,Industrial,Containers-Paper/Plastic,27.9218
ORSNU US,Orisun Acquisition Corp,44.4,,,-1.3,4.22,10,0,0,8/2/19,68632T208,-0.1,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BFL US,BankFlorida,44.1,,-2.6,,5.1343,0,,0, ,06644T105,,,"9.50
 - 10.50
",,Banks,Financial,Commer Banks-Southern US,
APLT US,Applied Therapeutics Inc,40,-95.4,-23214,-149.2,17.0522,10,-6,170.522,5/14/19,03828A101,-0.6,1.20E+08,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,84.7715
CPTI US,ConversionPoint Holdings Inc,40,-20.3,-83.5,,28.1538,0,,0, ,21255G102,-0.7,,"6.00
 - 7.00
",,Internet,Communications,E-Marketing/Info,
LOWL CN,Lowell Farms Inc,39.9997,-50.1,-132.1,-23.6,0,15.65,-4.153352261,0, ,547572206,-0.3,1.77E+06, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,9.76562
RAPT US,RAPT Therapeutics Inc,38.7288,,,-62.7,21.5073,12,8.333333015,258.088,10/31/19,7.54E+113,-2,1.46E+08,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,110.67
BIOE US,Bio Essence Corp,38.009,,-404,-80.2,0,0,,0, ,09090C105,0.0164136,,"1.00
 - 1.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Vitamins&Nutrition Prod,
ATER US,Aterian Inc,36,-30.5,-11.9,-21.3,17.5408,10,0,175.408,6/12/19,02156U200,0.3,831519,"14.00
 - 16.00
",Priced Below Range,Home Furnishings,"Consumer, Cyclical",Appliances,9.50227
RRBI US,Red River Bancshares Inc,31.05,12.8,31.2,1,7.3002,45,11.66666698,328.509,5/3/19,75686R202,5.5,1.80E+06,"42.00
 - 46.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,26.4987
SZL AU,Sezzle Inc,30.3475,70.1,28.9,30.7,198.719,1.22,80.3278656,168.857, ,N.A.,,461, ,,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,0.00813427
MCBS US,Metrocity Bankshares Inc,29.2073,11.8,45.6,1.8,25.5299,13.5,-100,344.654,10/3/19,59165J105,2.5,6.47E+06,"14.50
 - 16.50
",Priced Below Range,Banks,Financial,Commer Banks-Southern US,25.4824
HRZR IT,Hertz Group Realty Trust Inc,27.994,-2.1,-59.6,-3.8,0,0,,0, ,N.A.,,, ,,Private Equity,Financial,Private Equity,
EIC US,Eagle Point Income Co Inc,27.0922,,,,6.0183,19.89,-1.709398746,119.704,7/24/19,269817102,,5.24E+06, ,,Closed-end Funds,Financial,Closed-end Funds,36.066
1722040D US,Aetsoft Inc/United States,25,607.2,24.2,54,265,0,,0, ,N.A.,,, ,,Software,Technology,Applications Software,
SLE US,Super League Enterprise Inc,24.9997,-35.4,-102.8,-88.9,8.338,11,-22.72727203,91.718,2/26/19,86804F301,-1.2,3.17E+06,"10.00
 - 12.00
",Priced Within Range,Entertainment,"Consumer, Cyclical",Professional Sports,17.857
9990119D US,First Seacoast Bancorp,24.383,,-3.5,-0.1,6.0835,10,-2.5,60.835,7/17/19,33631P102,0.1,,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,
PCSA US,Processa Pharmaceuticals Inc,22.5,,,-262.8,7.6654,0,,0, ,74275C304,-3.6,134198, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,2.54682
TFFP US,TFF Pharmaceuticals Inc,22,48,-2894.6,-168.6,17.8254,5,1.399999976,89.127,10/25/19,87241J203,-8.9,712917,"5.00
 - 5.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,16.0457
1855817D US,Intelligent Bio Solutions Inc,21.6002,321.8,-326.4,-84.1,0,17,,0,12/23/20,N.A.,-6,854370,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,19.4759
FLRZ US,F5 Finishes Inc,20,,,,9.306,0,,0, ,30191C109,,,"5.00
 - 5.00
",,Engineering&Construction,Industrial,Building&Construct-Misc,
PCIM US,PCI Media Inc,20,-7.4,-3.7,-12.4,7.5,0,,0, ,70490A107,,,"6.00
 - 8.00
",,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
1907357D US,SurgePays Inc,18.975,-55.6,-75.1,-138.7,0,0,,0,11/2/21,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,
BIVI US,BioVie Inc,18,,,-102.8,13.8197,10,-0.1000000015,138.197,9/18/20,09074F405,-8.1,2.18E+06, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,11.8118
ODII US,Odyssey Semiconductor Technologies Inc,16.9734,-9,-1532.2,-159.7,11.3156,0,,0,5/15/20,67613M109,-0.2,, ,,Semiconductors,Technology,Electronic Compo-Semicon,
BEER US,Bricktown Restaurant Group Inc,16.875,-6.6,-4.5,,5,0,,0, ,10802L102,,1.25E+06,"7.00
 - 9.00
",,Retail,"Consumer, Cyclical",Retail-Restaurants,25
TAPM US,Tapinator Inc,16.675,-19.8,0.8,-0.6,0,0,,0, ,876037201,0.1,, ,,Software,Technology,Entertainment Software,
HYLT US,Hylete Inc,16.667,-11.6,-27.8,-70.1,6.3906,0,,0, ,N.A.,-0.2,,"8.00
 - 10.00
",,Apparel,"Consumer, Cyclical",Apparel Manufacturers,
AEI US,Alset Inc,15.12,-4.4,-18.7,-3.5,8.56,7,-0.2857142985,59.92,11/24/20,02115D208,0.5,958977,"6.00
 - 7.00
",Priced Within Range,Real Estate,Financial,Real Estate Oper/Develop,8.93308
9982292Z US,Coherix Inc,15,,,,0,0,,0, ,N.A.,,,"6.00
 - 6.00
",,Electronics,Industrial,Instruments-Controls,
MITQ US,Moving Image Technologies Inc,14.49,-0.3,-6.8,-13.9,10.4967,3,700,31.4901,7/8/21,62464R109,-0.0759335,242815,"3.00
 - 3.00
",Priced Within Range,Computers,Technology,Computers-Other,2.45346
6661666D US,Cincinnati Bancorp,14.374,,,,1.8179,0,,0, ,171864101,,,"10.00
 - 10.00
",,Banks,Financial,Commer Banks Non-US,
ANVS US,Annovis Bio Inc,13.8,,,-203.7,6.8182,6,59.83333206,40.9092,1/29/20,03615A108,-1.8,3.14E+06,"6.00
 - 8.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,16.1228
BRTX US,BioRestorative Therapies Inc,13.8,-40.2,-96311.5,-343.8,75.0515,0,,0, ,90655606,-2.8,1.02E+06, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,13.6307
AUID US,authID Inc,13.6438,365.8,-1610.6,-95.5,0,0,,0,6/24/21,46264C305,-1.1,1.31E+06, ,,Computers,Technology,Computer Data Security,10.6746
LMPX US,LMP Automotive Holdings Inc,13.225,180.3,-15.8,-7.9,8.6466,5,7.199999809,43.233,12/5/19,53952P101,-0.6,,"5.00
 - 6.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Automobile,
GCSH LX,GCS Holdings Inc,13.12,29.5,-13.5,-6.6,90.1771,8.2,,739.452, ,36165X102,,,"8.08
 - 8.34
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,
FLUX US,Flux Power Holdings Inc,12.3972,-8.5,-13.7,-26.9,11.4198,4,5,45.6792,8/14/20,344057302,-0.2,6.94E+06, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,41.3685
CJAX US,CoJax Oil and Gas Corp,12,4.7,-165.6,-21.6,0.2,0,,0,10/21/21,192607109,-0.00154983,,"2.00
 - 2.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
FCUV US,Focus Universal Inc,12,-62.1,-803.7,-67.9,43.2597,0,,0, ,34417J203,-0.6,258827,"4.00
 - 6.00
",,Internet,Communications,E-Marketing/Info,3.63829
1939620D US,BT Brands Inc,12,5.3,-15.5,-17.3,0,5,,0,11/12/21,N.A.,,,"4.13
 - 5.87
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,
VRME US,VerifyMe Inc,10.2299,-4.3,-15.8,-20.8,0,4.6,-15.21738911,0,6/18/20,92346X206,0.0837298,1.01E+06,"4.25
 - 6.75
",Priced Within Range,Software,Technology,Applications Software,8.13464
MNPR US,Monopar Therapeutics Inc,10.2224,,,-46,10.5877,8,231.25,84.7016,12/19/19,61023L207,-1.6,3.72E+06,"8.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,60.8399
1794546D US,Telemynd Inc,10.075,923.7,-729.6,-170.6,4.1166,0,,0, ,87946W202,,1.06E+06,"5.50
 - 6.50
",,Software,Technology,Medical Information Sys,1.98021
