Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
LOKB/U US,Navitas Semiconductor Corp,253,4.8,-101.5,-19.3,25.3,10,1.5,220,12/3/20,53804W205,,2.98E+06,"10.00
 - 10.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,11.7787
HPX/U US,HPX Corp,253,,,,25.3,10,1.700000048,220,7/16/20,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1779288D US,SHE Beverage Co Inc,252.54,0.4,-545.8,-205.6,0,0,,0, ,N.A.,,,"15.00
 - 15.00
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
NTST US,NETSTREIT Corp,250.862,23.4,-7.3,-0.5,25.7344,18,-1.388888836,463.219,8/13/20,64119V303,1.1,1.02E+08,"19.00
 - 21.00
",Priced Below Range,REITS,Financial,REITS-Shopping Centers,125.379
ASAQ/U US,Atlantic Avenue Acquisition Co,250,,,5.4,25,10,-1.399999976,250,10/2/20,04906P200,-0.0141352,45000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,0.18
TEKKU US,Tekkorp Digital Acquisition Corp,250,,,12.5,25,10,-0.6999999881,0,10/22/20,N.A.,-0.0252202,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
IIIIU US,INSU Acquisition Corp III,250,,,1.6,25.575,10,4,255.75,12/18/20,457817302,-0.0244858,1.98E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,7.74194
FTCVU US,Fintech Acquisition Corp V,250,,,3.3,25.64,10,2.5,256.4,12/4/20,31810Q305,-0.039091,1.80E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,7.02028
OACB/U US,Oaktree Acquisition Corp II,250,,,,25,10,4,250,9/17/20,N.A.,,278846,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,1.11538
STWOU US,ESS Tech Inc,250,-16.5,-1369.6,-80.1,25,10,0.200000003,250,9/17/20,N.A.,-6.1,44830,"10.00
 - 10.00
",Priced Within Range,Electrical Compo&Equip,Industrial,Batteries/Battery Sys,0.17932
FIIIU US,Electric Last Mile Solutions I,250,,,-2.8,25.7413,10,0,257.413,8/19/20,349885202,-0.0141679,,"10.00
 - 10.00
",Priced Within Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,
HCIIU US,Hudson Executive Investment Corp II,250,,,4,25,10,5.5,250,1/26/21,443760202,,700000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,2.8
MTACU US,TriSalus Life Sciences Inc,250,58.9,-102,-123.7,25,10,3.599999905,250,12/18/20,58507N204,-1.6,3.55E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,48.0391
MONCU US,Monument Circle Acquisition Corp,250,,,5.2,25,10,4.5,0,1/14/21,61531M200,-0.027985,1.05E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.2
NCNO US,nCino Inc,249.86,13.4,-7,-2.5,0,31,195.4516144,0,7/14/20,63947X101,0.4,1.41E+08,"22.00
 - 24.00
",Priced Above Range,Software,Technology,Applications Software,121.118
BIGC US,BigCommerce Holdings Inc,248.94,7.6,-8.1,-6.8,61.8205,24,201.125,1483.69,8/5/20,08975P108,0.3,6.12E+07,"21.00
 - 23.00
",Priced Above Range,Software,Technology,Applications Software,76.9623
PASG US,Passage Bio Inc,248.4,,,-51.2,45.7983,18,23.33333397,824.369,2/28/20,702712100,-0.7,4.06E+07,"16.00
 - 18.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,65.3012
AKUS US,Akouos Inc,244.375,,,-35.4,34.3567,17,29.41176414,552.189,6/26/20,00973J101,-1.8,1.37E+07,"17.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,37.0134
PMVP US,PMV Pharmaceuticals Inc,243.536,,,-26.4,44.7641,18,108.3888855,805.754,9/25/20,69353Y103,-0.9,4.64E+07,"16.00
 - 18.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,89.2979
IPV/U US,Aeva Technologies Inc,241.5,110.2,-1679.6,-75.2,24.705,10,1,215.55,2/4/20,46064A202,-2,16500,"10.00
 - 10.00
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,0.0531307
OLMA US,Olema Pharmaceuticals Inc,240.35,,,-35.5,39.1697,19,157.8947296,744.224,11/19/20,68062P106,-1.7,6.79E+07,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,99.2982
ASPL/U US,Wheels Up Experience Inc,239.746,-36.8,-42.8,-27.4,23.9746,10,0,239.746,9/23/20,N.A.,-0.1,29889,"10.00
 - 10.00
",Priced Within Range,Airlines,"Consumer, Cyclical",Airlines,0.124669
FGNA/U US,OppFi Inc,237.75,3.3,1.3,1.1,24.35,10,0.1000000015,243.5,9/30/20,30259V205,16,,"10.00
 - 10.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Consumer Loans,
RICE/U US,Archaea Energy Inc,237.25,1082.3,-6.6,-0.6,23.725,10,-0.3000000119,237.25,10/22/20,762594208,-0.5,4.06E+06,"10.00
 - 10.00
",Priced Within Range,Environmental Control,Industrial,Recycling,17.1257
LEGOU US,Legato Merger Corp,235.75,,,,23.575,10,2.5,235.75,1/20/21,52473X205,,1607,"10.00
 - 10.00
",Priced Within Range,Iron/Steel,Basic Materials,Steel-Producers,0.0053024
VITL US,Vital Farms Inc,235.391,28.4,8.8,16.8,39.1758,22,60.27272797,861.868,7/31/20,92847W103,1.5,4.06E+07,"15.00
 - 17.00
",Priced Above Range,Agriculture,"Consumer, Non-cyclical",Agricultural Operations,91.7522
STTK US,Shattuck Labs Inc,232.302,245.2,-1318.1,-60.1,41.7443,17,13.82352924,709.653,10/9/20,82024L103,-1.1,3.41E+07,"14.00
 - 16.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,71.1967
SDGR US,Schrodinger Inc/United States,232.302,-4.2,-90.1,-23,50.0654,17,68.47058868,851.112,2/6/20,80810D103,-2.1,6.85E+07,"14.00
 - 16.00
",Priced Above Range,Software,Technology,Medical Information Sys,107.232
DBDRU US,CompoSecure Inc,231.56,7.6,-12.7,-15.9,23.156,10,-0.1000000015,231.56,11/6/20,77584N200,2.9,,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,
BDTX US,Black Diamond Therapeutics Inc,231.31,,,-49.5,35.9107,19,107.7894745,682.303,1/30/20,9.20E+108,-1.1,6.00E+07,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,105.854
2148 HK,Vesync Co Ltd,230.091,11.4,14.2,15.3,1165.25,5.52,59.4202919,829.816, ,N.A.,0.1,1.03E+09,"4.68
 - 5.52
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Appliances,90.1337
CLII/U US,EVgo Inc,230,59.5,-17.2,-5.5,23,10,0.5,230,9/30/20,18716C209,-0.0680025,8967,"10.00
 - 10.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,0.0311896
SBG/U US,Owlet Inc,230,44.5,-16,-26.8,23,10,0.5,230,9/15/20,799793203,-1,3.29E+06,"10.00
 - 10.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Healthcare Safety Device,14.3043
SHACU US,SCP & CO Healthcare Acquisition Co,230,,,,20.5,10,4.900000095,205,1/22/21,784065203,-0.0607689,1.00E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.34783
FTIVU US,Perella Weinberg Partners,230,35.3,-7.3,-7.9,23.61,10,3.400000095,236.1,9/25/20,31810N302,4.2,,"10.00
 - 10.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
SVSVU US,NuScale Power Corp,230,62.4,-368.8,-35.5,23,10,0,230,11/24/20,N.A.,-1.1,1.80E+06,"10.00
 - 10.00
",Priced Within Range,Machinery-Constr&Mining,Industrial,Machinery-Electric Util,7.82609
RSVAU US,Enovix Corp,230,201.8,-963.1,-40.7,23,10,12.19999981,230,12/2/20,774873202,-0.6,6.09E+06,"10.00
 - 10.00
",Priced Within Range,Electronics,Industrial,Electronic Compo-Misc,21.1979
AKICU US,Sports Ventures Acquisition Corp,230,,,1.7,23.6,10,4,236,1/6/21,N.A.,-0.0421798,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
NOACU US,Natural Order Acquisition Corp,230,,,0.5,23,10,1.100000024,230,11/11/20,63889L206,-0.2,7.15E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,24.8696
TACA/U US,Trepont Acquisition Corp I,230,,,4,23,10,1.5,230,12/2/20,N.A.,0.0403934,1.24E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.38899
ARBGU US,Aequi Acquisition Corp,230,,,5.1,23,10,-1.5,230,11/20/20,00775W201,-0.0418013,348552,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,9.71157
CFACU US,AEye Inc,230,-86.2,-17554.4,-87,23.5,10,1.200000048,235,11/13/20,12529D207,-3.6,1.50E+06,"10.00
 - 10.00
",Priced Within Range,Aerospace/Defense,Industrial,Aerospace/Defense,6.53
CAS/U US,Cascade Acquisition Corp,230,,,,23,10,0,230,11/20/20,147151203,,1.00E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.34783
ACEVU US,Tempo Automation Holdings Inc,230,-30.6,-1202.1,-676.5,23,10,2.400000095,200,7/28/20,N.A.,-3.2,,"10.00
 - 10.00
",Priced Within Range,Electronics,Industrial,Electronic Compo-Misc,
1861474D US,QuantumScape Corp,230,,,-33.8,23,10,0.5,230,6/26/20,490073202,-0.5,150000,"10.00
 - 10.00
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,0.521739
NSH/U US,Spire Global Inc,230,13.1,-93,-47.5,23,10,0.1000000015,230,9/10/20,639358209,-0.7,,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
ZNTEU US,Eve Holding Inc,230,,,-49,23,10,0.200000003,230,11/17/20,98907K202,-0.4,500,"10.00
 - 10.00
",Priced Within Range,Aerospace/Defense,Industrial,Aerospace/Defense,0.00217391
RTPZ/U US,Hippo Holdings Inc,230,77.4,-10.8,-2.6,23,10,7,230,11/19/20,N.A.,1.9,,"10.00
 - 10.00
",Priced Within Range,Insurance,Financial,Property/Casualty Ins,
DFPHU US,Oncology Institute Inc/The,230,28.4,-25.6,-35.1,23,10,2,230,3/11/20,23343Q209,-0.4,19592,"10.00
 - 10.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,0.0851826
DMYT/U US,Rush Street Interactive Inc,230,33.7,0.2,0.6,23,10,3.400000095,230,2/21/20,233253202,1.3,,"10.00
 - 10.00
",Priced Within Range,Entertainment,"Consumer, Cyclical",Gambling (Non-Hotel),
PSACU US,Faraday Future Intelligent Ele,230,-31.2,-66019.8,-74.4,23.535,10,0.3000000119,235.35,7/22/20,74348Q207,-3.7,,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Applications Software,
VIIAU US,Banzai International Inc,230,-0.7,-695.9,-203.5,23,10,3.400000095,230,12/23/20,81786A206,-2.1,,"10.00
 - 10.00
",Priced Within Range,Advertising,Communications,Advertising Services,
2257873D US,MetroMile Inc,230,,-206.3,-79.5,23,10,2.599999905,230,9/3/20,457821304,-0.8,,"10.00
 - 10.00
",Priced Within Range,Insurance,Financial,Property/Casualty Ins,
LCAPU US,MSP Recovery Inc,230,136.8,-1975.4,-14.2,23.65,10,-0.3000000119,236.5,8/14/20,53625R203,-16.1,,"10.00
 - 10.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Other Services,
PTICU US,Appreciate Holdings Inc,230,,,-0.7,23,10,1.700000048,230,12/4/20,743497208,-0.0319795,1.40E+06,"10.00
 - 10.00
",Priced Within Range,REITS,Financial,REITS-Apartments,6.08696
FVT/U US,Fortress Value Acquisition Corp III,230,,,1.4,20,10,6.599999905,200,1/5/21,34964G206,-0.1,786000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,3.41739
OSTRU US,Oyster Enterprises Acquisition Corp,230,,,6.8,23,10,1.700000048,230,1/20/21,69242M203,-0.0458307,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BIOTU US,Biotech Acquisition Co,230,,,3.4,23,10,3.099999905,230,1/26/21,N.A.,-0.0544121,250525,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,1.08924
BLTSU US,Bright Lights Acquisition Corp,230,,,6.6,23,10,5.199999809,200,1/7/21,10920K200,-0.0715147,1.00E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.34783
VOSOU US,Virtuoso Acquisition Corp,230,,,,23,10,3,230,1/22/21,92837J203,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GNACU US,Group Nine Acquisition Corp,230,,,5.7,23,10,11,230,1/15/21,39947R203,-0.1,1.58E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.84783
AEACU US,Authentic Equity Acquisition Corp,230,,,5.1,23,10,3.799999952,230,1/15/21,N.A.,-0.0367381,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GBIO US,Generation Bio Co,229.999,236.9,-661.9,-43.4,45.687,19,29.94736862,838.054,6/12/20,37148K100,-1.3,6.56E+07,"18.00
 - 19.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,97.9313
ITOS US,iTeos Therapeutics Inc,229.742,177.8,-384,-19.8,34.9402,19,0.2631579041,663.864,7/24/20,46565G104,-2.4,3.69E+07,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,96.6291
ASO US,Academy Sports & Outdoors Inc,226.622,-3.6,7,8.7,89.9106,13,-0.07692307979,1168.84,10/2/20,00402L107,7.4,8.01E+07,"15.00
 - 17.00
",Priced Below Range,Retail,"Consumer, Cyclical",Retail-Sporting Goods,119.575
DCRBU US,Hyzon Motors Inc,225.725,-92,-62387.1,-118.4,22.5725,10,-1.200000048,225.725,10/20/20,242797207,-0.5,3.24E+06,"10.00
 - 10.00
",Priced Within Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Med&Heavy Duty Trks,14.3537
PSTX US,Poseida Therapeutics Inc,224,-50.4,-190.7,-20.3,61.8159,16,-4.0625,989.054,7/10/20,73730P108,-1,3.54E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,36.3433
FDMT US,4D Molecular Therapeutics Inc,222.18,N/A,-434778,-35.7,26.4937,23,76.08695984,609.355,12/11/20,3.51E+104,-2.4,4.77E+07,"22.00
 - 23.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,103.013
PRAX US,Praxis Precision Medicines Inc,218.5,249.5,-2137.4,-64,38.2497,19,46.31578827,726.744,10/16/20,74006W207,-7.3,2.58E+07,"17.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,127.942
LUNG US,Pulmonx Corp,218.5,22,-67.3,-33.1,35.4254,19,106.8947372,673.083,10/1/20,745848101,-0.8,3.53E+07,"17.00
 - 18.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,87.8251
PIPP/U US,Pine Island Acquisition Corp,218.388,,,4.2,21.8388,10,-0.6999999881,218.388,11/17/20,722615200,-0.0231681,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BCAB US,BioAtla Inc,217.35,,-634.3,-81.1,31.0716,18,72.33333588,559.289,12/16/20,09077B104,-1.4,3.92E+07,"15.00
 - 17.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,67.1482
2079474D US,Playstudios Inc,215.25,-6.9,-9.9,-8.3,21.525,10,-1,200,10/23/20,N.A.,0.3,547500,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Entertainment Software,2.54355
AONE/U US,Markforged Holding Corp,215,-9.2,-100.5,-41,21.5,10,1,200,8/18/20,N.A.,-3,230001,"10.00
 - 10.00
",Priced Within Range,Computers,Technology,Computers-Other,0.855818
CCCC US,C4 Therapeutics Inc,209.76,71.4,-295.9,-29,42.9852,19,34.15789413,816.719,10/2/20,12529R107,-0.9,8.15E+07,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,114.752
NRIX US,Nurix Therapeutics Inc,209,-29.1,-354.8,-44.9,37.038,19,0.05263157934,703.722,7/24/20,67080M103,-2.5,8.39E+07,"17.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,110.022
VIHAU US,Bakkt Holdings Inc,207.372,347.3,-1.3,-17.4,20.7372,10,0,207.372,9/23/20,N.A.,-3.6,,"10.00
 - 10.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Other Services,
LFTRU US,Lefteris Acquisition Corp,207.099,,,4.1,23.2099,10,-1.200000048,225,10/21/20,52470X208,-0.0445215,3.15E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,15.203
ENVIU US,GreenLight Biosciences Holding,207,325,-2463.9,-157.8,20.7,10,6.599999905,207,1/14/21,29408N205,-1,2.49E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Agricultural Biotech,12.0527
DLCAU US,Deep Lake Capital Acquisition Corp,207,,,3.8,20.7,10,6.699999809,180,1/13/21,N.A.,-0.0648284,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
OCA/U US,Omnichannel Acquisition Corp,206.5,,,3.3,20.65,10,-0.6000000238,206.5,11/20/20,68218L207,-0.0526983,2.28E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,11.0584
CELL US,Bruker Cellular Analysis Inc,204.93,-7.9,-124.7,-58.3,62.8589,22,197.5,1356.17,7/17/20,84310101,-0.6,,"19.00
 - 20.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ATHA US,Athira Pharma Inc,204,,,,28.8146,17,0.6470588446,489.848,9/18/20,04746L104,-2.5,2.07E+07,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,52.9653
MAX US,MediaAlpha Inc,202.113,122.7,1.9,7.9,33.2056,19,67.68421173,630.906,10/28/20,58450V104,0.8,5.97E+07,"18.00
 - 20.00
",Priced Within Range,Internet,Communications,E-Commerce/Services,106.75
DWIN/U US,FOXO Technologies Inc,201.25,2694.2,-306.2,-58.4,20.125,10,0.6000000238,201.25,12/11/20,24803C201,-0.1,,"10.00
 - 10.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
VCVCU US,10X Capital Venture Acquisition Corp,201.25,,,,20.125,10,0.1000000015,201.25,11/24/20,88025V206,,1.36E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.77639
SEER US,Seer Inc,201.25,-14.9,-611.1,-21.5,53.8631,19,197.1578979,1023.4,12/4/20,81578P106,-0.7,3.19E+07,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,57.1946
VHAQU US,Viveon Health Acquisition Corp,201.25,,,,20.125,10,2.150000095,201.25,12/23/20,92853V205,,1.22E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,17.7137
RCHGU US,Recharge Acquisition Corp,200.4,,,9.4,20.04,10,-1,200,10/1/20,756229209,-0.0303866,2381,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,0.0118812
SRSAU US,Sarissa Capital Acquisition Corp,200,,,6.3,20,10,2.299999952,200,10/21/20,N.A.,-0.0233989,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TMTSU US,Spartacus Acquisition Corp,200,,,,20,10,0,200,10/15/20,84677L208,,,"10.00
 - 10.00
",Priced Within Range,Computers,Technology,Computers-Other,
LCPU US,LCP Acquisition Corp,200,,,,20,0,,200,6/9/21,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
LOAK/U US,Danimer Scientific Inc,200,-12.2,-333,-22,20,10,-1.200000048,200,5/6/20,53804F202,-0.4,2.50E+06,"10.00
 - 10.00
",Priced Within Range,Chemicals,Basic Materials,Chemicals-Specialty,12.5
GIK/U US,Lightning eMotors Inc,200,16.3,62.1,8.5,20.8935,10,-0.8999999762,208.935,5/14/20,37519D206,-1.3,11700,"10.00
 - 10.00
",Priced Within Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Med&Heavy Duty Trks,0.0451851
CLA/U US,Ouster Inc,200,33.4,-87.3,-31.9,20,10,-0.8000000119,200,8/21/20,N.A.,-0.7,2.50E+06,"10.00
 - 10.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,12.4995
FST/U US,Fast Acquisition Corp,200,,,19.9,20,10,-0.6999999881,200,8/21/20,311875207,0.00830796,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
KYMR US,Kymera Therapeutics Inc,199.75,-40.1,-475.5,-28.8,44.5295,20,66.30000305,890.59,8/21/20,501575104,-2.5,7.21E+07,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,110.975
HYFM US,Hydrofarm Holdings Group Inc,199.334,-16,-35,-14.2,33.021,20,159.9499969,660.42,12/10/20,44888K407,-0.0704556,1.41E+06,"17.00
 - 18.00
",Priced Above Range,Machinery-Diversified,Industrial,Machinery-Farm,30.3047
ZNTL US,Zentalis Pharmaceuticals Inc,190.026,,-245.9,-34.6,35.8785,18,28.88888931,645.813,4/3/20,98943L107,-2.4,7.42E+07,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,103.325
ALXO US,ALX Oncology Holdings Inc,185.725,,,-69.1,35.9866,19,57.89473724,683.745,7/17/20,00166B105,-2.3,5.38E+07,"15.00
 - 17.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,100.851
ARQT US,Arcutis Biotherapeutics Inc,183.282,229.7,-71.2,-40.5,38.0332,17,28.23529434,646.564,1/31/20,03969K108,-0.9,1.25E+08,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,105.371
AFIB US,Acutus Medical Inc,182.646,181.3,-47.3,-23.1,26.1073,18,47.22222137,469.931,8/6/20,5111109,-1,6.10E+06,"16.00
 - 18.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,20.3843
PRLD US,Prelude Therapeutics Inc,181.902,,-1816.7,-56.1,43.7034,19,37.89473724,830.365,9/25/20,74065P101,-1.3,3.46E+07,"17.00
 - 19.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,61.2047
TSHA US,Taysha Gene Therapies Inc,181,-46,-1071.6,-53.6,35.7018,20,20.29999924,714.036,9/24/20,877619106,-0.3,1.95E+08,"18.00
 - 20.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,95.2318
NARI US,Inari Medical Inc,179.227,28.7,-0.3,-12.6,48.18,19,123.7368393,0,5/22/20,45332Y109,0.6,5.58E+07,"17.00
 - 18.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,95.3396
TIG US,Trean Insurance Group Inc,178.821,39.3,-21.7,-4.2,51.1429,15,3.400000095,767.144,7/16/20,89457R101,2.1,4.22E+06,"13.00
 - 15.00
",Priced Within Range,Insurance,Financial,Insurance Brokers,8.23165
AMTI US,Applied Molecular Transport Inc,177.1,,,-103.4,34.0506,14,28.4285717,453.608,6/5/20,03824M109,-2.4,4.23E+06,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,10.0975
ASGI US,abrdn Global Infrastructure Income Fund,177,,,,0,20,-5.25,0,7/29/20,00326W106,,8.64E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,29.8537
DSACU US,FiscalNote Holdings Inc,175,-9.3,7.9,2.7,17.5,10,-1.799999952,175,10/29/20,N.A.,-0.0385925,1.00E+06,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Consulting Services,5.71429
PMVCU US,PMV Consumer Acquisition Corp,175,,,-13.4,17.5,10,-0.6999999881,175,9/22/20,693486201,0.00938357,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BMRG/U US,Eos Energy Enterprises Inc,175,-4.7,-4394.9,-307,20.725,10,0,0,5/20/20,05600U205,-0.7,13040,"10.00
 - 10.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,0.0562524
LWACU US,eFFECTOR Therapeutics Inc,175,,,-141.1,17.5,10,4,175,1/8/21,54015L301,-0.5,849388,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,1.448
GATO US,Gatos Silver Inc,172.512,,,8.6,59.1831,7,-5.714285851,414.282,10/28/20,368036109,-0.1,4.34E+07,"7.00
 - 9.00
",Priced Within Range,Mining,Basic Materials,Silver Mining,62.5213
GATO CN,Gatos Silver Inc,172.512,,,8.6,0,7,-1.537463903,0, ,368036109,,4.34E+07,"7.00
 - 9.00
",Priced Within Range,Mining,Basic Materials,Silver Mining,62.5213
DUNEU US,Global Gas Corp,172.5,,,-18,17.25,10,1.200000048,172.5,12/18/20,265334201,-0.1,1.10E+06,"10.00
 - 10.00
",Priced Within Range,Chemicals,Basic Materials,Industrial Gases,93.0587
